locus_tag	ftype	length_bp	gene	EC_number	COG	product
NADFMKCI_00001	CDS	1377				hypothetical protein
NADFMKCI_00002	CDS	930	hin		COG1961	DNA-invertase hin
NADFMKCI_00003	CDS	240				hypothetical protein
NADFMKCI_00004	CDS	411				hypothetical protein
NADFMKCI_00005	CDS	2994				hypothetical protein
NADFMKCI_00006	CDS	213				hypothetical protein
NADFMKCI_00007	CDS	276	merP			Mercuric transport protein periplasmic component
NADFMKCI_00008	CDS	216	merT_1			Mercuric transport protein MerT
NADFMKCI_00009	CDS	177	merT_2			Mercuric transport protein MerT
NADFMKCI_00010	CDS	399	merR			Mercuric resistance operon regulatory protein
NADFMKCI_00011	CDS	162				hypothetical protein
NADFMKCI_00012	CDS	912	smc			Chromosome partition protein Smc
NADFMKCI_00013	CDS	192				hypothetical protein
NADFMKCI_00014	CDS	828		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
NADFMKCI_00015	CDS	723				hypothetical protein
NADFMKCI_00016	CDS	651				hypothetical protein
NADFMKCI_00017	CDS	684				hypothetical protein
NADFMKCI_00018	CDS	357				hypothetical protein
NADFMKCI_00019	CDS	321				hypothetical protein
NADFMKCI_00020	CDS	2673	traI			Protein TraI
NADFMKCI_00021	CDS	279				hypothetical protein
NADFMKCI_00022	CDS	321				hypothetical protein
NADFMKCI_00023	CDS	423				hypothetical protein
NADFMKCI_00024	CDS	561				hypothetical protein
NADFMKCI_00025	CDS	279				hypothetical protein
NADFMKCI_00026	CDS	426	klcA			Antirestriction protein KlcA
NADFMKCI_00027	CDS	156				hypothetical protein
NADFMKCI_00028	CDS	297				hypothetical protein
NADFMKCI_00029	CDS	981				hypothetical protein
NADFMKCI_00030	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
NADFMKCI_00031	CDS	651	bla_2	3.5.2.6		Beta-lactamase TEM
NADFMKCI_00032	CDS	981				hypothetical protein
NADFMKCI_00033	CDS	558	tnpR			Transposon Tn3 resolvase
NADFMKCI_00034	CDS	411				hypothetical protein
NADFMKCI_00035	CDS	1275				hypothetical protein
NADFMKCI_00036	CDS	372				hypothetical protein
NADFMKCI_00037	CDS	1269				hypothetical protein
NADFMKCI_00038	CDS	2550				hypothetical protein
NADFMKCI_00039	CDS	675				hypothetical protein
NADFMKCI_00040	CDS	444	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
NADFMKCI_00041	CDS	540	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
NADFMKCI_00042	CDS	705	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
NADFMKCI_00043	CDS	969	corA		COG0598	Cobalt/magnesium transport protein CorA
NADFMKCI_00044	CDS	573				hypothetical protein
NADFMKCI_00045	CDS	513	paeR7IR	3.1.21.4		Type-2 restriction enzyme PaeR7I
NADFMKCI_00046	CDS	249				hypothetical protein
NADFMKCI_00047	CDS	639	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
NADFMKCI_00048	CDS	222				hypothetical protein
NADFMKCI_00049	CDS	387				hypothetical protein
