locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHKPDELH_00001	CDS	2967				hypothetical protein
NHKPDELH_00002	CDS	561	hin		COG1961	DNA-invertase hin
NHKPDELH_00003	CDS	561				hypothetical protein
NHKPDELH_00004	CDS	279				hypothetical protein
NHKPDELH_00005	CDS	426	klcA			Antirestriction protein KlcA
NHKPDELH_00006	CDS	156				hypothetical protein
NHKPDELH_00007	CDS	297				hypothetical protein
NHKPDELH_00008	CDS	981				hypothetical protein
NHKPDELH_00009	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
NHKPDELH_00010	CDS	981				hypothetical protein
NHKPDELH_00011	CDS	402	tnpR			Transposon Tn3 resolvase
NHKPDELH_00012	CDS	705				hypothetical protein
NHKPDELH_00013	CDS	192	rop			Regulatory protein rop
