locus_tag	ftype	length_bp	gene	EC_number	COG	product
OJGBAKLL_00001	CDS	864				hypothetical protein
OJGBAKLL_00002	CDS	147				hypothetical protein
OJGBAKLL_00003	CDS	849				hypothetical protein
OJGBAKLL_00004	CDS	285				hypothetical protein
OJGBAKLL_00005	CDS	294				hypothetical protein
OJGBAKLL_00006	CDS	606				hypothetical protein
OJGBAKLL_00007	CDS	573				hypothetical protein
OJGBAKLL_00008	CDS	705				hypothetical protein
OJGBAKLL_00009	CDS	816	neo_1	2.7.1.95		Aminoglycoside 3'-phosphotransferase
OJGBAKLL_00010	CDS	705				hypothetical protein
OJGBAKLL_00011	CDS	345	tmrB			Tunicamycin resistance protein
OJGBAKLL_00012	CDS	861	yokD	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
OJGBAKLL_00013	CDS	705				hypothetical protein
OJGBAKLL_00014	CDS	906				hypothetical protein
OJGBAKLL_00015	CDS	1239				putative multidrug-efflux transporter
OJGBAKLL_00016	CDS	585				hypothetical protein
OJGBAKLL_00017	CDS	765				hypothetical protein
OJGBAKLL_00018	CDS	501				hypothetical protein
OJGBAKLL_00019	CDS	840	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
OJGBAKLL_00020	CDS	348	emrE		COG2076	Multidrug transporter EmrE
OJGBAKLL_00021	CDS	459	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
OJGBAKLL_00022	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
OJGBAKLL_00023	CDS	705				hypothetical protein
OJGBAKLL_00024	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
OJGBAKLL_00025	CDS	939			COG2200	putative signaling protein
OJGBAKLL_00026	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
OJGBAKLL_00027	CDS	1695	merA	1.16.1.1		Mercuric reductase
OJGBAKLL_00028	CDS	462	merC			Mercuric transport protein MerC
OJGBAKLL_00029	CDS	276	merP			Mercuric transport protein periplasmic component
OJGBAKLL_00030	CDS	351	merT			Mercuric transport protein MerT
OJGBAKLL_00031	CDS	435	merR			Mercuric resistance operon regulatory protein
OJGBAKLL_00032	CDS	1005				hypothetical protein
OJGBAKLL_00033	CDS	378				hypothetical protein
OJGBAKLL_00034	CDS	276				hypothetical protein
OJGBAKLL_00035	CDS	1023				hypothetical protein
OJGBAKLL_00036	CDS	1563	recF			DNA replication and repair protein RecF
OJGBAKLL_00037	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
OJGBAKLL_00038	CDS	231	vapB		COG4456	Antitoxin VapB
OJGBAKLL_00039	CDS	219	ccdA		COG5302	Antitoxin CcdA
OJGBAKLL_00040	CDS	306	ccdB			Toxin CcdB
OJGBAKLL_00041	CDS	396				hypothetical protein
OJGBAKLL_00042	CDS	315				hypothetical protein
OJGBAKLL_00043	CDS	1017				hypothetical protein
OJGBAKLL_00044	CDS	144				hypothetical protein
OJGBAKLL_00045	CDS	795	xerD_2		COG4974	Tyrosine recombinase XerD
OJGBAKLL_00046	CDS	303				hypothetical protein
OJGBAKLL_00047	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
OJGBAKLL_00048	CDS	876	repA_1			Replication protein RepA
OJGBAKLL_00049	CDS	1272	umuC_1		COG0389	Protein UmuC
OJGBAKLL_00050	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
OJGBAKLL_00051	CDS	972	parM			Plasmid segregation protein ParM
OJGBAKLL_00052	CDS	672				hypothetical protein
OJGBAKLL_00053	CDS	231				hypothetical protein
OJGBAKLL_00054	CDS	702	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OJGBAKLL_00055	CDS	222				hypothetical protein
OJGBAKLL_00056	CDS	420				hypothetical protein
OJGBAKLL_00057	CDS	768				hypothetical protein
OJGBAKLL_00058	CDS	429	klcA_1			Antirestriction protein KlcA
OJGBAKLL_00059	CDS	507				hypothetical protein
OJGBAKLL_00060	CDS	192				hypothetical protein
OJGBAKLL_00061	CDS	255	holE_1	2.7.7.7		DNA polymerase III subunit theta
OJGBAKLL_00062	CDS	321				hypothetical protein
OJGBAKLL_00063	CDS	228				hypothetical protein
OJGBAKLL_00064	CDS	231				hypothetical protein
OJGBAKLL_00065	CDS	1356				hypothetical protein
OJGBAKLL_00066	CDS	564				hypothetical protein
OJGBAKLL_00067	CDS	330				hypothetical protein
OJGBAKLL_00068	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
OJGBAKLL_00069	CDS	249				hypothetical protein
OJGBAKLL_00070	CDS	2058	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
OJGBAKLL_00071	CDS	432	psiB_1			Protein PsiB
OJGBAKLL_00072	CDS	729				hypothetical protein
OJGBAKLL_00073	CDS	327				hypothetical protein
OJGBAKLL_00074	CDS	375				hypothetical protein
OJGBAKLL_00075	CDS	186	flmA			Stable plasmid inheritance protein
OJGBAKLL_00076	CDS	273				hypothetical protein
OJGBAKLL_00077	CDS	351				hypothetical protein
OJGBAKLL_00078	CDS	318				hypothetical protein
OJGBAKLL_00079	CDS	357				hypothetical protein
OJGBAKLL_00080	CDS	213				hypothetical protein
OJGBAKLL_00081	CDS	225				hypothetical protein
OJGBAKLL_00082	CDS	321				hypothetical protein
OJGBAKLL_00083	CDS	279	higA1		COG1396	Antitoxin HigA1
OJGBAKLL_00084	CDS	108	higA		COG5499	Antitoxin HigA
OJGBAKLL_00085	CDS	822				hypothetical protein
OJGBAKLL_00086	CDS	315				hypothetical protein
OJGBAKLL_00087	CDS	486				hypothetical protein
OJGBAKLL_00088	CDS	384	traM			Relaxosome protein TraM
OJGBAKLL_00089	CDS	738	traJ			Protein TraJ
OJGBAKLL_00090	CDS	369	traA			Pilin
OJGBAKLL_00091	CDS	306				hypothetical protein
OJGBAKLL_00092	CDS	567				hypothetical protein
OJGBAKLL_00093	CDS	741				hypothetical protein
OJGBAKLL_00094	CDS	1425				hypothetical protein
OJGBAKLL_00095	CDS	585	traV			Protein TraV
OJGBAKLL_00096	CDS	219				hypothetical protein
OJGBAKLL_00097	CDS	312				hypothetical protein
OJGBAKLL_00098	CDS	405				hypothetical protein
OJGBAKLL_00099	CDS	393				hypothetical protein
OJGBAKLL_00100	CDS	2640	traC			Protein TraC
OJGBAKLL_00101	CDS	390				hypothetical protein
OJGBAKLL_00102	CDS	636				hypothetical protein
OJGBAKLL_00103	CDS	402				hypothetical protein
OJGBAKLL_00104	CDS	990				hypothetical protein
OJGBAKLL_00105	CDS	639				hypothetical protein
OJGBAKLL_00106	CDS	1956				hypothetical protein
OJGBAKLL_00107	CDS	255				hypothetical protein
OJGBAKLL_00108	CDS	267				hypothetical protein
OJGBAKLL_00109	CDS	327				hypothetical protein
OJGBAKLL_00110	CDS	753				hypothetical protein
OJGBAKLL_00111	CDS	240	traQ			Protein TraQ
OJGBAKLL_00112	CDS	558				hypothetical protein
OJGBAKLL_00113	CDS	444				hypothetical protein
OJGBAKLL_00114	CDS	1368				hypothetical protein
OJGBAKLL_00115	CDS	2850				hypothetical protein
OJGBAKLL_00116	CDS	540	traS			Protein TraS
OJGBAKLL_00117	CDS	732	ylpA			Lipoprotein YlpA
OJGBAKLL_00118	CDS	690				hypothetical protein
OJGBAKLL_00119	CDS	2313	traD			Coupling protein TraD
OJGBAKLL_00120	CDS	5262	traI			Multifunctional conjugation protein TraI
OJGBAKLL_00121	CDS	435				hypothetical protein
OJGBAKLL_00122	CDS	594	finO			Fertility inhibition protein
OJGBAKLL_00123	CDS	597				hypothetical protein
OJGBAKLL_00124	CDS	645				hypothetical protein
OJGBAKLL_00125	CDS	651				hypothetical protein
OJGBAKLL_00126	CDS	309				hypothetical protein
OJGBAKLL_00127	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
OJGBAKLL_00128	CDS	558	tnpR_1			Transposon Tn3 resolvase
OJGBAKLL_00129	CDS	153				hypothetical protein
OJGBAKLL_00130	CDS	429				hypothetical protein
OJGBAKLL_00131	CDS	705				hypothetical protein
OJGBAKLL_00132	CDS	438				hypothetical protein
OJGBAKLL_00133	CDS	402	tnpR_2			Transposon Tn3 resolvase
OJGBAKLL_00134	CDS	705				hypothetical protein
