locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKGPBLEJ_00001	CDS	408				hypothetical protein
IKGPBLEJ_00002	CDS	705				hypothetical protein
IKGPBLEJ_00003	CDS	384				hypothetical protein
IKGPBLEJ_00004	CDS	780				hypothetical protein
IKGPBLEJ_00005	CDS	246				hypothetical protein
IKGPBLEJ_00006	CDS	177				hypothetical protein
IKGPBLEJ_00007	CDS	255				hypothetical protein
IKGPBLEJ_00008	CDS	549	ssb		COG0629	Single-stranded DNA-binding protein
IKGPBLEJ_00009	CDS	213				hypothetical protein
IKGPBLEJ_00010	CDS	345				hypothetical protein
IKGPBLEJ_00011	CDS	504				hypothetical protein
IKGPBLEJ_00012	CDS	429				hypothetical protein
IKGPBLEJ_00013	CDS	837				hypothetical protein
IKGPBLEJ_00014	CDS	261				hypothetical protein
IKGPBLEJ_00015	CDS	309				hypothetical protein
IKGPBLEJ_00016	CDS	813	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
IKGPBLEJ_00017	CDS	537				hypothetical protein
IKGPBLEJ_00018	CDS	438	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
IKGPBLEJ_00019	CDS	237	vapB		COG4456	Antitoxin VapB
IKGPBLEJ_00020	CDS	426				hypothetical protein
IKGPBLEJ_00021	CDS	306				hypothetical protein
IKGPBLEJ_00022	CDS	651				hypothetical protein
IKGPBLEJ_00023	CDS	1155				hypothetical protein
IKGPBLEJ_00024	CDS	618	hin_1		COG1961	DNA-invertase hin
IKGPBLEJ_00025	CDS	342				hypothetical protein
IKGPBLEJ_00026	CDS	261				hypothetical protein
IKGPBLEJ_00027	CDS	1089				hypothetical protein
IKGPBLEJ_00028	CDS	348				hypothetical protein
IKGPBLEJ_00029	CDS	369				hypothetical protein
IKGPBLEJ_00030	CDS	174				hypothetical protein
IKGPBLEJ_00031	CDS	342				hypothetical protein
IKGPBLEJ_00032	CDS	312				hypothetical protein
IKGPBLEJ_00033	CDS	417				hypothetical protein
IKGPBLEJ_00034	CDS	255	hvrA			Trans-acting regulatory protein HvrA
IKGPBLEJ_00035	CDS	873	virB1			Type IV secretion system protein virB1
IKGPBLEJ_00036	CDS	300				hypothetical protein
IKGPBLEJ_00037	CDS	318	ptlB		COG3702	Type IV secretion system protein PtlB
IKGPBLEJ_00038	CDS	2649	virB4			Type IV secretion system protein virB4
IKGPBLEJ_00039	CDS	774	virB5			Type IV secretion system protein virB5
IKGPBLEJ_00040	CDS	246				hypothetical protein
IKGPBLEJ_00041	CDS	1062	virB6			Type IV secretion system protein VirB6
IKGPBLEJ_00042	CDS	192				hypothetical protein
IKGPBLEJ_00043	CDS	726	ptlE		COG3736	Type IV secretion system protein PtlE
IKGPBLEJ_00044	CDS	882	virB9			Type IV secretion system protein virB9
IKGPBLEJ_00045	CDS	1158				Protein virB10
IKGPBLEJ_00046	CDS	1032				Type IV secretion system protein VirB11
IKGPBLEJ_00047	CDS	552				hypothetical protein
IKGPBLEJ_00048	CDS	219				hypothetical protein
IKGPBLEJ_00049	CDS	420	merR			Mercuric resistance operon regulatory protein
IKGPBLEJ_00050	CDS	351	merT			Mercuric transport protein MerT
IKGPBLEJ_00051	CDS	279	merP			Mercuric transport protein periplasmic component
IKGPBLEJ_00052	CDS	432	merC			Mercuric transport protein MerC
IKGPBLEJ_00053	CDS	1683	merA	1.16.1.1		Mercuric reductase
IKGPBLEJ_00054	CDS	417				hypothetical protein
IKGPBLEJ_00055	CDS	363	merR1			Mercuric resistance operon regulatory protein
IKGPBLEJ_00056	CDS	237				hypothetical protein
IKGPBLEJ_00057	CDS	213				hypothetical protein
IKGPBLEJ_00058	CDS	2997				hypothetical protein
IKGPBLEJ_00059	CDS	411				hypothetical protein
IKGPBLEJ_00060	CDS	240				hypothetical protein
IKGPBLEJ_00061	CDS	927	hin_2		COG1961	DNA-invertase hin
IKGPBLEJ_00062	CDS	336				hypothetical protein
IKGPBLEJ_00063	CDS	1320				hypothetical protein
IKGPBLEJ_00064	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
IKGPBLEJ_00065	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
IKGPBLEJ_00066	CDS	1026				hypothetical protein
IKGPBLEJ_00067	CDS	3030				hypothetical protein
IKGPBLEJ_00068	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
IKGPBLEJ_00069	CDS	213				hypothetical protein
IKGPBLEJ_00070	CDS	2955	traI			Multifunctional conjugation protein TraI
IKGPBLEJ_00071	CDS	1539	traD			Coupling protein TraD
IKGPBLEJ_00072	CDS	129				hypothetical protein
