locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMNILMOD_00001	CDS	1266				hypothetical protein
BMNILMOD_00002	CDS	537				hypothetical protein
BMNILMOD_00003	CDS	192				hypothetical protein
BMNILMOD_00004	CDS	687	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
BMNILMOD_00005	CDS	351				hypothetical protein
BMNILMOD_00006	CDS	222	ssb_1		COG0629	Single-stranded DNA-binding protein
BMNILMOD_00007	CDS	2148				hypothetical protein
BMNILMOD_00008	CDS	1320				hypothetical protein
BMNILMOD_00009	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BMNILMOD_00010	CDS	339				hypothetical protein
BMNILMOD_00011	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
BMNILMOD_00012	CDS	1026				hypothetical protein
BMNILMOD_00013	CDS	3030				hypothetical protein
BMNILMOD_00014	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
BMNILMOD_00015	CDS	909				hypothetical protein
BMNILMOD_00016	CDS	558	tnpR			Transposon Tn3 resolvase
BMNILMOD_00017	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
BMNILMOD_00018	CDS	231	ssb_2		COG0629	Single-stranded DNA-binding protein
BMNILMOD_00019	CDS	240				hypothetical protein
BMNILMOD_00020	CDS	894				hypothetical protein
BMNILMOD_00021	CDS	450				hypothetical protein
BMNILMOD_00022	CDS	288				hypothetical protein
BMNILMOD_00023	CDS	276				hypothetical protein
BMNILMOD_00024	CDS	252				hypothetical protein
BMNILMOD_00025	CDS	648				hypothetical protein
BMNILMOD_00026	CDS	444				hypothetical protein
BMNILMOD_00027	CDS	768	xerD_2		COG4974	Tyrosine recombinase XerD
BMNILMOD_00028	CDS	195				hypothetical protein
BMNILMOD_00029	CDS	390				hypothetical protein
BMNILMOD_00030	CDS	192				hypothetical protein
BMNILMOD_00031	CDS	324				hypothetical protein
BMNILMOD_00032	CDS	249				hypothetical protein
BMNILMOD_00033	CDS	465	nucH	3.1.31.1		Thermonuclease
BMNILMOD_00034	CDS	369				hypothetical protein
BMNILMOD_00035	CDS	429	klcA			Antirestriction protein KlcA
BMNILMOD_00036	CDS	591				hypothetical protein
BMNILMOD_00037	CDS	459				hypothetical protein
BMNILMOD_00038	CDS	828	noc			Nucleoid occlusion protein
BMNILMOD_00039	CDS	1986				hypothetical protein
BMNILMOD_00040	CDS	714				hypothetical protein
BMNILMOD_00041	CDS	1023				Type IV secretion system protein VirB11
BMNILMOD_00042	CDS	348				hypothetical protein
BMNILMOD_00043	CDS	237				hypothetical protein
BMNILMOD_00044	CDS	360				hypothetical protein
BMNILMOD_00045	CDS	2580	virB4		COG3451	Type IV secretion system protein virB4
BMNILMOD_00046	CDS	813				hypothetical protein
BMNILMOD_00047	CDS	459				hypothetical protein
BMNILMOD_00048	CDS	975				hypothetical protein
BMNILMOD_00049	CDS	726				hypothetical protein
BMNILMOD_00050	CDS	834				hypothetical protein
