locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGOGBLKE_00001	CDS	876	repA			Replication protein RepA
EGOGBLKE_00002	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
EGOGBLKE_00003	CDS	303				hypothetical protein
EGOGBLKE_00004	CDS	273				hypothetical protein
EGOGBLKE_00005	CDS	240				hypothetical protein
EGOGBLKE_00006	CDS	1509	ltrA_1		COG3344	Group II intron-encoded protein LtrA
EGOGBLKE_00007	CDS	132				hypothetical protein
EGOGBLKE_00008	CDS	378				hypothetical protein
EGOGBLKE_00009	CDS	276				hypothetical protein
EGOGBLKE_00010	CDS	462	recF			DNA replication and repair protein RecF
EGOGBLKE_00011	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
EGOGBLKE_00012	CDS	231	vapB		COG4456	Antitoxin VapB
EGOGBLKE_00013	CDS	201				hypothetical protein
EGOGBLKE_00014	CDS	453				hypothetical protein
EGOGBLKE_00015	CDS	945				hypothetical protein
EGOGBLKE_00016	CDS	393				hypothetical protein
EGOGBLKE_00017	CDS	522				hypothetical protein
EGOGBLKE_00018	CDS	204				hypothetical protein
EGOGBLKE_00019	CDS	1005				hypothetical protein
EGOGBLKE_00020	CDS	780	xerD		COG4974	Tyrosine recombinase XerD
EGOGBLKE_00021	CDS	258				hypothetical protein
EGOGBLKE_00022	CDS	867	repE			Replication initiation protein
EGOGBLKE_00023	CDS	585				hypothetical protein
EGOGBLKE_00024	CDS	1206	parA			Plasmid partition protein A
EGOGBLKE_00025	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
EGOGBLKE_00026	CDS	1272	umuC_1		COG0389	Protein UmuC
EGOGBLKE_00027	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
EGOGBLKE_00028	CDS	1488	ltrA_2		COG3344	Group II intron-encoded protein LtrA
EGOGBLKE_00029	CDS	972	parM			Plasmid segregation protein ParM
EGOGBLKE_00030	CDS	672				hypothetical protein
EGOGBLKE_00031	CDS	231				hypothetical protein
EGOGBLKE_00032	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
EGOGBLKE_00033	CDS	222				hypothetical protein
EGOGBLKE_00034	CDS	420				hypothetical protein
EGOGBLKE_00035	CDS	768				hypothetical protein
EGOGBLKE_00036	CDS	429	klcA_1			Antirestriction protein KlcA
EGOGBLKE_00037	CDS	507				hypothetical protein
EGOGBLKE_00038	CDS	192				hypothetical protein
EGOGBLKE_00039	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
EGOGBLKE_00040	CDS	321				hypothetical protein
EGOGBLKE_00041	CDS	228				hypothetical protein
EGOGBLKE_00042	CDS	231				hypothetical protein
EGOGBLKE_00043	CDS	1356				hypothetical protein
EGOGBLKE_00044	CDS	564				hypothetical protein
EGOGBLKE_00045	CDS	330				hypothetical protein
