locus_tag	ftype	length_bp	gene	EC_number	COG	product
IAFDIPCB_00001	CDS	222				hypothetical protein
IAFDIPCB_00002	CDS	645				hypothetical protein
IAFDIPCB_00003	CDS	651				hypothetical protein
IAFDIPCB_00004	CDS	309				hypothetical protein
IAFDIPCB_00005	CDS	561	pld	3.1.4.4		Phospholipase D
IAFDIPCB_00006	CDS	858				hypothetical protein
IAFDIPCB_00007	CDS	564	proQ		COG3109	RNA chaperone ProQ
IAFDIPCB_00008	CDS	612				hypothetical protein
IAFDIPCB_00009	CDS	993				hypothetical protein
IAFDIPCB_00010	CDS	156				hypothetical protein
IAFDIPCB_00011	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
IAFDIPCB_00012	CDS	3030				hypothetical protein
IAFDIPCB_00013	CDS	1026				hypothetical protein
IAFDIPCB_00014	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
IAFDIPCB_00015	CDS	240				hypothetical protein
IAFDIPCB_00016	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
IAFDIPCB_00017	CDS	1320				hypothetical protein
IAFDIPCB_00018	CDS	1185				hypothetical protein
IAFDIPCB_00019	CDS	213				hypothetical protein
IAFDIPCB_00020	CDS	360				hypothetical protein
IAFDIPCB_00021	CDS	117				hypothetical protein
IAFDIPCB_00022	CDS	360				hypothetical protein
IAFDIPCB_00023	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
IAFDIPCB_00024	CDS	2898				hypothetical protein
IAFDIPCB_00025	CDS	705				hypothetical protein
IAFDIPCB_00026	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
IAFDIPCB_00027	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
IAFDIPCB_00028	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
IAFDIPCB_00029	CDS	411				hypothetical protein
IAFDIPCB_00030	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
