locus_tag	ftype	length_bp	gene	EC_number	COG	product
PMDEPDFK_00001	CDS	117				hypothetical protein
PMDEPDFK_00002	CDS	864		1.-.-.-		putative oxidoreductase
PMDEPDFK_00003	CDS	246				hypothetical protein
PMDEPDFK_00004	CDS	981				hypothetical protein
PMDEPDFK_00005	CDS	609				hypothetical protein
PMDEPDFK_00006	CDS	333	emrE		COG2076	Multidrug transporter EmrE
PMDEPDFK_00007	CDS	780	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
PMDEPDFK_00008	CDS	1260	bcr			Bicyclomycin resistance protein
PMDEPDFK_00009	CDS	780	ant1_2	2.7.7.47		Streptomycin 3''-adenylyltransferase
PMDEPDFK_00010	CDS	609				hypothetical protein
PMDEPDFK_00011	CDS	843	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
PMDEPDFK_00012	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
PMDEPDFK_00013	CDS	351	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
PMDEPDFK_00014	CDS	561	hin		COG1961	DNA-invertase hin
PMDEPDFK_00015	CDS	2967				hypothetical protein
PMDEPDFK_00016	CDS	387				hypothetical protein
PMDEPDFK_00017	CDS	90				hypothetical protein
PMDEPDFK_00018	CDS	924				hypothetical protein
PMDEPDFK_00019	CDS	948				hypothetical protein
PMDEPDFK_00020	CDS	378				hypothetical protein
PMDEPDFK_00021	CDS	276				hypothetical protein
PMDEPDFK_00022	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
PMDEPDFK_00023	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
PMDEPDFK_00024	CDS	1272	umuC		COG0389	Protein UmuC
PMDEPDFK_00025	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
PMDEPDFK_00026	CDS	1206	parA			Plasmid partition protein A
PMDEPDFK_00027	CDS	270				hypothetical protein
PMDEPDFK_00028	CDS	867	repE			Replication initiation protein
PMDEPDFK_00029	CDS	705				hypothetical protein
PMDEPDFK_00030	CDS	258	ant1_3	2.7.7.47		Streptomycin 3''-adenylyltransferase
PMDEPDFK_00031	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
PMDEPDFK_00032	CDS	558	tnpR_1			Transposon Tn3 resolvase
PMDEPDFK_00033	CDS	3006				hypothetical protein
PMDEPDFK_00034	CDS	222				hypothetical protein
PMDEPDFK_00035	CDS	777	xerD_2		COG4974	Tyrosine recombinase XerD
PMDEPDFK_00036	CDS	744				hypothetical protein
PMDEPDFK_00037	CDS	351				hypothetical protein
PMDEPDFK_00038	CDS	231	vapB		COG4456	Antitoxin VapB
PMDEPDFK_00039	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
PMDEPDFK_00040	CDS	378				hypothetical protein
PMDEPDFK_00041	CDS	423	merC			Mercuric transport protein MerC
PMDEPDFK_00042	CDS	1695	merA	1.16.1.1		Mercuric reductase
PMDEPDFK_00043	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
PMDEPDFK_00044	CDS	237				hypothetical protein
PMDEPDFK_00045	CDS	708			COG2200	putative signaling protein
PMDEPDFK_00046	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
PMDEPDFK_00047	CDS	411				hypothetical protein
PMDEPDFK_00048	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
PMDEPDFK_00049	CDS	252	tnpR_2			Transposon Tn3 resolvase
PMDEPDFK_00050	CDS	378	bla_2	3.5.2.6		Beta-lactamase OXA-18
PMDEPDFK_00051	CDS	336	bla_3	3.5.2.6		Beta-lactamase OXA-18
PMDEPDFK_00052	CDS	705				hypothetical protein
PMDEPDFK_00053	CDS	2898				hypothetical protein
PMDEPDFK_00054	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
PMDEPDFK_00055	CDS	360				hypothetical protein
PMDEPDFK_00056	CDS	360				hypothetical protein
PMDEPDFK_00057	CDS	213				hypothetical protein
PMDEPDFK_00058	CDS	1185				hypothetical protein
PMDEPDFK_00059	CDS	1320				hypothetical protein
PMDEPDFK_00060	CDS	882	bla_4	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
PMDEPDFK_00061	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
PMDEPDFK_00062	CDS	1026				hypothetical protein
PMDEPDFK_00063	CDS	3030				hypothetical protein
PMDEPDFK_00064	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
PMDEPDFK_00065	CDS	156				hypothetical protein
PMDEPDFK_00066	CDS	993				hypothetical protein
PMDEPDFK_00067	CDS	162				hypothetical protein
PMDEPDFK_00068	CDS	753				hypothetical protein
PMDEPDFK_00069	CDS	753				hypothetical protein
PMDEPDFK_00070	CDS	1026	hph	2.7.1.163		Hygromycin-B 4-O-kinase
PMDEPDFK_00071	CDS	777	yokD	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
PMDEPDFK_00072	CDS	705				hypothetical protein
