locus_tag	ftype	length_bp	gene	EC_number	COG	product
FBGHJPGH_00001	CDS	333				hypothetical protein
FBGHJPGH_00002	CDS	285				hypothetical protein
FBGHJPGH_00003	CDS	360				hypothetical protein
FBGHJPGH_00004	CDS	297				hypothetical protein
FBGHJPGH_00005	CDS	546				hypothetical protein
FBGHJPGH_00006	CDS	156				hypothetical protein
FBGHJPGH_00007	CDS	240				hypothetical protein
FBGHJPGH_00008	CDS	405				hypothetical protein
FBGHJPGH_00009	CDS	426	klcA			Antirestriction protein KlcA
FBGHJPGH_00010	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
FBGHJPGH_00011	CDS	1266	umuC		COG0389	Protein UmuC
FBGHJPGH_00012	CDS	792				hypothetical protein
FBGHJPGH_00013	CDS	342				hypothetical protein
FBGHJPGH_00014	CDS	720	repE			Replication initiation protein
FBGHJPGH_00015	CDS	1593				hypothetical protein
FBGHJPGH_00016	CDS	570	hin		COG1961	DNA-invertase hin
FBGHJPGH_00017	CDS	1014	xerD		COG4974	Tyrosine recombinase XerD
FBGHJPGH_00018	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FBGHJPGH_00019	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
FBGHJPGH_00020	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
FBGHJPGH_00021	CDS	453				hypothetical protein
FBGHJPGH_00022	CDS	348	emrE		COG2076	Multidrug transporter EmrE
FBGHJPGH_00023	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
FBGHJPGH_00024	CDS	501				hypothetical protein
FBGHJPGH_00025	CDS	765				hypothetical protein
FBGHJPGH_00026	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
FBGHJPGH_00027	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
FBGHJPGH_00028	CDS	267				hypothetical protein
FBGHJPGH_00029	CDS	207				hypothetical protein
FBGHJPGH_00030	CDS	648				hypothetical protein
FBGHJPGH_00031	CDS	312				hypothetical protein
FBGHJPGH_00032	CDS	315				hypothetical protein
FBGHJPGH_00033	CDS	345				hypothetical protein
FBGHJPGH_00034	CDS	306	hvrA			Trans-acting regulatory protein HvrA
FBGHJPGH_00035	CDS	735	virB1			Type IV secretion system protein virB1
FBGHJPGH_00036	CDS	282				hypothetical protein
FBGHJPGH_00037	CDS	294				hypothetical protein
FBGHJPGH_00038	CDS	318				hypothetical protein
FBGHJPGH_00039	CDS	2601	virB4			Type IV secretion system protein virB4
FBGHJPGH_00040	CDS	714	virB5			Type IV secretion system protein virB5
FBGHJPGH_00041	CDS	228				hypothetical protein
FBGHJPGH_00042	CDS	1041	virB6			Type IV secretion system protein VirB6
FBGHJPGH_00043	CDS	699	virB8			Type IV secretion system protein virB8
FBGHJPGH_00044	CDS	885	virB9			Type IV secretion system protein virB9
FBGHJPGH_00045	CDS	1161				Protein virB10
FBGHJPGH_00046	CDS	996			COG0630	Type IV secretion system protein VirB11
FBGHJPGH_00047	CDS	534	pld	3.1.4.4		Phospholipase D
FBGHJPGH_00048	CDS	495				hypothetical protein
FBGHJPGH_00049	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FBGHJPGH_00050	CDS	483	bla_3	3.5.2.6		Beta-lactamase TEM
FBGHJPGH_00051	CDS	558	tnpR			Transposon Tn3 resolvase
FBGHJPGH_00052	CDS	3006				hypothetical protein
FBGHJPGH_00053	CDS	3243	traI			Multifunctional conjugation protein TraI
FBGHJPGH_00054	CDS	1530	traD			Coupling protein TraD
FBGHJPGH_00055	CDS	417				hypothetical protein
FBGHJPGH_00056	CDS	420				hypothetical protein
FBGHJPGH_00057	CDS	717				hypothetical protein
FBGHJPGH_00058	CDS	369				hypothetical protein
FBGHJPGH_00059	CDS	345				hypothetical protein
FBGHJPGH_00060	CDS	321				hypothetical protein
FBGHJPGH_00061	CDS	180				hypothetical protein
FBGHJPGH_00062	CDS	108				hypothetical protein
