locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELPDLLJJ_00001	CDS	744				hypothetical protein
ELPDLLJJ_00002	CDS	777	xerD_1		COG4974	Tyrosine recombinase XerD
ELPDLLJJ_00003	CDS	258				hypothetical protein
ELPDLLJJ_00004	CDS	867	repE			Replication initiation protein
ELPDLLJJ_00005	CDS	270				hypothetical protein
ELPDLLJJ_00006	CDS	1206	parA			Plasmid partition protein A
ELPDLLJJ_00007	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
ELPDLLJJ_00008	CDS	1272	umuC		COG0389	Protein UmuC
ELPDLLJJ_00009	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
ELPDLLJJ_00010	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
ELPDLLJJ_00011	CDS	276				hypothetical protein
ELPDLLJJ_00012	CDS	378				hypothetical protein
ELPDLLJJ_00013	CDS	552				hypothetical protein
ELPDLLJJ_00014	CDS	924				hypothetical protein
ELPDLLJJ_00015	CDS	90				hypothetical protein
ELPDLLJJ_00016	CDS	387				hypothetical protein
ELPDLLJJ_00017	CDS	2967				hypothetical protein
ELPDLLJJ_00018	CDS	561	hin		COG1961	DNA-invertase hin
ELPDLLJJ_00019	CDS	351	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
ELPDLLJJ_00020	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
ELPDLLJJ_00021	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
ELPDLLJJ_00022	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
ELPDLLJJ_00023	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
ELPDLLJJ_00024	CDS	453				hypothetical protein
ELPDLLJJ_00025	CDS	348	emrE		COG2076	Multidrug transporter EmrE
ELPDLLJJ_00026	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
ELPDLLJJ_00027	CDS	204				hypothetical protein
ELPDLLJJ_00028	CDS	1206	srpC		COG2059	putative chromate transport protein
ELPDLLJJ_00029	CDS	306				hypothetical protein
ELPDLLJJ_00030	CDS	765				hypothetical protein
ELPDLLJJ_00031	CDS	585				hypothetical protein
ELPDLLJJ_00032	CDS	1239				putative multidrug-efflux transporter
ELPDLLJJ_00033	CDS	906				hypothetical protein
ELPDLLJJ_00034	CDS	330				hypothetical protein
ELPDLLJJ_00035	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
ELPDLLJJ_00036	CDS	3030				hypothetical protein
ELPDLLJJ_00037	CDS	1026				hypothetical protein
ELPDLLJJ_00038	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
ELPDLLJJ_00039	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
ELPDLLJJ_00040	CDS	1320				hypothetical protein
ELPDLLJJ_00041	CDS	519				hypothetical protein
ELPDLLJJ_00042	CDS	495				hypothetical protein
ELPDLLJJ_00043	CDS	1077				hypothetical protein
ELPDLLJJ_00044	CDS	588				hypothetical protein
ELPDLLJJ_00045	CDS	285				hypothetical protein
ELPDLLJJ_00046	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
ELPDLLJJ_00047	CDS	231	vapB		COG4456	Antitoxin VapB
ELPDLLJJ_00048	CDS	351				hypothetical protein
