locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHJLCAPH_00001	CDS	2967				hypothetical protein
HHJLCAPH_00002	CDS	561	hin		COG1961	DNA-invertase hin
HHJLCAPH_00003	CDS	561				hypothetical protein
HHJLCAPH_00004	CDS	279				hypothetical protein
HHJLCAPH_00005	CDS	426	klcA			Antirestriction protein KlcA
HHJLCAPH_00006	CDS	156				hypothetical protein
HHJLCAPH_00007	CDS	297				hypothetical protein
HHJLCAPH_00008	CDS	981				hypothetical protein
HHJLCAPH_00009	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
HHJLCAPH_00010	CDS	981				hypothetical protein
HHJLCAPH_00011	CDS	402	tnpR			Transposon Tn3 resolvase
HHJLCAPH_00012	CDS	705				hypothetical protein
HHJLCAPH_00013	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
