locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBOAFLGI_00001	CDS	981				hypothetical protein
IBOAFLGI_00002	CDS	432				hypothetical protein
IBOAFLGI_00003	CDS	360				hypothetical protein
IBOAFLGI_00004	CDS	519				hypothetical protein
IBOAFLGI_00005	CDS	174				hypothetical protein
IBOAFLGI_00006	CDS	3006				hypothetical protein
IBOAFLGI_00007	CDS	558	tnpR			Transposon Tn3 resolvase
IBOAFLGI_00008	CDS	981				hypothetical protein
IBOAFLGI_00009	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
IBOAFLGI_00010	CDS	981				hypothetical protein
IBOAFLGI_00011	CDS	297				hypothetical protein
IBOAFLGI_00012	CDS	156				hypothetical protein
IBOAFLGI_00013	CDS	426	klcA			Antirestriction protein KlcA
IBOAFLGI_00014	CDS	279				hypothetical protein
IBOAFLGI_00015	CDS	561				hypothetical protein
IBOAFLGI_00016	CDS	561	hin		COG1961	DNA-invertase hin
IBOAFLGI_00017	CDS	2967				hypothetical protein
IBOAFLGI_00018	CDS	129				hypothetical protein
IBOAFLGI_00019	CDS	285				hypothetical protein
IBOAFLGI_00020	CDS	645	minD		COG2894	Septum site-determining protein MinD
IBOAFLGI_00021	CDS	471	hns			DNA-binding protein H-NS
IBOAFLGI_00022	CDS	210	ymoA			Modulating protein YmoA
IBOAFLGI_00023	CDS	2400	topB	5.99.1.2	COG0550	DNA topoisomerase 3
IBOAFLGI_00024	CDS	747				hypothetical protein
IBOAFLGI_00025	CDS	348				hypothetical protein
IBOAFLGI_00026	CDS	393				hypothetical protein
IBOAFLGI_00027	CDS	387				hypothetical protein
IBOAFLGI_00028	CDS	1968	virD4			Protein VirD4
IBOAFLGI_00029	CDS	1062				Type IV secretion system protein VirB11
IBOAFLGI_00030	CDS	1512			COG2948	Type IV secretion system protein virB10
IBOAFLGI_00031	CDS	921	virB9			Type IV secretion system protein virB9
IBOAFLGI_00032	CDS	741	ptlE		COG3736	Type IV secretion system protein PtlE
IBOAFLGI_00033	CDS	138				hypothetical protein
IBOAFLGI_00034	CDS	1077				hypothetical protein
IBOAFLGI_00035	CDS	258				hypothetical protein
IBOAFLGI_00036	CDS	702				hypothetical protein
IBOAFLGI_00037	CDS	2760	virB4			Type IV secretion system protein virB4
IBOAFLGI_00038	CDS	288				hypothetical protein
IBOAFLGI_00039	CDS	639	virB1			Type IV secretion system protein virB1
IBOAFLGI_00040	CDS	327				hypothetical protein
IBOAFLGI_00041	CDS	1191				hypothetical protein
IBOAFLGI_00042	CDS	555				hypothetical protein
IBOAFLGI_00043	CDS	267				hypothetical protein
IBOAFLGI_00044	CDS	276				hypothetical protein
IBOAFLGI_00045	CDS	225				hypothetical protein
IBOAFLGI_00046	CDS	138				hypothetical protein
IBOAFLGI_00047	CDS	261				hypothetical protein
IBOAFLGI_00048	CDS	213				hypothetical protein
IBOAFLGI_00049	CDS	447				hypothetical protein
IBOAFLGI_00050	CDS	282				hypothetical protein
IBOAFLGI_00051	CDS	222				hypothetical protein
IBOAFLGI_00052	CDS	246				hypothetical protein
IBOAFLGI_00053	CDS	543				hypothetical protein
IBOAFLGI_00054	CDS	525	dnaJ		COG0484	Chaperone protein DnaJ
IBOAFLGI_00055	CDS	360				hypothetical protein
