locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCPJMKJD_00001	CDS	345	mbeC			Mobilization protein MbeC
LCPJMKJD_00002	CDS	486				hypothetical protein
LCPJMKJD_00003	CDS	216				hypothetical protein
LCPJMKJD_00004	CDS	267				hypothetical protein
LCPJMKJD_00005	CDS	1320				hypothetical protein
LCPJMKJD_00006	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LCPJMKJD_00007	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
LCPJMKJD_00008	CDS	1026				hypothetical protein
LCPJMKJD_00009	CDS	3030				hypothetical protein
LCPJMKJD_00010	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
LCPJMKJD_00011	CDS	360				hypothetical protein
