locus_tag	ftype	length_bp	gene	EC_number	COG	product
PDIKKHKL_00001	CDS	180				hypothetical protein
PDIKKHKL_00002	CDS	741				hypothetical protein
PDIKKHKL_00003	CDS	1425				hypothetical protein
PDIKKHKL_00004	CDS	585	traV			Protein TraV
PDIKKHKL_00005	CDS	411				hypothetical protein
PDIKKHKL_00006	CDS	162				hypothetical protein
PDIKKHKL_00007	CDS	993				hypothetical protein
PDIKKHKL_00008	CDS	156				hypothetical protein
PDIKKHKL_00009	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
PDIKKHKL_00010	CDS	3030				hypothetical protein
PDIKKHKL_00011	CDS	1026				hypothetical protein
PDIKKHKL_00012	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
PDIKKHKL_00013	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
PDIKKHKL_00014	CDS	1320				hypothetical protein
PDIKKHKL_00015	CDS	1185				hypothetical protein
PDIKKHKL_00016	CDS	213				hypothetical protein
PDIKKHKL_00017	CDS	360				hypothetical protein
PDIKKHKL_00018	CDS	360				hypothetical protein
PDIKKHKL_00019	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
PDIKKHKL_00020	CDS	2898				hypothetical protein
PDIKKHKL_00021	CDS	705				hypothetical protein
PDIKKHKL_00022	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
PDIKKHKL_00023	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
PDIKKHKL_00024	CDS	252	tnpR			Transposon Tn3 resolvase
PDIKKHKL_00025	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
PDIKKHKL_00026	CDS	411				hypothetical protein
PDIKKHKL_00027	CDS	1305	tnsB			Transposon Tn7 transposition protein TnsB
PDIKKHKL_00028	CDS	708			COG2200	putative signaling protein
PDIKKHKL_00029	CDS	237				hypothetical protein
PDIKKHKL_00030	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
PDIKKHKL_00031	CDS	1695	merA	1.16.1.1		Mercuric reductase
PDIKKHKL_00032	CDS	423	merC			Mercuric transport protein MerC
PDIKKHKL_00033	CDS	378				hypothetical protein
PDIKKHKL_00034	CDS	276				hypothetical protein
PDIKKHKL_00035	CDS	711	recF			DNA replication and repair protein RecF
PDIKKHKL_00036	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
PDIKKHKL_00037	CDS	231	vapB		COG4456	Antitoxin VapB
PDIKKHKL_00038	CDS	252				hypothetical protein
PDIKKHKL_00039	CDS	309				hypothetical protein
PDIKKHKL_00040	CDS	330				hypothetical protein
PDIKKHKL_00041	CDS	357				hypothetical protein
PDIKKHKL_00042	CDS	333				hypothetical protein
PDIKKHKL_00043	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
PDIKKHKL_00044	CDS	231				hypothetical protein
PDIKKHKL_00045	CDS	474				hypothetical protein
PDIKKHKL_00046	CDS	1269				hypothetical protein
PDIKKHKL_00047	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
PDIKKHKL_00048	CDS	1317				hypothetical protein
PDIKKHKL_00049	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
PDIKKHKL_00050	CDS	216				hypothetical protein
PDIKKHKL_00051	CDS	174				hypothetical protein
PDIKKHKL_00052	CDS	333				hypothetical protein
PDIKKHKL_00053	CDS	108				hypothetical protein
PDIKKHKL_00054	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
PDIKKHKL_00055	CDS	1206	parA			Plasmid partition protein A
PDIKKHKL_00056	CDS	897	repA			Replication protein RepA
PDIKKHKL_00057	CDS	1272	umuC		COG0389	Protein UmuC
PDIKKHKL_00058	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
PDIKKHKL_00059	CDS	972	parM			Plasmid segregation protein ParM
PDIKKHKL_00060	CDS	672				hypothetical protein
PDIKKHKL_00061	CDS	231				hypothetical protein
PDIKKHKL_00062	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
PDIKKHKL_00063	CDS	222				hypothetical protein
PDIKKHKL_00064	CDS	420				hypothetical protein
PDIKKHKL_00065	CDS	768				hypothetical protein
PDIKKHKL_00066	CDS	429	klcA			Antirestriction protein KlcA
PDIKKHKL_00067	CDS	507				hypothetical protein
PDIKKHKL_00068	CDS	192				hypothetical protein
PDIKKHKL_00069	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
PDIKKHKL_00070	CDS	318				hypothetical protein
PDIKKHKL_00071	CDS	228				hypothetical protein
PDIKKHKL_00072	CDS	231				hypothetical protein
PDIKKHKL_00073	CDS	1356				hypothetical protein
PDIKKHKL_00074	CDS	564				hypothetical protein
PDIKKHKL_00075	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
PDIKKHKL_00076	CDS	243				hypothetical protein
PDIKKHKL_00077	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
PDIKKHKL_00078	CDS	432	psiB			Protein PsiB
PDIKKHKL_00079	CDS	723				hypothetical protein
PDIKKHKL_00080	CDS	324				hypothetical protein
PDIKKHKL_00081	CDS	357				hypothetical protein
PDIKKHKL_00082	CDS	273				hypothetical protein
PDIKKHKL_00083	CDS	351				hypothetical protein
PDIKKHKL_00084	CDS	354				hypothetical protein
PDIKKHKL_00085	CDS	348				hypothetical protein
PDIKKHKL_00086	CDS	147				hypothetical protein
PDIKKHKL_00087	CDS	834				hypothetical protein
PDIKKHKL_00088	CDS	822				hypothetical protein
PDIKKHKL_00089	CDS	315				hypothetical protein
PDIKKHKL_00090	CDS	486				hypothetical protein
PDIKKHKL_00091	CDS	399	traM			Relaxosome protein TraM
PDIKKHKL_00092	CDS	687	traJ			Protein TraJ
PDIKKHKL_00093	CDS	387	traY			Relaxosome protein TraY
PDIKKHKL_00094	CDS	369	traA			Pilin
PDIKKHKL_00095	CDS	306				hypothetical protein
PDIKKHKL_00096	CDS	123				hypothetical protein
