locus_tag	ftype	length_bp	gene	EC_number	COG	product
HKKHJJPM_00001	CDS	876	repA			Replication protein RepA
HKKHJJPM_00002	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
HKKHJJPM_00003	CDS	747	xerD_1		COG4974	Tyrosine recombinase XerD
HKKHJJPM_00004	CDS	744				hypothetical protein
HKKHJJPM_00005	CDS	351				hypothetical protein
HKKHJJPM_00006	CDS	1809				hypothetical protein
HKKHJJPM_00007	CDS	1047				hypothetical protein
HKKHJJPM_00008	CDS	1182				hypothetical protein
HKKHJJPM_00009	CDS	378				hypothetical protein
HKKHJJPM_00010	CDS	348				hypothetical protein
HKKHJJPM_00011	CDS	1539				hypothetical protein
HKKHJJPM_00012	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
HKKHJJPM_00013	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
HKKHJJPM_00014	CDS	504				hypothetical protein
HKKHJJPM_00015	CDS	837				hypothetical protein
HKKHJJPM_00016	CDS	969				hypothetical protein
HKKHJJPM_00017	CDS	387				hypothetical protein
HKKHJJPM_00018	CDS	192				hypothetical protein
HKKHJJPM_00019	CDS	180				hypothetical protein
HKKHJJPM_00020	CDS	756	repE			Replication initiation protein
HKKHJJPM_00021	CDS	282				hypothetical protein
HKKHJJPM_00022	CDS	612				hypothetical protein
HKKHJJPM_00023	CDS	162				hypothetical protein
HKKHJJPM_00024	CDS	993				hypothetical protein
HKKHJJPM_00025	CDS	156				hypothetical protein
HKKHJJPM_00026	CDS	705				hypothetical protein
HKKHJJPM_00027	CDS	816	neo_1	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HKKHJJPM_00028	CDS	705				hypothetical protein
HKKHJJPM_00029	CDS	906				hypothetical protein
HKKHJJPM_00030	CDS	1239				putative multidrug-efflux transporter
HKKHJJPM_00031	CDS	585				hypothetical protein
HKKHJJPM_00032	CDS	765				hypothetical protein
HKKHJJPM_00033	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
HKKHJJPM_00034	CDS	465	aacC1	2.3.1.60		Gentamicin 3-N-acetyltransferase
HKKHJJPM_00035	CDS	333	emrE_1		COG2076	Multidrug transporter EmrE
HKKHJJPM_00036	CDS	348	emrE_2		COG2076	Multidrug transporter EmrE
HKKHJJPM_00037	CDS	840	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
HKKHJJPM_00038	CDS	273				hypothetical protein
HKKHJJPM_00039	CDS	1005				hypothetical protein
HKKHJJPM_00040	CDS	1206	srpC		COG2059	putative chromate transport protein
HKKHJJPM_00041	CDS	306				hypothetical protein
HKKHJJPM_00042	CDS	561	hin_1		COG1961	DNA-invertase hin
HKKHJJPM_00043	CDS	2967				hypothetical protein
HKKHJJPM_00044	CDS	372	pld	3.1.4.4		Phospholipase D
HKKHJJPM_00045	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
HKKHJJPM_00046	CDS	2613				hypothetical protein
HKKHJJPM_00047	CDS	3033				hypothetical protein
HKKHJJPM_00048	CDS	609	hin_2		COG1961	DNA-invertase hin
HKKHJJPM_00049	CDS	867	xerD_3		COG4974	Tyrosine recombinase XerD
HKKHJJPM_00050	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
HKKHJJPM_00051	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
HKKHJJPM_00052	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
HKKHJJPM_00053	CDS	453				hypothetical protein
HKKHJJPM_00054	CDS	348	emrE_3		COG2076	Multidrug transporter EmrE
HKKHJJPM_00055	CDS	840	folP_2	2.5.1.15	COG0294	Dihydropteroate synthase
HKKHJJPM_00056	CDS	501				hypothetical protein
HKKHJJPM_00057	CDS	633				hypothetical protein
HKKHJJPM_00058	CDS	891				hypothetical protein
HKKHJJPM_00059	CDS	1392				hypothetical protein
HKKHJJPM_00060	CDS	573	hin_3		COG1961	DNA-invertase hin
HKKHJJPM_00061	CDS	546				hypothetical protein
HKKHJJPM_00062	CDS	1716	xerD_4		COG4974	Tyrosine recombinase XerD
HKKHJJPM_00063	CDS	3030				hypothetical protein
HKKHJJPM_00064	CDS	1026				hypothetical protein
HKKHJJPM_00065	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
HKKHJJPM_00066	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
HKKHJJPM_00067	CDS	1320				hypothetical protein
HKKHJJPM_00068	CDS	1407				hypothetical protein
HKKHJJPM_00069	CDS	1557				hypothetical protein
HKKHJJPM_00070	CDS	558	tnpR			Transposon Tn3 resolvase
HKKHJJPM_00071	CDS	861	bla_3	3.5.2.6		Beta-lactamase TEM
HKKHJJPM_00072	CDS	261				hypothetical protein
HKKHJJPM_00073	CDS	816	neo_2	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HKKHJJPM_00074	CDS	189				hypothetical protein
HKKHJJPM_00075	CDS	1200				hypothetical protein
HKKHJJPM_00076	CDS	639				hypothetical protein
HKKHJJPM_00077	CDS	564	cld	1.13.11.49		Chlorite dismutase
HKKHJJPM_00078	CDS	90				hypothetical protein
HKKHJJPM_00079	CDS	189				hypothetical protein
HKKHJJPM_00080	CDS	564				hypothetical protein
HKKHJJPM_00081	CDS	288	nuc	3.1.31.1		Thermonuclease
HKKHJJPM_00082	CDS	705				hypothetical protein
