locus_tag	ftype	length_bp	gene	EC_number	COG	product
LBLPEEBG_00001	CDS	897	repA			Replication protein RepA
LBLPEEBG_00002	CDS	1206	parA			Plasmid partition protein A
LBLPEEBG_00003	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
LBLPEEBG_00004	CDS	333				hypothetical protein
LBLPEEBG_00005	CDS	174				hypothetical protein
LBLPEEBG_00006	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
LBLPEEBG_00007	CDS	1317				hypothetical protein
LBLPEEBG_00008	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
LBLPEEBG_00009	CDS	1269				hypothetical protein
LBLPEEBG_00010	CDS	474				hypothetical protein
LBLPEEBG_00011	CDS	249				hypothetical protein
LBLPEEBG_00012	CDS	783	xerD_1		COG4974	Tyrosine recombinase XerD
LBLPEEBG_00013	CDS	333				hypothetical protein
LBLPEEBG_00014	CDS	399				hypothetical protein
LBLPEEBG_00015	CDS	330				hypothetical protein
LBLPEEBG_00016	CDS	309				hypothetical protein
LBLPEEBG_00017	CDS	252				hypothetical protein
LBLPEEBG_00018	CDS	231	vapB		COG4456	Antitoxin VapB
LBLPEEBG_00019	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
LBLPEEBG_00020	CDS	711	recF			DNA replication and repair protein RecF
LBLPEEBG_00021	CDS	276				hypothetical protein
LBLPEEBG_00022	CDS	378				hypothetical protein
LBLPEEBG_00023	CDS	423	merC			Mercuric transport protein MerC
LBLPEEBG_00024	CDS	1695	merA	1.16.1.1		Mercuric reductase
LBLPEEBG_00025	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
LBLPEEBG_00026	CDS	237				hypothetical protein
LBLPEEBG_00027	CDS	708			COG2200	putative signaling protein
LBLPEEBG_00028	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
LBLPEEBG_00029	CDS	411				hypothetical protein
LBLPEEBG_00030	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
LBLPEEBG_00031	CDS	252	tnpR_1			Transposon Tn3 resolvase
LBLPEEBG_00032	CDS	360	bla_2	3.5.2.6		Beta-lactamase OXA-18
LBLPEEBG_00033	CDS	705				hypothetical protein
LBLPEEBG_00034	CDS	2898				hypothetical protein
LBLPEEBG_00035	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
LBLPEEBG_00036	CDS	264				hypothetical protein
LBLPEEBG_00037	CDS	3006				hypothetical protein
LBLPEEBG_00038	CDS	558	tnpR_2			Transposon Tn3 resolvase
LBLPEEBG_00039	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
