locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJKNCMMP_00001	CDS	108				hypothetical protein
DJKNCMMP_00002	CDS	333				hypothetical protein
DJKNCMMP_00003	CDS	285				hypothetical protein
DJKNCMMP_00004	CDS	360				hypothetical protein
DJKNCMMP_00005	CDS	297				hypothetical protein
DJKNCMMP_00006	CDS	273				hypothetical protein
DJKNCMMP_00007	CDS	156				hypothetical protein
DJKNCMMP_00008	CDS	240				hypothetical protein
DJKNCMMP_00009	CDS	405				hypothetical protein
DJKNCMMP_00010	CDS	426	klcA			Antirestriction protein KlcA
DJKNCMMP_00011	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
DJKNCMMP_00012	CDS	1266	umuC		COG0389	Protein UmuC
DJKNCMMP_00013	CDS	792				hypothetical protein
DJKNCMMP_00014	CDS	342				hypothetical protein
DJKNCMMP_00015	CDS	720	repE			Replication initiation protein
DJKNCMMP_00016	CDS	552				hypothetical protein
DJKNCMMP_00017	CDS	570	hin		COG1961	DNA-invertase hin
DJKNCMMP_00018	CDS	672	xerD_1			Tyrosine recombinase XerD
DJKNCMMP_00019	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
DJKNCMMP_00020	CDS	3030				hypothetical protein
DJKNCMMP_00021	CDS	1026				hypothetical protein
DJKNCMMP_00022	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
DJKNCMMP_00023	CDS	414	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DJKNCMMP_00024	CDS	381				hypothetical protein
DJKNCMMP_00025	CDS	2898				hypothetical protein
DJKNCMMP_00026	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
DJKNCMMP_00027	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
DJKNCMMP_00028	CDS	348	emrE		COG2076	Multidrug transporter EmrE
DJKNCMMP_00029	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
DJKNCMMP_00030	CDS	501				hypothetical protein
DJKNCMMP_00031	CDS	765				hypothetical protein
DJKNCMMP_00032	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
DJKNCMMP_00033	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
DJKNCMMP_00034	CDS	207				hypothetical protein
DJKNCMMP_00035	CDS	648				hypothetical protein
DJKNCMMP_00036	CDS	312				hypothetical protein
DJKNCMMP_00037	CDS	315				hypothetical protein
DJKNCMMP_00038	CDS	345				hypothetical protein
DJKNCMMP_00039	CDS	306	hvrA			Trans-acting regulatory protein HvrA
DJKNCMMP_00040	CDS	735	virB1			Type IV secretion system protein virB1
DJKNCMMP_00041	CDS	282				hypothetical protein
DJKNCMMP_00042	CDS	294				hypothetical protein
DJKNCMMP_00043	CDS	318				hypothetical protein
DJKNCMMP_00044	CDS	2601	virB4			Type IV secretion system protein virB4
DJKNCMMP_00045	CDS	714	virB5			Type IV secretion system protein virB5
DJKNCMMP_00046	CDS	228				hypothetical protein
DJKNCMMP_00047	CDS	1041	virB6			Type IV secretion system protein VirB6
DJKNCMMP_00048	CDS	699	virB8			Type IV secretion system protein virB8
DJKNCMMP_00049	CDS	885	virB9			Type IV secretion system protein virB9
DJKNCMMP_00050	CDS	1161				Protein virB10
DJKNCMMP_00051	CDS	996			COG0630	Type IV secretion system protein VirB11
DJKNCMMP_00052	CDS	489	pld	3.1.4.4		Phospholipase D
DJKNCMMP_00053	CDS	174				hypothetical protein
DJKNCMMP_00054	CDS	3243	traI			Multifunctional conjugation protein TraI
DJKNCMMP_00055	CDS	1530	traD			Coupling protein TraD
DJKNCMMP_00056	CDS	417				hypothetical protein
DJKNCMMP_00057	CDS	420				hypothetical protein
DJKNCMMP_00058	CDS	717				hypothetical protein
DJKNCMMP_00059	CDS	369				hypothetical protein
DJKNCMMP_00060	CDS	345				hypothetical protein
DJKNCMMP_00061	CDS	321				hypothetical protein
DJKNCMMP_00062	CDS	180				hypothetical protein
DJKNCMMP_00063	CDS	510				hypothetical protein
