locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFGFHBOO_00001	CDS	744				hypothetical protein
CFGFHBOO_00002	CDS	777	xerD_1		COG4974	Tyrosine recombinase XerD
CFGFHBOO_00003	CDS	258				hypothetical protein
CFGFHBOO_00004	CDS	867	repE			Replication initiation protein
CFGFHBOO_00005	CDS	270				hypothetical protein
CFGFHBOO_00006	CDS	1206	parA			Plasmid partition protein A
CFGFHBOO_00007	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
CFGFHBOO_00008	CDS	1272	umuC		COG0389	Protein UmuC
CFGFHBOO_00009	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
CFGFHBOO_00010	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
CFGFHBOO_00011	CDS	276				hypothetical protein
CFGFHBOO_00012	CDS	378				hypothetical protein
CFGFHBOO_00013	CDS	552				hypothetical protein
CFGFHBOO_00014	CDS	924				hypothetical protein
CFGFHBOO_00015	CDS	90				hypothetical protein
CFGFHBOO_00016	CDS	387				hypothetical protein
CFGFHBOO_00017	CDS	2967				hypothetical protein
CFGFHBOO_00018	CDS	561	hin		COG1961	DNA-invertase hin
CFGFHBOO_00019	CDS	351	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
CFGFHBOO_00020	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
CFGFHBOO_00021	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
CFGFHBOO_00022	CDS	876	bla_1	3.5.2.6		Beta-lactamase OXA-1
CFGFHBOO_00023	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
CFGFHBOO_00024	CDS	453				hypothetical protein
CFGFHBOO_00025	CDS	348	emrE		COG2076	Multidrug transporter EmrE
CFGFHBOO_00026	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
CFGFHBOO_00027	CDS	204				hypothetical protein
CFGFHBOO_00028	CDS	1206	srpC		COG2059	putative chromate transport protein
CFGFHBOO_00029	CDS	306				hypothetical protein
CFGFHBOO_00030	CDS	765				hypothetical protein
CFGFHBOO_00031	CDS	585				hypothetical protein
CFGFHBOO_00032	CDS	1239				putative multidrug-efflux transporter
CFGFHBOO_00033	CDS	906				hypothetical protein
CFGFHBOO_00034	CDS	330				hypothetical protein
CFGFHBOO_00035	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
CFGFHBOO_00036	CDS	3030				hypothetical protein
CFGFHBOO_00037	CDS	1026				hypothetical protein
CFGFHBOO_00038	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
CFGFHBOO_00039	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
CFGFHBOO_00040	CDS	1320				hypothetical protein
CFGFHBOO_00041	CDS	519				hypothetical protein
CFGFHBOO_00042	CDS	495				hypothetical protein
CFGFHBOO_00043	CDS	1077				hypothetical protein
CFGFHBOO_00044	CDS	588				hypothetical protein
CFGFHBOO_00045	CDS	285				hypothetical protein
CFGFHBOO_00046	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
CFGFHBOO_00047	CDS	231	vapB		COG4456	Antitoxin VapB
CFGFHBOO_00048	CDS	351				hypothetical protein
