locus_tag	ftype	length_bp	gene	EC_number	COG	product
NBLJOKKK_00001	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
NBLJOKKK_00002	CDS	969				hypothetical protein
NBLJOKKK_00003	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
NBLJOKKK_00004	CDS	705				hypothetical protein
NBLJOKKK_00005	CDS	534				hypothetical protein
NBLJOKKK_00006	CDS	216				hypothetical protein
NBLJOKKK_00007	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
NBLJOKKK_00008	CDS	258	pemI			Antitoxin PemI
NBLJOKKK_00009	CDS	501				hypothetical protein
NBLJOKKK_00010	CDS	705				hypothetical protein
NBLJOKKK_00011	CDS	303	aer		COG0840	Aerotaxis receptor
NBLJOKKK_00012	CDS	705				hypothetical protein
NBLJOKKK_00013	CDS	432	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
NBLJOKKK_00014	CDS	624	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
NBLJOKKK_00015	CDS	633	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
NBLJOKKK_00016	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
NBLJOKKK_00017	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
NBLJOKKK_00018	CDS	861	bla_2	3.5.2.6		Beta-lactamase SHV-2
NBLJOKKK_00019	CDS	2967				hypothetical protein
NBLJOKKK_00020	CDS	561	hin		COG1961	DNA-invertase hin
NBLJOKKK_00021	CDS	561				hypothetical protein
NBLJOKKK_00022	CDS	279				hypothetical protein
NBLJOKKK_00023	CDS	423	klcA_1			Antirestriction protein KlcA
NBLJOKKK_00024	CDS	156				hypothetical protein
NBLJOKKK_00025	CDS	297				hypothetical protein
NBLJOKKK_00026	CDS	981				hypothetical protein
NBLJOKKK_00027	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
NBLJOKKK_00028	CDS	378				hypothetical protein
NBLJOKKK_00029	CDS	1023				hypothetical protein
NBLJOKKK_00030	CDS	1563	recF			DNA replication and repair protein RecF
NBLJOKKK_00031	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
NBLJOKKK_00032	CDS	231	vapB		COG4456	Antitoxin VapB
NBLJOKKK_00033	CDS	276				hypothetical protein
NBLJOKKK_00034	CDS	945				hypothetical protein
NBLJOKKK_00035	CDS	393				hypothetical protein
NBLJOKKK_00036	CDS	522				hypothetical protein
NBLJOKKK_00037	CDS	204				hypothetical protein
NBLJOKKK_00038	CDS	1005				hypothetical protein
NBLJOKKK_00039	CDS	780	xerD		COG4974	Tyrosine recombinase XerD
NBLJOKKK_00040	CDS	258				hypothetical protein
NBLJOKKK_00041	CDS	96				hypothetical protein
NBLJOKKK_00042	CDS	276				hypothetical protein
NBLJOKKK_00043	CDS	867	repE			Replication initiation protein
NBLJOKKK_00044	CDS	612				hypothetical protein
NBLJOKKK_00045	CDS	1206	parA_1			Plasmid partition protein A
NBLJOKKK_00046	CDS	975	virB_1		COG1475	Virulence regulon transcriptional activator VirB
NBLJOKKK_00047	CDS	1272	umuC_1		COG0389	Protein UmuC
NBLJOKKK_00048	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
NBLJOKKK_00049	CDS	1488	ltrA_1		COG3344	Group II intron-encoded protein LtrA
NBLJOKKK_00050	CDS	972	parM_1			Plasmid segregation protein ParM
NBLJOKKK_00051	CDS	672				hypothetical protein
NBLJOKKK_00052	CDS	231				hypothetical protein
