locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGDJMBFA_00001	CDS	339				hypothetical protein
AGDJMBFA_00002	CDS	165				hypothetical protein
AGDJMBFA_00003	CDS	258				hypothetical protein
AGDJMBFA_00004	CDS	546				hypothetical protein
AGDJMBFA_00005	CDS	1161				hypothetical protein
AGDJMBFA_00006	CDS	510	rfaH		COG0250	Transcription antitermination protein RfaH
AGDJMBFA_00007	CDS	237				hypothetical protein
AGDJMBFA_00008	CDS	645	virB1			Type IV secretion system protein virB1
AGDJMBFA_00009	CDS	291				hypothetical protein
AGDJMBFA_00010	CDS	2754	virB4			Type IV secretion system protein virB4
AGDJMBFA_00011	CDS	771				hypothetical protein
AGDJMBFA_00012	CDS	258				hypothetical protein
AGDJMBFA_00013	CDS	1056				hypothetical protein
AGDJMBFA_00014	CDS	729	virB8			Type IV secretion system protein virB8
AGDJMBFA_00015	CDS	930	virB9			Type IV secretion system protein virB9
AGDJMBFA_00016	CDS	1215				Type IV secretion system protein virB10
AGDJMBFA_00017	CDS	198				hypothetical protein
AGDJMBFA_00018	CDS	1035	ptlH		COG0630	Type IV secretion system protein PtlH
AGDJMBFA_00019	CDS	1836	virD4			Protein VirD4
AGDJMBFA_00020	CDS	393				hypothetical protein
AGDJMBFA_00021	CDS	315				hypothetical protein
AGDJMBFA_00022	CDS	327				hypothetical protein
AGDJMBFA_00023	CDS	495	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
AGDJMBFA_00024	CDS	1263	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
AGDJMBFA_00025	CDS	2328	topB	5.99.1.2	COG0550	DNA topoisomerase 3
AGDJMBFA_00026	CDS	456	stpA		COG2916	DNA-binding protein StpA
AGDJMBFA_00027	CDS	651				hypothetical protein
AGDJMBFA_00028	CDS	180				hypothetical protein
AGDJMBFA_00029	CDS	822				hypothetical protein
AGDJMBFA_00030	CDS	255				hypothetical protein
AGDJMBFA_00031	CDS	276				hypothetical protein
AGDJMBFA_00032	CDS	279				hypothetical protein
AGDJMBFA_00033	CDS	147				hypothetical protein
AGDJMBFA_00034	CDS	1320				hypothetical protein
AGDJMBFA_00035	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
AGDJMBFA_00036	CDS	240				hypothetical protein
AGDJMBFA_00037	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
AGDJMBFA_00038	CDS	3018				hypothetical protein
AGDJMBFA_00039	CDS	582	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
AGDJMBFA_00040	CDS	633	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
AGDJMBFA_00041	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
AGDJMBFA_00042	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
AGDJMBFA_00043	CDS	861	bla_2	3.5.2.6		Beta-lactamase SHV-1
AGDJMBFA_00044	CDS	705				hypothetical protein
AGDJMBFA_00045	CDS	357	umuD	3.4.21.-	COG1974	Protein UmuD
AGDJMBFA_00046	CDS	240				hypothetical protein
AGDJMBFA_00047	CDS	663	bin3			Putative transposon Tn552 DNA-invertase bin3
AGDJMBFA_00048	CDS	663				Iron-sulfur cluster carrier protein
AGDJMBFA_00049	CDS	285				hypothetical protein
AGDJMBFA_00050	CDS	312				hypothetical protein
AGDJMBFA_00051	CDS	285				hypothetical protein
AGDJMBFA_00052	CDS	354				hypothetical protein
AGDJMBFA_00053	CDS	444				hypothetical protein
AGDJMBFA_00054	CDS	873	pir			PI protein
AGDJMBFA_00055	CDS	516	dnaJ			Chaperone protein DnaJ
AGDJMBFA_00056	CDS	237				hypothetical protein
AGDJMBFA_00057	CDS	552				hypothetical protein
AGDJMBFA_00058	CDS	270				hypothetical protein
AGDJMBFA_00059	CDS	243				hypothetical protein
