locus_tag	ftype	length_bp	gene	EC_number	COG	product
APECCBAL_00001	CDS	225				hypothetical protein
APECCBAL_00002	CDS	708			COG2200	putative signaling protein
APECCBAL_00003	CDS	237				hypothetical protein
APECCBAL_00004	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
APECCBAL_00005	CDS	1695	merA	1.16.1.1		Mercuric reductase
APECCBAL_00006	CDS	423	merC			Mercuric transport protein MerC
APECCBAL_00007	CDS	378				hypothetical protein
APECCBAL_00008	CDS	711	recF			DNA replication and repair protein RecF
APECCBAL_00009	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
APECCBAL_00010	CDS	231	vapB		COG4456	Antitoxin VapB
APECCBAL_00011	CDS	351				hypothetical protein
APECCBAL_00012	CDS	744				hypothetical protein
APECCBAL_00013	CDS	777	xerD_1		COG4974	Tyrosine recombinase XerD
APECCBAL_00014	CDS	222				hypothetical protein
APECCBAL_00015	CDS	3006				hypothetical protein
APECCBAL_00016	CDS	558	tnpR			Transposon Tn3 resolvase
APECCBAL_00017	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
APECCBAL_00018	CDS	303	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
APECCBAL_00019	CDS	705				hypothetical protein
APECCBAL_00020	CDS	867	repE			Replication initiation protein
APECCBAL_00021	CDS	270				hypothetical protein
APECCBAL_00022	CDS	1206	parA			Plasmid partition protein A
APECCBAL_00023	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
APECCBAL_00024	CDS	1272	umuC		COG0389	Protein UmuC
APECCBAL_00025	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
APECCBAL_00026	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
APECCBAL_00027	CDS	276				hypothetical protein
APECCBAL_00028	CDS	378				hypothetical protein
APECCBAL_00029	CDS	948				hypothetical protein
APECCBAL_00030	CDS	924				hypothetical protein
APECCBAL_00031	CDS	90				hypothetical protein
APECCBAL_00032	CDS	387				hypothetical protein
APECCBAL_00033	CDS	2967				hypothetical protein
APECCBAL_00034	CDS	561	hin		COG1961	DNA-invertase hin
APECCBAL_00035	CDS	351	pdeR	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase PdeR
APECCBAL_00036	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
APECCBAL_00037	CDS	843	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
APECCBAL_00038	CDS	609				hypothetical protein
APECCBAL_00039	CDS	780	ant1_2	2.7.7.47		Streptomycin 3''-adenylyltransferase
APECCBAL_00040	CDS	1260	bcr			Bicyclomycin resistance protein
APECCBAL_00041	CDS	780	ant1_3	2.7.7.47		Streptomycin 3''-adenylyltransferase
APECCBAL_00042	CDS	333	emrE		COG2076	Multidrug transporter EmrE
APECCBAL_00043	CDS	609				hypothetical protein
APECCBAL_00044	CDS	981				hypothetical protein
APECCBAL_00045	CDS	246				hypothetical protein
APECCBAL_00046	CDS	864		1.-.-.-		putative oxidoreductase
APECCBAL_00047	CDS	117				hypothetical protein
APECCBAL_00048	CDS	705				hypothetical protein
APECCBAL_00049	CDS	777	yokD	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
APECCBAL_00050	CDS	1026	hph	2.7.1.163		Hygromycin-B 4-O-kinase
APECCBAL_00051	CDS	753				hypothetical protein
APECCBAL_00052	CDS	753				hypothetical protein
APECCBAL_00053	CDS	162				hypothetical protein
APECCBAL_00054	CDS	993				hypothetical protein
APECCBAL_00055	CDS	156				hypothetical protein
APECCBAL_00056	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
APECCBAL_00057	CDS	3030				hypothetical protein
APECCBAL_00058	CDS	1026				hypothetical protein
APECCBAL_00059	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
APECCBAL_00060	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
APECCBAL_00061	CDS	1320				hypothetical protein
APECCBAL_00062	CDS	1185				hypothetical protein
APECCBAL_00063	CDS	213				hypothetical protein
APECCBAL_00064	CDS	360				hypothetical protein
APECCBAL_00065	CDS	360				hypothetical protein
APECCBAL_00066	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
