locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOHEIGPO_00001	CDS	552	pld	3.1.4.4		Phospholipase D
BOHEIGPO_00002	CDS	252				hypothetical protein
BOHEIGPO_00003	CDS	858				hypothetical protein
BOHEIGPO_00004	CDS	564	proQ		COG3109	RNA chaperone ProQ
BOHEIGPO_00005	CDS	612				hypothetical protein
BOHEIGPO_00006	CDS	993				hypothetical protein
BOHEIGPO_00007	CDS	156				hypothetical protein
BOHEIGPO_00008	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
BOHEIGPO_00009	CDS	3030				hypothetical protein
BOHEIGPO_00010	CDS	1026				hypothetical protein
BOHEIGPO_00011	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
BOHEIGPO_00012	CDS	240				hypothetical protein
BOHEIGPO_00013	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BOHEIGPO_00014	CDS	1320				hypothetical protein
BOHEIGPO_00015	CDS	1185				hypothetical protein
BOHEIGPO_00016	CDS	213				hypothetical protein
BOHEIGPO_00017	CDS	360				hypothetical protein
BOHEIGPO_00018	CDS	117				hypothetical protein
BOHEIGPO_00019	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
BOHEIGPO_00020	CDS	2898				hypothetical protein
BOHEIGPO_00021	CDS	705				hypothetical protein
BOHEIGPO_00022	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
BOHEIGPO_00023	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
BOHEIGPO_00024	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
BOHEIGPO_00025	CDS	411				hypothetical protein
BOHEIGPO_00026	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
BOHEIGPO_00027	CDS	708			COG2200	putative signaling protein
BOHEIGPO_00028	CDS	237				hypothetical protein
BOHEIGPO_00029	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
BOHEIGPO_00030	CDS	1695	merA	1.16.1.1		Mercuric reductase
BOHEIGPO_00031	CDS	423	merC			Mercuric transport protein MerC
BOHEIGPO_00032	CDS	378				hypothetical protein
BOHEIGPO_00033	CDS	276				hypothetical protein
BOHEIGPO_00034	CDS	711	recF			DNA replication and repair protein RecF
BOHEIGPO_00035	CDS	402	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
BOHEIGPO_00036	CDS	231	vapB		COG4456	Antitoxin VapB
BOHEIGPO_00037	CDS	330				hypothetical protein
BOHEIGPO_00038	CDS	891				hypothetical protein
BOHEIGPO_00039	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
BOHEIGPO_00040	CDS	390				hypothetical protein
BOHEIGPO_00041	CDS	444				hypothetical protein
BOHEIGPO_00042	CDS	819				hypothetical protein
BOHEIGPO_00043	CDS	954				hypothetical protein
BOHEIGPO_00044	CDS	237				hypothetical protein
BOHEIGPO_00045	CDS	744				hypothetical protein
BOHEIGPO_00046	CDS	1026				hypothetical protein
BOHEIGPO_00047	CDS	723	repE			Replication initiation protein
BOHEIGPO_00048	CDS	603				hypothetical protein
BOHEIGPO_00049	CDS	1206	parA			Plasmid partition protein A
BOHEIGPO_00050	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
BOHEIGPO_00051	CDS	1272	umuC		COG0389	Protein UmuC
BOHEIGPO_00052	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
BOHEIGPO_00053	CDS	1488	ltrA		COG3344	Group II intron-encoded protein LtrA
BOHEIGPO_00054	CDS	972	parM			Plasmid segregation protein ParM
BOHEIGPO_00055	CDS	672				hypothetical protein
BOHEIGPO_00056	CDS	231				hypothetical protein
BOHEIGPO_00057	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
BOHEIGPO_00058	CDS	222				hypothetical protein
BOHEIGPO_00059	CDS	420				hypothetical protein
BOHEIGPO_00060	CDS	768				hypothetical protein
BOHEIGPO_00061	CDS	429	klcA			Antirestriction protein KlcA
BOHEIGPO_00062	CDS	507				hypothetical protein
BOHEIGPO_00063	CDS	192				hypothetical protein
BOHEIGPO_00064	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
BOHEIGPO_00065	CDS	318				hypothetical protein
BOHEIGPO_00066	CDS	228				hypothetical protein
BOHEIGPO_00067	CDS	231				hypothetical protein
BOHEIGPO_00068	CDS	1356				hypothetical protein
BOHEIGPO_00069	CDS	564				hypothetical protein
BOHEIGPO_00070	CDS	321				hypothetical protein
BOHEIGPO_00071	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
BOHEIGPO_00072	CDS	243				hypothetical protein
BOHEIGPO_00073	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
BOHEIGPO_00074	CDS	432	psiB			Protein PsiB
BOHEIGPO_00075	CDS	723				hypothetical protein
BOHEIGPO_00076	CDS	324				hypothetical protein
BOHEIGPO_00077	CDS	357				hypothetical protein
BOHEIGPO_00078	CDS	273				hypothetical protein
BOHEIGPO_00079	CDS	351				hypothetical protein
BOHEIGPO_00080	CDS	354				hypothetical protein
BOHEIGPO_00081	CDS	348				hypothetical protein
BOHEIGPO_00082	CDS	147				hypothetical protein
BOHEIGPO_00083	CDS	876				hypothetical protein
BOHEIGPO_00084	CDS	822				hypothetical protein
BOHEIGPO_00085	CDS	315				hypothetical protein
BOHEIGPO_00086	CDS	486				hypothetical protein
BOHEIGPO_00087	CDS	399	traM			Relaxosome protein TraM
BOHEIGPO_00088	CDS	687	traJ			Protein TraJ
BOHEIGPO_00089	CDS	387	traY			Relaxosome protein TraY
BOHEIGPO_00090	CDS	369	traA			Pilin
BOHEIGPO_00091	CDS	306				hypothetical protein
BOHEIGPO_00092	CDS	567				hypothetical protein
BOHEIGPO_00093	CDS	741				hypothetical protein
BOHEIGPO_00094	CDS	1425				hypothetical protein
BOHEIGPO_00095	CDS	573	traV			Protein TraV
BOHEIGPO_00096	CDS	411				hypothetical protein
BOHEIGPO_00097	CDS	219				hypothetical protein
BOHEIGPO_00098	CDS	312				hypothetical protein
