locus_tag	ftype	length_bp	gene	EC_number	COG	product
GOMINIBK_00001	CDS	720	repE			Replication initiation protein
GOMINIBK_00002	CDS	705				hypothetical protein
GOMINIBK_00003	CDS	243				hypothetical protein
GOMINIBK_00004	CDS	153				hypothetical protein
GOMINIBK_00005	CDS	570	hin_1		COG1961	DNA-invertase hin
GOMINIBK_00006	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
GOMINIBK_00007	CDS	459	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
GOMINIBK_00008	CDS	348	emrE		COG2076	Multidrug transporter EmrE
GOMINIBK_00009	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GOMINIBK_00010	CDS	501				hypothetical protein
GOMINIBK_00011	CDS	705				hypothetical protein
GOMINIBK_00012	CDS	291				hypothetical protein
GOMINIBK_00013	CDS	402				hypothetical protein
GOMINIBK_00014	CDS	357				hypothetical protein
GOMINIBK_00015	CDS	327				hypothetical protein
GOMINIBK_00016	CDS	501				hypothetical protein
GOMINIBK_00017	CDS	372				hypothetical protein
GOMINIBK_00018	CDS	558	hin_2		COG1961	DNA-invertase hin
GOMINIBK_00019	CDS	1011				hypothetical protein
GOMINIBK_00020	CDS	705				hypothetical protein
GOMINIBK_00021	CDS	198				hypothetical protein
GOMINIBK_00022	CDS	534	pld_1	3.1.4.4		Phospholipase D
GOMINIBK_00023	CDS	996			COG0630	Type IV secretion system protein VirB11
GOMINIBK_00024	CDS	1161				Protein virB10
GOMINIBK_00025	CDS	885	virB9_1			Type IV secretion system protein virB9
GOMINIBK_00026	CDS	699	virB8			Type IV secretion system protein virB8
GOMINIBK_00027	CDS	1041	virB6_1			Type IV secretion system protein VirB6
GOMINIBK_00028	CDS	228				hypothetical protein
GOMINIBK_00029	CDS	714	virB5			Type IV secretion system protein virB5
GOMINIBK_00030	CDS	2601	virB4_1			Type IV secretion system protein virB4
GOMINIBK_00031	CDS	318				hypothetical protein
GOMINIBK_00032	CDS	294				hypothetical protein
GOMINIBK_00033	CDS	282				hypothetical protein
GOMINIBK_00034	CDS	735	virB1			Type IV secretion system protein virB1
GOMINIBK_00035	CDS	306	hvrA			Trans-acting regulatory protein HvrA
GOMINIBK_00036	CDS	345				hypothetical protein
GOMINIBK_00037	CDS	315				hypothetical protein
GOMINIBK_00038	CDS	312				hypothetical protein
GOMINIBK_00039	CDS	648				hypothetical protein
GOMINIBK_00040	CDS	207				hypothetical protein
GOMINIBK_00041	CDS	267				hypothetical protein
GOMINIBK_00042	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GOMINIBK_00043	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
GOMINIBK_00044	CDS	765				hypothetical protein
GOMINIBK_00045	CDS	705				hypothetical protein
GOMINIBK_00046	CDS	2751	virB4_2			Type IV secretion system protein virB4
GOMINIBK_00047	CDS	717				hypothetical protein
GOMINIBK_00048	CDS	285				hypothetical protein
GOMINIBK_00049	CDS	1008	virB6_2			Type IV secretion system protein VirB6
GOMINIBK_00050	CDS	141				hypothetical protein
GOMINIBK_00051	CDS	687	ptlE		COG3736	Type IV secretion system protein PtlE
GOMINIBK_00052	CDS	894	virB9_2			Type IV secretion system protein virB9
GOMINIBK_00053	CDS	1197			COG2948	Type IV secretion system protein virB10
GOMINIBK_00054	CDS	1050				Type IV secretion system protein VirB11
GOMINIBK_00055	CDS	402				hypothetical protein
GOMINIBK_00056	CDS	318				hypothetical protein
GOMINIBK_00057	CDS	336				hypothetical protein
GOMINIBK_00058	CDS	309				hypothetical protein
GOMINIBK_00059	CDS	2202	topB	5.99.1.2	COG0550	DNA topoisomerase 3
GOMINIBK_00060	CDS	393	hns		COG2916	DNA-binding protein H-NS, plasmid
GOMINIBK_00061	CDS	1908				hypothetical protein
GOMINIBK_00062	CDS	747				hypothetical protein
GOMINIBK_00063	CDS	528	pld_2	3.1.4.4		Phospholipase D
GOMINIBK_00064	CDS	432				hypothetical protein
GOMINIBK_00065	CDS	966	traC	2.7.7.-		DNA primase TraC
GOMINIBK_00066	CDS	270				hypothetical protein
GOMINIBK_00067	CDS	1485	ltrA		COG3344	Group II intron-encoded protein LtrA
GOMINIBK_00068	CDS	240				hypothetical protein
GOMINIBK_00069	CDS	384	umuD_1	3.4.21.-	COG1974	Protein UmuD
GOMINIBK_00070	CDS	282	higB	3.1.-.-		Endoribonuclease HigB
GOMINIBK_00071	CDS	303	yddM		COG3093	putative HTH-type transcriptional regulator YddM
GOMINIBK_00072	CDS	105				hypothetical protein
GOMINIBK_00073	CDS	969				hypothetical protein
GOMINIBK_00074	CDS	735				hypothetical protein
GOMINIBK_00075	CDS	369				hypothetical protein
GOMINIBK_00076	CDS	126				hypothetical protein
GOMINIBK_00077	CDS	861	repA			Replication protein RepA
GOMINIBK_00078	CDS	1206	parA			Plasmid partition protein A
GOMINIBK_00079	CDS	966	virB		COG1475	Virulence regulon transcriptional activator VirB
GOMINIBK_00080	CDS	999				hypothetical protein
GOMINIBK_00081	CDS	618				hypothetical protein
GOMINIBK_00082	CDS	1440				hypothetical protein
GOMINIBK_00083	CDS	705				hypothetical protein
GOMINIBK_00084	CDS	282				hypothetical protein
GOMINIBK_00085	CDS	816				hypothetical protein
GOMINIBK_00086	CDS	465				hypothetical protein
GOMINIBK_00087	CDS	510				hypothetical protein
GOMINIBK_00088	CDS	156	hokC			Toxic protein HokC
GOMINIBK_00089	CDS	738				hypothetical protein
GOMINIBK_00090	CDS	378				hypothetical protein
GOMINIBK_00091	CDS	276				hypothetical protein
GOMINIBK_00092	CDS	219				hypothetical protein
GOMINIBK_00093	CDS	255				hypothetical protein
GOMINIBK_00094	CDS	255				hypothetical protein
GOMINIBK_00095	CDS	354	arsR2		COG0640	Arsenic resistance transcriptional regulator ArsR2
GOMINIBK_00096	CDS	363	arsD			Arsenical resistance operon trans-acting repressor ArsD
GOMINIBK_00097	CDS	1098	arsA	3.6.3.16		Arsenical pump-driving ATPase
GOMINIBK_00098	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
GOMINIBK_00099	CDS	558	tnpR			Transposon Tn3 resolvase
GOMINIBK_00100	CDS	909				hypothetical protein
GOMINIBK_00101	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
GOMINIBK_00102	CDS	3030				hypothetical protein
GOMINIBK_00103	CDS	1026				hypothetical protein
GOMINIBK_00104	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
GOMINIBK_00105	CDS	339				hypothetical protein
GOMINIBK_00106	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GOMINIBK_00107	CDS	1320				hypothetical protein
GOMINIBK_00108	CDS	2148				hypothetical protein
GOMINIBK_00109	CDS	657				hypothetical protein
GOMINIBK_00110	CDS	429				hypothetical protein
GOMINIBK_00111	CDS	366				hypothetical protein
GOMINIBK_00112	CDS	3237	traI			Multifunctional conjugation protein TraI
GOMINIBK_00113	CDS	1530	traD			Coupling protein TraD
GOMINIBK_00114	CDS	417				hypothetical protein
GOMINIBK_00115	CDS	420				hypothetical protein
GOMINIBK_00116	CDS	717				hypothetical protein
GOMINIBK_00117	CDS	369				hypothetical protein
GOMINIBK_00118	CDS	345				hypothetical protein
GOMINIBK_00119	CDS	321				hypothetical protein
GOMINIBK_00120	CDS	180				hypothetical protein
GOMINIBK_00121	CDS	510				hypothetical protein
GOMINIBK_00122	CDS	567				hypothetical protein
GOMINIBK_00123	CDS	108				hypothetical protein
GOMINIBK_00124	CDS	333				hypothetical protein
GOMINIBK_00125	CDS	285				hypothetical protein
GOMINIBK_00126	CDS	360				hypothetical protein
GOMINIBK_00127	CDS	297				hypothetical protein
GOMINIBK_00128	CDS	546				hypothetical protein
GOMINIBK_00129	CDS	240				hypothetical protein
GOMINIBK_00130	CDS	336				hypothetical protein
