locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKEOIGCJ_00001	CDS	144				hypothetical protein
JKEOIGCJ_00002	CDS	372				hypothetical protein
JKEOIGCJ_00003	CDS	1275				hypothetical protein
JKEOIGCJ_00004	CDS	411				hypothetical protein
JKEOIGCJ_00005	CDS	330	tnpR			Transposon Tn3 resolvase
JKEOIGCJ_00006	CDS	981				hypothetical protein
JKEOIGCJ_00007	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JKEOIGCJ_00008	CDS	981				hypothetical protein
JKEOIGCJ_00009	CDS	297				hypothetical protein
JKEOIGCJ_00010	CDS	156				hypothetical protein
JKEOIGCJ_00011	CDS	426	klcA			Antirestriction protein KlcA
JKEOIGCJ_00012	CDS	279				hypothetical protein
JKEOIGCJ_00013	CDS	561				hypothetical protein
JKEOIGCJ_00014	CDS	561	hin		COG1961	DNA-invertase hin
