locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLKBAHIM_00001	CDS	249				hypothetical protein
FLKBAHIM_00002	CDS	858				hypothetical protein
FLKBAHIM_00003	CDS	654				hypothetical protein
FLKBAHIM_00004	CDS	258	pemI			Antitoxin PemI
FLKBAHIM_00005	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
FLKBAHIM_00006	CDS	216				hypothetical protein
FLKBAHIM_00007	CDS	534				hypothetical protein
FLKBAHIM_00008	CDS	705				hypothetical protein
FLKBAHIM_00009	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
FLKBAHIM_00010	CDS	969				hypothetical protein
FLKBAHIM_00011	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
FLKBAHIM_00012	CDS	705				hypothetical protein
FLKBAHIM_00013	CDS	519				hypothetical protein
FLKBAHIM_00014	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
FLKBAHIM_00015	CDS	705				hypothetical protein
FLKBAHIM_00016	CDS	723				hypothetical protein
FLKBAHIM_00017	CDS	189				hypothetical protein
FLKBAHIM_00018	CDS	516	tnpR_1			Transposon Tn3 resolvase
FLKBAHIM_00019	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
FLKBAHIM_00020	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
FLKBAHIM_00021	CDS	282				hypothetical protein
FLKBAHIM_00022	CDS	705				hypothetical protein
FLKBAHIM_00023	CDS	282				hypothetical protein
FLKBAHIM_00024	CDS	354	stbB			Protein StbB
FLKBAHIM_00025	CDS	963	parM_1			Plasmid segregation protein ParM
FLKBAHIM_00026	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
FLKBAHIM_00027	CDS	222				hypothetical protein
FLKBAHIM_00028	CDS	435				hypothetical protein
FLKBAHIM_00029	CDS	828				hypothetical protein
FLKBAHIM_00030	CDS	426	klcA_1			Antirestriction protein KlcA
FLKBAHIM_00031	CDS	423				hypothetical protein
FLKBAHIM_00032	CDS	192				hypothetical protein
FLKBAHIM_00033	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
FLKBAHIM_00034	CDS	258				hypothetical protein
FLKBAHIM_00035	CDS	231				hypothetical protein
FLKBAHIM_00036	CDS	1362				hypothetical protein
FLKBAHIM_00037	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
FLKBAHIM_00038	CDS	456				hypothetical protein
FLKBAHIM_00039	CDS	237				hypothetical protein
FLKBAHIM_00040	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
FLKBAHIM_00041	CDS	234				hypothetical protein
