locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHGPJFBJ_00001	CDS	474				hypothetical protein
HHGPJFBJ_00002	CDS	297				hypothetical protein
HHGPJFBJ_00003	CDS	156				hypothetical protein
HHGPJFBJ_00004	CDS	423	klcA_1			Antirestriction protein KlcA
HHGPJFBJ_00005	CDS	279				hypothetical protein
HHGPJFBJ_00006	CDS	498				hypothetical protein
HHGPJFBJ_00007	CDS	705				hypothetical protein
HHGPJFBJ_00008	CDS	5136	traI			Multifunctional conjugation protein TraI
HHGPJFBJ_00009	CDS	2217	traD			Coupling protein TraD
HHGPJFBJ_00010	CDS	738				hypothetical protein
HHGPJFBJ_00011	CDS	735	ylpA			Lipoprotein YlpA
HHGPJFBJ_00012	CDS	522	traS			Protein TraS
HHGPJFBJ_00013	CDS	2817				hypothetical protein
HHGPJFBJ_00014	tRNA	72				tRNA-Thr(ggt)
HHGPJFBJ_00015	CDS	393				hypothetical protein
HHGPJFBJ_00016	CDS	315				hypothetical protein
HHGPJFBJ_00017	CDS	546				hypothetical protein
HHGPJFBJ_00018	CDS	282	traQ			Protein TraQ
HHGPJFBJ_00019	CDS	744				hypothetical protein
HHGPJFBJ_00020	CDS	261				hypothetical protein
HHGPJFBJ_00021	CDS	1851				hypothetical protein
HHGPJFBJ_00022	CDS	423				hypothetical protein
HHGPJFBJ_00023	CDS	372				hypothetical protein
HHGPJFBJ_00024	CDS	639				hypothetical protein
HHGPJFBJ_00025	CDS	522				hypothetical protein
HHGPJFBJ_00026	CDS	309				hypothetical protein
HHGPJFBJ_00027	CDS	993				hypothetical protein
HHGPJFBJ_00028	CDS	633				hypothetical protein
HHGPJFBJ_00029	CDS	387				hypothetical protein
HHGPJFBJ_00030	CDS	282	traC_1			Protein TraC
HHGPJFBJ_00031	CDS	705				hypothetical protein
HHGPJFBJ_00032	CDS	375				hypothetical protein
HHGPJFBJ_00033	CDS	360				hypothetical protein
HHGPJFBJ_00034	CDS	324				hypothetical protein
HHGPJFBJ_00035	CDS	729				hypothetical protein
HHGPJFBJ_00036	CDS	432	psiB_1			Protein PsiB
HHGPJFBJ_00037	CDS	1299				hypothetical protein
HHGPJFBJ_00038	CDS	663	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
HHGPJFBJ_00039	CDS	231				hypothetical protein
HHGPJFBJ_00040	CDS	303				hypothetical protein
HHGPJFBJ_00041	CDS	114				hypothetical protein
HHGPJFBJ_00042	CDS	153				hypothetical protein
HHGPJFBJ_00043	CDS	261	holE_1	2.7.7.7		DNA polymerase III subunit theta
HHGPJFBJ_00044	CDS	237				hypothetical protein
HHGPJFBJ_00045	CDS	192				hypothetical protein
HHGPJFBJ_00046	CDS	507				hypothetical protein
HHGPJFBJ_00047	CDS	780				hypothetical protein
HHGPJFBJ_00048	CDS	420				hypothetical protein
HHGPJFBJ_00049	CDS	222				hypothetical protein
