locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGDCCNJF_00001	CDS	720	repE			Replication initiation protein
CGDCCNJF_00002	CDS	342				hypothetical protein
CGDCCNJF_00003	CDS	792				hypothetical protein
CGDCCNJF_00004	CDS	1266	umuC		COG0389	Protein UmuC
CGDCCNJF_00005	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
CGDCCNJF_00006	CDS	426	klcA			Antirestriction protein KlcA
CGDCCNJF_00007	CDS	405				hypothetical protein
CGDCCNJF_00008	CDS	240				hypothetical protein
CGDCCNJF_00009	CDS	156				hypothetical protein
CGDCCNJF_00010	CDS	546				hypothetical protein
CGDCCNJF_00011	CDS	297				hypothetical protein
CGDCCNJF_00012	CDS	360				hypothetical protein
CGDCCNJF_00013	CDS	285				hypothetical protein
CGDCCNJF_00014	CDS	333				hypothetical protein
CGDCCNJF_00015	CDS	108				hypothetical protein
CGDCCNJF_00016	CDS	510				hypothetical protein
CGDCCNJF_00017	CDS	180				hypothetical protein
CGDCCNJF_00018	CDS	345				hypothetical protein
CGDCCNJF_00019	CDS	369				hypothetical protein
CGDCCNJF_00020	CDS	717				hypothetical protein
CGDCCNJF_00021	CDS	387				hypothetical protein
CGDCCNJF_00022	CDS	417				hypothetical protein
CGDCCNJF_00023	CDS	1530	traD			Coupling protein TraD
CGDCCNJF_00024	CDS	3237	traI			Multifunctional conjugation protein TraI
CGDCCNJF_00025	CDS	399				hypothetical protein
CGDCCNJF_00026	CDS	291				hypothetical protein
CGDCCNJF_00027	CDS	402				hypothetical protein
CGDCCNJF_00028	CDS	357				hypothetical protein
CGDCCNJF_00029	CDS	315				hypothetical protein
CGDCCNJF_00030	CDS	372	pld	3.1.4.4		Phospholipase D
CGDCCNJF_00031	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
CGDCCNJF_00032	CDS	3030				hypothetical protein
CGDCCNJF_00033	CDS	1026				hypothetical protein
CGDCCNJF_00034	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
CGDCCNJF_00035	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
CGDCCNJF_00036	CDS	1320				hypothetical protein
CGDCCNJF_00037	CDS	180				hypothetical protein
CGDCCNJF_00038	CDS	996			COG0630	Type IV secretion system protein VirB11
CGDCCNJF_00039	CDS	1161				Protein virB10
CGDCCNJF_00040	CDS	885	virB9			Type IV secretion system protein virB9
CGDCCNJF_00041	CDS	699	virB8			Type IV secretion system protein virB8
CGDCCNJF_00042	CDS	1041	virB6			Type IV secretion system protein VirB6
CGDCCNJF_00043	CDS	228				hypothetical protein
CGDCCNJF_00044	CDS	714	virB5			Type IV secretion system protein virB5
CGDCCNJF_00045	CDS	2601	virB4			Type IV secretion system protein virB4
CGDCCNJF_00046	CDS	318				hypothetical protein
CGDCCNJF_00047	CDS	294				hypothetical protein
CGDCCNJF_00048	CDS	282				hypothetical protein
CGDCCNJF_00049	CDS	738	virB1			Type IV secretion system protein virB1
CGDCCNJF_00050	CDS	306	hvrA			Trans-acting regulatory protein HvrA
CGDCCNJF_00051	CDS	345				hypothetical protein
CGDCCNJF_00052	CDS	315				hypothetical protein
CGDCCNJF_00053	CDS	312				hypothetical protein
CGDCCNJF_00054	CDS	924				hypothetical protein
CGDCCNJF_00055	CDS	255				hypothetical protein
CGDCCNJF_00056	CDS	207				hypothetical protein
CGDCCNJF_00057	CDS	267				hypothetical protein
CGDCCNJF_00058	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
CGDCCNJF_00059	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
CGDCCNJF_00060	CDS	570	hin		COG1961	DNA-invertase hin
CGDCCNJF_00061	CDS	858				hypothetical protein
CGDCCNJF_00062	CDS	1476	secA		COG0653	Protein translocase subunit SecA
CGDCCNJF_00063	CDS	1164				hypothetical protein
