locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMAGOABD_00001	CDS	720	repE			Replication initiation protein
EMAGOABD_00002	CDS	891				hypothetical protein
EMAGOABD_00003	CDS	570	hin		COG1961	DNA-invertase hin
EMAGOABD_00004	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
EMAGOABD_00005	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
EMAGOABD_00006	CDS	285				hypothetical protein
EMAGOABD_00007	CDS	765				hypothetical protein
EMAGOABD_00008	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
EMAGOABD_00009	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
EMAGOABD_00010	CDS	267				hypothetical protein
EMAGOABD_00011	CDS	207				hypothetical protein
EMAGOABD_00012	CDS	648				hypothetical protein
EMAGOABD_00013	CDS	312				hypothetical protein
EMAGOABD_00014	CDS	315				hypothetical protein
EMAGOABD_00015	CDS	345				hypothetical protein
EMAGOABD_00016	CDS	306	hvrA			Trans-acting regulatory protein HvrA
EMAGOABD_00017	CDS	735	virB1			Type IV secretion system protein virB1
EMAGOABD_00018	CDS	282				hypothetical protein
EMAGOABD_00019	CDS	294				hypothetical protein
EMAGOABD_00020	CDS	318				hypothetical protein
EMAGOABD_00021	CDS	2601	virB4			Type IV secretion system protein virB4
EMAGOABD_00022	CDS	714	virB5			Type IV secretion system protein virB5
EMAGOABD_00023	CDS	228				hypothetical protein
EMAGOABD_00024	CDS	1041	virB6			Type IV secretion system protein VirB6
EMAGOABD_00025	CDS	699	virB8			Type IV secretion system protein virB8
EMAGOABD_00026	CDS	885	virB9			Type IV secretion system protein virB9
EMAGOABD_00027	CDS	1161				Protein virB10
EMAGOABD_00028	CDS	996			COG0630	Type IV secretion system protein VirB11
EMAGOABD_00029	CDS	534	pld_1	3.1.4.4		Phospholipase D
EMAGOABD_00030	CDS	198				hypothetical protein
EMAGOABD_00031	CDS	195				hypothetical protein
EMAGOABD_00032	CDS	1707				hypothetical protein
EMAGOABD_00033	CDS	1005				hypothetical protein
EMAGOABD_00034	CDS	177				hypothetical protein
EMAGOABD_00035	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
EMAGOABD_00036	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
EMAGOABD_00037	CDS	837				hypothetical protein
EMAGOABD_00038	CDS	540				hypothetical protein
EMAGOABD_00039	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
EMAGOABD_00040	CDS	252	tnpR_1			Transposon Tn3 resolvase
EMAGOABD_00041	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
EMAGOABD_00042	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
EMAGOABD_00043	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
EMAGOABD_00044	CDS	558	tnpR_2			Transposon Tn3 resolvase
EMAGOABD_00045	CDS	3009				hypothetical protein
EMAGOABD_00046	CDS	618				hypothetical protein
EMAGOABD_00047	CDS	594	finO			Fertility inhibition protein
EMAGOABD_00048	CDS	348				hypothetical protein
EMAGOABD_00049	CDS	303				hypothetical protein
EMAGOABD_00050	CDS	645				hypothetical protein
EMAGOABD_00051	CDS	105				hypothetical protein
EMAGOABD_00052	CDS	651				hypothetical protein
EMAGOABD_00053	CDS	309				hypothetical protein
EMAGOABD_00054	CDS	558	pld_2	3.1.4.4		Phospholipase D
