locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEOFLCJP_00001	CDS	897	repA			Replication protein RepA
BEOFLCJP_00002	CDS	1206	parA			Plasmid partition protein A
BEOFLCJP_00003	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
BEOFLCJP_00004	CDS	333				hypothetical protein
BEOFLCJP_00005	CDS	174				hypothetical protein
BEOFLCJP_00006	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
BEOFLCJP_00007	CDS	1317				hypothetical protein
BEOFLCJP_00008	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
BEOFLCJP_00009	CDS	1269				hypothetical protein
BEOFLCJP_00010	CDS	474				hypothetical protein
BEOFLCJP_00011	CDS	249				hypothetical protein
BEOFLCJP_00012	CDS	783	xerD_1		COG4974	Tyrosine recombinase XerD
BEOFLCJP_00013	CDS	333				hypothetical protein
BEOFLCJP_00014	CDS	399				hypothetical protein
BEOFLCJP_00015	CDS	330				hypothetical protein
BEOFLCJP_00016	CDS	309				hypothetical protein
BEOFLCJP_00017	CDS	252				hypothetical protein
BEOFLCJP_00018	CDS	231	vapB		COG4456	Antitoxin VapB
BEOFLCJP_00019	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
BEOFLCJP_00020	CDS	711	recF			DNA replication and repair protein RecF
BEOFLCJP_00021	CDS	276				hypothetical protein
BEOFLCJP_00022	CDS	378				hypothetical protein
BEOFLCJP_00023	CDS	423	merC			Mercuric transport protein MerC
BEOFLCJP_00024	CDS	1695	merA	1.16.1.1		Mercuric reductase
BEOFLCJP_00025	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
BEOFLCJP_00026	CDS	237				hypothetical protein
BEOFLCJP_00027	CDS	708			COG2200	putative signaling protein
BEOFLCJP_00028	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
BEOFLCJP_00029	CDS	411				hypothetical protein
BEOFLCJP_00030	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
BEOFLCJP_00031	CDS	252	tnpR			Transposon Tn3 resolvase
BEOFLCJP_00032	CDS	360	bla_2	3.5.2.6		Beta-lactamase OXA-18
BEOFLCJP_00033	CDS	705				hypothetical protein
BEOFLCJP_00034	CDS	2898				hypothetical protein
BEOFLCJP_00035	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
BEOFLCJP_00036	CDS	360				hypothetical protein
BEOFLCJP_00037	CDS	117				hypothetical protein
BEOFLCJP_00038	CDS	360				hypothetical protein
BEOFLCJP_00039	CDS	213				hypothetical protein
BEOFLCJP_00040	CDS	1185				hypothetical protein
BEOFLCJP_00041	CDS	1320				hypothetical protein
BEOFLCJP_00042	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BEOFLCJP_00043	CDS	240				hypothetical protein
BEOFLCJP_00044	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
BEOFLCJP_00045	CDS	1026				hypothetical protein
BEOFLCJP_00046	CDS	3030				hypothetical protein
BEOFLCJP_00047	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
BEOFLCJP_00048	CDS	156				hypothetical protein
BEOFLCJP_00049	CDS	993				hypothetical protein
BEOFLCJP_00050	CDS	612				hypothetical protein
BEOFLCJP_00051	CDS	564	proQ		COG3109	RNA chaperone ProQ
BEOFLCJP_00052	CDS	858				hypothetical protein
BEOFLCJP_00053	CDS	252				hypothetical protein
BEOFLCJP_00054	CDS	561	pld	3.1.4.4		Phospholipase D
BEOFLCJP_00055	CDS	309				hypothetical protein
BEOFLCJP_00056	CDS	651				hypothetical protein
BEOFLCJP_00057	CDS	645				hypothetical protein
BEOFLCJP_00058	CDS	222				hypothetical protein
BEOFLCJP_00059	CDS	594	finO			Fertility inhibition protein
BEOFLCJP_00060	CDS	726				hypothetical protein
BEOFLCJP_00061	CDS	5262	traI			Multifunctional conjugation protein TraI
BEOFLCJP_00062	CDS	2313	traD			Coupling protein TraD
BEOFLCJP_00063	CDS	690				hypothetical protein
BEOFLCJP_00064	CDS	732	ylpA			Lipoprotein YlpA
BEOFLCJP_00065	CDS	549	traS			Protein TraS
BEOFLCJP_00066	CDS	2850				hypothetical protein
BEOFLCJP_00067	CDS	1368				hypothetical protein
BEOFLCJP_00068	CDS	444				hypothetical protein
BEOFLCJP_00069	CDS	558				hypothetical protein
BEOFLCJP_00070	CDS	240	traQ			Protein TraQ
BEOFLCJP_00071	CDS	753				hypothetical protein
BEOFLCJP_00072	CDS	327				hypothetical protein
BEOFLCJP_00073	CDS	267				hypothetical protein
BEOFLCJP_00074	CDS	255				hypothetical protein
BEOFLCJP_00075	CDS	1956				hypothetical protein
BEOFLCJP_00076	CDS	639				hypothetical protein
BEOFLCJP_00077	CDS	990				hypothetical protein
BEOFLCJP_00078	CDS	390				hypothetical protein
BEOFLCJP_00079	CDS	627				hypothetical protein
BEOFLCJP_00080	CDS	390				hypothetical protein
BEOFLCJP_00081	CDS	2640	traC			Protein TraC
BEOFLCJP_00082	CDS	393				hypothetical protein
BEOFLCJP_00083	CDS	243				hypothetical protein
BEOFLCJP_00084	CDS	312				hypothetical protein
BEOFLCJP_00085	CDS	219				hypothetical protein
BEOFLCJP_00086	CDS	411				hypothetical protein
BEOFLCJP_00087	CDS	573	traV			Protein TraV
BEOFLCJP_00088	CDS	1425				hypothetical protein
BEOFLCJP_00089	CDS	741				hypothetical protein
BEOFLCJP_00090	CDS	567				hypothetical protein
BEOFLCJP_00091	CDS	306				hypothetical protein
BEOFLCJP_00092	CDS	369	traA			Pilin
BEOFLCJP_00093	CDS	387	traY			Relaxosome protein TraY
BEOFLCJP_00094	CDS	687	traJ			Protein TraJ
BEOFLCJP_00095	CDS	399	traM			Relaxosome protein TraM
BEOFLCJP_00096	CDS	486				hypothetical protein
BEOFLCJP_00097	CDS	315				hypothetical protein
BEOFLCJP_00098	CDS	822				hypothetical protein
BEOFLCJP_00099	CDS	834				hypothetical protein
BEOFLCJP_00100	CDS	147				hypothetical protein
BEOFLCJP_00101	CDS	348				hypothetical protein
BEOFLCJP_00102	CDS	354				hypothetical protein
BEOFLCJP_00103	CDS	351				hypothetical protein
BEOFLCJP_00104	CDS	273				hypothetical protein
BEOFLCJP_00105	CDS	357				hypothetical protein
BEOFLCJP_00106	CDS	723				hypothetical protein
BEOFLCJP_00107	CDS	432	psiB			Protein PsiB
BEOFLCJP_00108	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
BEOFLCJP_00109	CDS	243				hypothetical protein
BEOFLCJP_00110	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
BEOFLCJP_00111	CDS	330				hypothetical protein
BEOFLCJP_00112	CDS	564				hypothetical protein
BEOFLCJP_00113	CDS	1356				hypothetical protein
BEOFLCJP_00114	CDS	231				hypothetical protein
BEOFLCJP_00115	CDS	228				hypothetical protein
BEOFLCJP_00116	CDS	318				hypothetical protein
BEOFLCJP_00117	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
BEOFLCJP_00118	CDS	192				hypothetical protein
BEOFLCJP_00119	CDS	507				hypothetical protein
BEOFLCJP_00120	CDS	429	klcA			Antirestriction protein KlcA
BEOFLCJP_00121	CDS	768				hypothetical protein
BEOFLCJP_00122	CDS	420				hypothetical protein
BEOFLCJP_00123	CDS	222				hypothetical protein
BEOFLCJP_00124	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
BEOFLCJP_00125	CDS	231				hypothetical protein
BEOFLCJP_00126	CDS	672				hypothetical protein
BEOFLCJP_00127	CDS	972	parM			Plasmid segregation protein ParM
BEOFLCJP_00128	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
BEOFLCJP_00129	CDS	1272	umuC		COG0389	Protein UmuC
