locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBMCJHPH_00001	CDS	1848				hypothetical protein
IBMCJHPH_00002	CDS	570	hin		COG1961	DNA-invertase hin
IBMCJHPH_00003	CDS	1014	xerD		COG4974	Tyrosine recombinase XerD
IBMCJHPH_00004	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
IBMCJHPH_00005	CDS	285				hypothetical protein
IBMCJHPH_00006	CDS	765				hypothetical protein
IBMCJHPH_00007	CDS	396	ecoRIIR_1	3.1.21.4		Type-2 restriction enzyme EcoRII
IBMCJHPH_00008	CDS	594	ecoRIIR_2	3.1.21.4		Type-2 restriction enzyme EcoRII
IBMCJHPH_00009	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
IBMCJHPH_00010	CDS	267				hypothetical protein
IBMCJHPH_00011	CDS	207				hypothetical protein
IBMCJHPH_00012	CDS	648				hypothetical protein
IBMCJHPH_00013	CDS	312				hypothetical protein
IBMCJHPH_00014	CDS	315				hypothetical protein
IBMCJHPH_00015	CDS	345				hypothetical protein
IBMCJHPH_00016	CDS	306	hvrA			Trans-acting regulatory protein HvrA
IBMCJHPH_00017	CDS	735	virB1			Type IV secretion system protein virB1
IBMCJHPH_00018	CDS	282				hypothetical protein
IBMCJHPH_00019	CDS	294				hypothetical protein
IBMCJHPH_00020	CDS	318				hypothetical protein
IBMCJHPH_00021	CDS	2583	virB4			Type IV secretion system protein virB4
IBMCJHPH_00022	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
IBMCJHPH_00023	CDS	2898				hypothetical protein
IBMCJHPH_00024	CDS	714	virB5			Type IV secretion system protein virB5
IBMCJHPH_00025	CDS	228				hypothetical protein
IBMCJHPH_00026	CDS	1041	virB6			Type IV secretion system protein VirB6
IBMCJHPH_00027	CDS	699	virB8			Type IV secretion system protein virB8
IBMCJHPH_00028	CDS	885	virB9			Type IV secretion system protein virB9
IBMCJHPH_00029	CDS	1101				Protein virB10
IBMCJHPH_00030	CDS	996			COG0630	Type IV secretion system protein VirB11
IBMCJHPH_00031	CDS	534	pld	3.1.4.4		Phospholipase D
IBMCJHPH_00032	CDS	198				hypothetical protein
IBMCJHPH_00033	CDS	657				hypothetical protein
IBMCJHPH_00034	CDS	2148				hypothetical protein
IBMCJHPH_00035	CDS	1320				hypothetical protein
IBMCJHPH_00036	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
IBMCJHPH_00037	CDS	705				hypothetical protein
IBMCJHPH_00038	CDS	429				hypothetical protein
IBMCJHPH_00039	CDS	366				hypothetical protein
IBMCJHPH_00040	CDS	3237	traI			Multifunctional conjugation protein TraI
IBMCJHPH_00041	CDS	1530	traD			Coupling protein TraD
IBMCJHPH_00042	CDS	417				hypothetical protein
IBMCJHPH_00043	CDS	420				hypothetical protein
IBMCJHPH_00044	CDS	717				hypothetical protein
IBMCJHPH_00045	CDS	369				hypothetical protein
IBMCJHPH_00046	CDS	345				hypothetical protein
IBMCJHPH_00047	CDS	321				hypothetical protein
IBMCJHPH_00048	CDS	180				hypothetical protein
IBMCJHPH_00049	CDS	510				hypothetical protein
IBMCJHPH_00050	CDS	108				hypothetical protein
IBMCJHPH_00051	CDS	333				hypothetical protein
IBMCJHPH_00052	CDS	285				hypothetical protein
IBMCJHPH_00053	CDS	360				hypothetical protein
IBMCJHPH_00054	CDS	297				hypothetical protein
IBMCJHPH_00055	CDS	546				hypothetical protein
IBMCJHPH_00056	CDS	156				hypothetical protein
IBMCJHPH_00057	CDS	240				hypothetical protein
IBMCJHPH_00058	CDS	405				hypothetical protein
IBMCJHPH_00059	CDS	426	klcA			Antirestriction protein KlcA
IBMCJHPH_00060	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
IBMCJHPH_00061	CDS	1266	umuC		COG0389	Protein UmuC
IBMCJHPH_00062	CDS	792				hypothetical protein
IBMCJHPH_00063	CDS	342				hypothetical protein
