locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLGGMDHN_00001	CDS	720	repE			Replication initiation protein
JLGGMDHN_00002	CDS	1779				hypothetical protein
JLGGMDHN_00003	CDS	570	hin		COG1961	DNA-invertase hin
JLGGMDHN_00004	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
JLGGMDHN_00005	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
JLGGMDHN_00006	CDS	285				hypothetical protein
JLGGMDHN_00007	CDS	765				hypothetical protein
JLGGMDHN_00008	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
JLGGMDHN_00009	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
JLGGMDHN_00010	CDS	267				hypothetical protein
JLGGMDHN_00011	CDS	207				hypothetical protein
JLGGMDHN_00012	CDS	648				hypothetical protein
JLGGMDHN_00013	CDS	312				hypothetical protein
JLGGMDHN_00014	CDS	315				hypothetical protein
JLGGMDHN_00015	CDS	345				hypothetical protein
JLGGMDHN_00016	CDS	306	hvrA			Trans-acting regulatory protein HvrA
JLGGMDHN_00017	CDS	735	virB1			Type IV secretion system protein virB1
JLGGMDHN_00018	CDS	282				hypothetical protein
JLGGMDHN_00019	CDS	294				hypothetical protein
JLGGMDHN_00020	CDS	318				hypothetical protein
JLGGMDHN_00021	CDS	1110	virB4_1			Type IV secretion system protein virB4
JLGGMDHN_00022	CDS	705				hypothetical protein
JLGGMDHN_00023	CDS	198				hypothetical protein
JLGGMDHN_00024	CDS	534	pld	3.1.4.4		Phospholipase D
JLGGMDHN_00025	CDS	996			COG0630	Type IV secretion system protein VirB11
JLGGMDHN_00026	CDS	1161				Protein virB10
JLGGMDHN_00027	CDS	885	virB9			Type IV secretion system protein virB9
JLGGMDHN_00028	CDS	699	virB8			Type IV secretion system protein virB8
JLGGMDHN_00029	CDS	1041	virB6			Type IV secretion system protein VirB6
JLGGMDHN_00030	CDS	228				hypothetical protein
JLGGMDHN_00031	CDS	714	virB5			Type IV secretion system protein virB5
JLGGMDHN_00032	CDS	1578	virB4_2		COG3451	Type IV secretion system protein virB4
JLGGMDHN_00033	CDS	705				hypothetical protein
JLGGMDHN_00034	CDS	1707				hypothetical protein
JLGGMDHN_00035	CDS	1005				hypothetical protein
JLGGMDHN_00036	CDS	177				hypothetical protein
JLGGMDHN_00037	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
JLGGMDHN_00038	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
JLGGMDHN_00039	CDS	837				hypothetical protein
JLGGMDHN_00040	CDS	540				hypothetical protein
JLGGMDHN_00041	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
JLGGMDHN_00042	CDS	252	tnpR_1			Transposon Tn3 resolvase
JLGGMDHN_00043	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
JLGGMDHN_00044	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
JLGGMDHN_00045	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
JLGGMDHN_00046	CDS	558	tnpR_2			Transposon Tn3 resolvase
JLGGMDHN_00047	CDS	909				hypothetical protein
JLGGMDHN_00048	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
JLGGMDHN_00049	CDS	3030				hypothetical protein
JLGGMDHN_00050	CDS	1026				hypothetical protein
JLGGMDHN_00051	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JLGGMDHN_00052	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JLGGMDHN_00053	CDS	1320				hypothetical protein
JLGGMDHN_00054	CDS	2148				hypothetical protein
JLGGMDHN_00055	CDS	657				hypothetical protein
JLGGMDHN_00056	CDS	429				hypothetical protein
JLGGMDHN_00057	CDS	366				hypothetical protein
JLGGMDHN_00058	CDS	3237	traI			Multifunctional conjugation protein TraI
JLGGMDHN_00059	CDS	1530	traD			Coupling protein TraD
JLGGMDHN_00060	CDS	417				hypothetical protein
JLGGMDHN_00061	CDS	420				hypothetical protein
JLGGMDHN_00062	CDS	717				hypothetical protein
JLGGMDHN_00063	CDS	369				hypothetical protein
JLGGMDHN_00064	CDS	345				hypothetical protein
JLGGMDHN_00065	CDS	321				hypothetical protein
JLGGMDHN_00066	CDS	180				hypothetical protein
JLGGMDHN_00067	CDS	510				hypothetical protein
JLGGMDHN_00068	CDS	108				hypothetical protein
JLGGMDHN_00069	CDS	333				hypothetical protein
JLGGMDHN_00070	CDS	285				hypothetical protein
JLGGMDHN_00071	CDS	360				hypothetical protein
JLGGMDHN_00072	CDS	297				hypothetical protein
JLGGMDHN_00073	CDS	546				hypothetical protein
JLGGMDHN_00074	CDS	156				hypothetical protein
JLGGMDHN_00075	CDS	240				hypothetical protein
JLGGMDHN_00076	CDS	405				hypothetical protein
JLGGMDHN_00077	CDS	426	klcA			Antirestriction protein KlcA
JLGGMDHN_00078	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
JLGGMDHN_00079	CDS	1266	umuC		COG0389	Protein UmuC
JLGGMDHN_00080	CDS	792				hypothetical protein
JLGGMDHN_00081	CDS	342				hypothetical protein
