locus_tag	ftype	length_bp	gene	EC_number	COG	product
BKABGJKN_00001	CDS	570	hin		COG1961	DNA-invertase hin
BKABGJKN_00002	CDS	912				hypothetical protein
BKABGJKN_00003	CDS	1113				hypothetical protein
BKABGJKN_00004	CDS	1164				hypothetical protein
BKABGJKN_00005	CDS	720	repE			Replication initiation protein
BKABGJKN_00006	CDS	342				hypothetical protein
BKABGJKN_00007	CDS	792				hypothetical protein
BKABGJKN_00008	CDS	1266	umuC		COG0389	Protein UmuC
BKABGJKN_00009	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
BKABGJKN_00010	CDS	426	klcA			Antirestriction protein KlcA
BKABGJKN_00011	CDS	405				hypothetical protein
BKABGJKN_00012	CDS	240				hypothetical protein
BKABGJKN_00013	CDS	156				hypothetical protein
BKABGJKN_00014	CDS	546				hypothetical protein
BKABGJKN_00015	CDS	297				hypothetical protein
BKABGJKN_00016	CDS	360				hypothetical protein
BKABGJKN_00017	CDS	285				hypothetical protein
BKABGJKN_00018	CDS	333				hypothetical protein
BKABGJKN_00019	CDS	108				hypothetical protein
BKABGJKN_00020	CDS	510				hypothetical protein
BKABGJKN_00021	CDS	180				hypothetical protein
BKABGJKN_00022	CDS	345				hypothetical protein
BKABGJKN_00023	CDS	369				hypothetical protein
BKABGJKN_00024	CDS	717				hypothetical protein
BKABGJKN_00025	CDS	387				hypothetical protein
BKABGJKN_00026	CDS	417				hypothetical protein
BKABGJKN_00027	CDS	1530	traD			Coupling protein TraD
BKABGJKN_00028	CDS	3237	traI			Multifunctional conjugation protein TraI
BKABGJKN_00029	CDS	399				hypothetical protein
BKABGJKN_00030	CDS	291				hypothetical protein
BKABGJKN_00031	CDS	402				hypothetical protein
BKABGJKN_00032	CDS	357				hypothetical protein
BKABGJKN_00033	CDS	315				hypothetical protein
BKABGJKN_00034	CDS	372	pld	3.1.4.4		Phospholipase D
BKABGJKN_00035	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
BKABGJKN_00036	CDS	3030				hypothetical protein
BKABGJKN_00037	CDS	1026				hypothetical protein
BKABGJKN_00038	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
BKABGJKN_00039	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BKABGJKN_00040	CDS	1320				hypothetical protein
BKABGJKN_00041	CDS	180				hypothetical protein
BKABGJKN_00042	CDS	996			COG0630	Type IV secretion system protein VirB11
BKABGJKN_00043	CDS	1161				Protein virB10
BKABGJKN_00044	CDS	885	virB9			Type IV secretion system protein virB9
BKABGJKN_00045	CDS	699	virB8			Type IV secretion system protein virB8
BKABGJKN_00046	CDS	1041	virB6			Type IV secretion system protein VirB6
BKABGJKN_00047	CDS	228				hypothetical protein
BKABGJKN_00048	CDS	714	virB5			Type IV secretion system protein virB5
BKABGJKN_00049	CDS	2601	virB4			Type IV secretion system protein virB4
BKABGJKN_00050	CDS	318				hypothetical protein
BKABGJKN_00051	CDS	294				hypothetical protein
BKABGJKN_00052	CDS	282				hypothetical protein
BKABGJKN_00053	CDS	738	virB1			Type IV secretion system protein virB1
BKABGJKN_00054	CDS	306	hvrA			Trans-acting regulatory protein HvrA
BKABGJKN_00055	CDS	345				hypothetical protein
BKABGJKN_00056	CDS	315				hypothetical protein
BKABGJKN_00057	CDS	312				hypothetical protein
BKABGJKN_00058	CDS	924				hypothetical protein
BKABGJKN_00059	CDS	255				hypothetical protein
BKABGJKN_00060	CDS	207				hypothetical protein
BKABGJKN_00061	CDS	267				hypothetical protein
BKABGJKN_00062	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
BKABGJKN_00063	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
