locus_tag	ftype	length_bp	gene	EC_number	COG	product
LMJMAKDJ_00001	CDS	756	repE			Replication initiation protein
LMJMAKDJ_00002	CDS	1539				hypothetical protein
LMJMAKDJ_00003	CDS	348				hypothetical protein
LMJMAKDJ_00004	CDS	405				hypothetical protein
LMJMAKDJ_00005	CDS	1206	parA			Plasmid partition protein A
LMJMAKDJ_00006	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
LMJMAKDJ_00007	CDS	1272	umuC		COG0389	Protein UmuC
LMJMAKDJ_00008	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
LMJMAKDJ_00009	CDS	972	parM			Plasmid segregation protein ParM
LMJMAKDJ_00010	CDS	672				hypothetical protein
LMJMAKDJ_00011	CDS	231				hypothetical protein
LMJMAKDJ_00012	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
LMJMAKDJ_00013	CDS	222				hypothetical protein
LMJMAKDJ_00014	CDS	420				hypothetical protein
LMJMAKDJ_00015	CDS	768				hypothetical protein
LMJMAKDJ_00016	CDS	429	klcA			Antirestriction protein KlcA
LMJMAKDJ_00017	CDS	507				hypothetical protein
LMJMAKDJ_00018	CDS	192				hypothetical protein
LMJMAKDJ_00019	CDS	261	holE	2.7.7.7		DNA polymerase III subunit theta
LMJMAKDJ_00020	CDS	321				hypothetical protein
LMJMAKDJ_00021	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
LMJMAKDJ_00022	CDS	249				hypothetical protein
LMJMAKDJ_00023	CDS	2001	spo0C		COG1475	Chromosome-partitioning protein Spo0J
LMJMAKDJ_00024	CDS	432	psiB			Protein PsiB
LMJMAKDJ_00025	CDS	729				hypothetical protein
LMJMAKDJ_00026	CDS	327				hypothetical protein
LMJMAKDJ_00027	CDS	510				hypothetical protein
LMJMAKDJ_00028	CDS	810				hypothetical protein
LMJMAKDJ_00029	CDS	1041	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
LMJMAKDJ_00030	CDS	2340				hypothetical protein
LMJMAKDJ_00031	CDS	1533				hypothetical protein
LMJMAKDJ_00032	CDS	1341				hypothetical protein
LMJMAKDJ_00033	CDS	411	ygiW		COG3111	Protein YgiW
LMJMAKDJ_00034	CDS	1131	rcnA		COG2215	Nickel/cobalt efflux system RcnA
LMJMAKDJ_00035	CDS	270	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
LMJMAKDJ_00036	CDS	1299	mdtG			Multidrug resistance protein MdtG
LMJMAKDJ_00037	CDS	759				hypothetical protein
LMJMAKDJ_00038	CDS	921				hypothetical protein
LMJMAKDJ_00039	CDS	372				hypothetical protein
LMJMAKDJ_00040	CDS	384	chrB1			Protein ChrB
LMJMAKDJ_00041	CDS	1320				hypothetical protein
LMJMAKDJ_00042	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LMJMAKDJ_00043	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
LMJMAKDJ_00044	CDS	1026				hypothetical protein
LMJMAKDJ_00045	CDS	3030				hypothetical protein
LMJMAKDJ_00046	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
LMJMAKDJ_00047	CDS	909				hypothetical protein
LMJMAKDJ_00048	CDS	558	tnpR_1			Transposon Tn3 resolvase
LMJMAKDJ_00049	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
LMJMAKDJ_00050	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
LMJMAKDJ_00051	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
LMJMAKDJ_00052	CDS	252	tnpR_2			Transposon Tn3 resolvase
LMJMAKDJ_00053	CDS	861	bla_3	3.5.2.6		Beta-lactamase TEM
LMJMAKDJ_00054	CDS	540				hypothetical protein
LMJMAKDJ_00055	CDS	837				hypothetical protein
LMJMAKDJ_00056	CDS	420	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
LMJMAKDJ_00057	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
LMJMAKDJ_00058	CDS	177				hypothetical protein
LMJMAKDJ_00059	CDS	1005				hypothetical protein
LMJMAKDJ_00060	CDS	1707				hypothetical protein
LMJMAKDJ_00061	CDS	705				hypothetical protein
LMJMAKDJ_00062	CDS	312				hypothetical protein
LMJMAKDJ_00063	CDS	648				hypothetical protein
LMJMAKDJ_00064	CDS	207				hypothetical protein
LMJMAKDJ_00065	CDS	267				hypothetical protein
LMJMAKDJ_00066	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
LMJMAKDJ_00067	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
LMJMAKDJ_00068	CDS	765				hypothetical protein
LMJMAKDJ_00069	CDS	285				hypothetical protein
LMJMAKDJ_00070	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
LMJMAKDJ_00071	CDS	930	xerD_2		COG4974	Tyrosine recombinase XerD
LMJMAKDJ_00072	CDS	705				hypothetical protein
LMJMAKDJ_00073	CDS	237	recF			DNA replication and repair protein RecF
LMJMAKDJ_00074	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
LMJMAKDJ_00075	CDS	231	vapB		COG4456	Antitoxin VapB
LMJMAKDJ_00076	CDS	321				hypothetical protein
LMJMAKDJ_00077	CDS	189				hypothetical protein
LMJMAKDJ_00078	CDS	1200				hypothetical protein
LMJMAKDJ_00079	CDS	639				hypothetical protein
LMJMAKDJ_00080	CDS	786	xerD_3		COG4974	Tyrosine recombinase XerD
LMJMAKDJ_00081	CDS	96				hypothetical protein
