locus_tag	ftype	length_bp	gene	EC_number	COG	product
GGGPMHBJ_00001	CDS	468	klcA_1			Antirestriction protein KlcA
GGGPMHBJ_00002	CDS	1530				hypothetical protein
GGGPMHBJ_00003	CDS	705				hypothetical protein
GGGPMHBJ_00004	CDS	264				hypothetical protein
GGGPMHBJ_00005	CDS	561	hin		COG1961	DNA-invertase hin
GGGPMHBJ_00006	CDS	561				hypothetical protein
GGGPMHBJ_00007	CDS	279				hypothetical protein
GGGPMHBJ_00008	CDS	426	klcA_2			Antirestriction protein KlcA
GGGPMHBJ_00009	CDS	156				hypothetical protein
GGGPMHBJ_00010	CDS	297				hypothetical protein
GGGPMHBJ_00011	CDS	981				hypothetical protein
GGGPMHBJ_00012	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GGGPMHBJ_00013	CDS	981				hypothetical protein
GGGPMHBJ_00014	CDS	558	tnpR			Transposon Tn3 resolvase
GGGPMHBJ_00015	CDS	3006				hypothetical protein
GGGPMHBJ_00016	CDS	342	mcpU		COG0840	Methyl-accepting chemotaxis protein McpU
GGGPMHBJ_00017	CDS	198				hypothetical protein
GGGPMHBJ_00018	CDS	585				hypothetical protein
