locus_tag	ftype	length_bp	gene	EC_number	COG	product
LKKNJIII_00001	CDS	1302	repA			Replication initiation protein
LKKNJIII_00002	CDS	1200				hypothetical protein
LKKNJIII_00003	CDS	189				hypothetical protein
LKKNJIII_00004	CDS	510				hypothetical protein
LKKNJIII_00005	CDS	603	proQ			RNA chaperone ProQ
LKKNJIII_00006	CDS	1347				hypothetical protein
LKKNJIII_00007	CDS	303				hypothetical protein
LKKNJIII_00008	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
LKKNJIII_00009	CDS	1272	umuC_1		COG0389	Protein UmuC
LKKNJIII_00010	CDS	438	umuD_1	3.4.21.-	COG1974	Protein UmuD
LKKNJIII_00011	CDS	249				hypothetical protein
LKKNJIII_00012	CDS	927				hypothetical protein
LKKNJIII_00013	CDS	336				hypothetical protein
LKKNJIII_00014	CDS	981	parM			Plasmid segregation protein ParM
LKKNJIII_00015	CDS	429	stbB			Protein StbB
LKKNJIII_00016	CDS	684	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
LKKNJIII_00017	CDS	222				hypothetical protein
LKKNJIII_00018	CDS	435				hypothetical protein
LKKNJIII_00019	CDS	771				hypothetical protein
LKKNJIII_00020	CDS	426	klcA_1			Antirestriction protein KlcA
LKKNJIII_00021	CDS	423				hypothetical protein
LKKNJIII_00022	CDS	192				hypothetical protein
LKKNJIII_00023	CDS	528	ssb			Plasmid-derived single-stranded DNA-binding protein
LKKNJIII_00024	CDS	234				hypothetical protein
LKKNJIII_00025	CDS	1959	spo0C		COG1475	Chromosome-partitioning protein Spo0J
LKKNJIII_00026	CDS	435	psiB			Protein PsiB
LKKNJIII_00027	CDS	720				hypothetical protein
LKKNJIII_00028	CDS	564				hypothetical protein
LKKNJIII_00029	CDS	891				hypothetical protein
LKKNJIII_00030	CDS	435				hypothetical protein
LKKNJIII_00031	CDS	267				hypothetical protein
LKKNJIII_00032	CDS	390				hypothetical protein
LKKNJIII_00033	CDS	903	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
LKKNJIII_00034	CDS	207				hypothetical protein
LKKNJIII_00035	CDS	252				hypothetical protein
LKKNJIII_00036	CDS	849				hypothetical protein
LKKNJIII_00037	CDS	336				hypothetical protein
LKKNJIII_00038	CDS	333				hypothetical protein
LKKNJIII_00039	CDS	2700	traI_1			Protein TraI
LKKNJIII_00040	CDS	2382				hypothetical protein
LKKNJIII_00041	CDS	1071				hypothetical protein
LKKNJIII_00042	CDS	1209				hypothetical protein
LKKNJIII_00043	CDS	783				hypothetical protein
LKKNJIII_00044	CDS	318	sugE			Quaternary ammonium compound-resistance protein SugE
LKKNJIII_00045	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
LKKNJIII_00046	CDS	1146	ampC	3.5.2.6		Beta-lactamase
LKKNJIII_00047	CDS	366				hypothetical protein
LKKNJIII_00048	CDS	906				hypothetical protein
LKKNJIII_00049	CDS	1263				hypothetical protein
LKKNJIII_00050	CDS	237				hypothetical protein
LKKNJIII_00051	CDS	366				hypothetical protein
LKKNJIII_00052	CDS	2685	traI_2			Multifunctional conjugation protein TraI
LKKNJIII_00053	CDS	546	traI_3			Multifunctional conjugation protein TraI
LKKNJIII_00054	CDS	1530	traD_1			Coupling protein TraD
LKKNJIII_00055	CDS	417				hypothetical protein
LKKNJIII_00056	CDS	420				hypothetical protein
LKKNJIII_00057	CDS	717				hypothetical protein
LKKNJIII_00058	CDS	369				hypothetical protein
LKKNJIII_00059	CDS	345				hypothetical protein
LKKNJIII_00060	CDS	321				hypothetical protein
LKKNJIII_00061	CDS	180				hypothetical protein
LKKNJIII_00062	CDS	384				hypothetical protein
LKKNJIII_00063	CDS	510				hypothetical protein
LKKNJIII_00064	CDS	306				hypothetical protein
LKKNJIII_00065	CDS	108				hypothetical protein
LKKNJIII_00066	CDS	333				hypothetical protein
LKKNJIII_00067	CDS	285				hypothetical protein
LKKNJIII_00068	CDS	360				hypothetical protein
LKKNJIII_00069	CDS	297				hypothetical protein
LKKNJIII_00070	CDS	546				hypothetical protein
LKKNJIII_00071	CDS	156				hypothetical protein
LKKNJIII_00072	CDS	240				hypothetical protein
LKKNJIII_00073	CDS	405				hypothetical protein
LKKNJIII_00074	CDS	426	klcA_2			Antirestriction protein KlcA
LKKNJIII_00075	CDS	441	umuD_2	3.4.21.-	COG1974	Protein UmuD
LKKNJIII_00076	CDS	1266	umuC_2		COG0389	Protein UmuC
LKKNJIII_00077	CDS	792				hypothetical protein
LKKNJIII_00078	CDS	342				hypothetical protein
LKKNJIII_00079	CDS	720	repE			Replication initiation protein
LKKNJIII_00080	CDS	1302				hypothetical protein
LKKNJIII_00081	CDS	243				hypothetical protein
LKKNJIII_00082	CDS	153				hypothetical protein
LKKNJIII_00083	CDS	1179	hin		COG1961	DNA-invertase hin
LKKNJIII_00084	CDS	402	tnpR_1			Transposon Tn3 resolvase
LKKNJIII_00085	CDS	414				hypothetical protein
LKKNJIII_00086	CDS	396				hypothetical protein
LKKNJIII_00087	CDS	114				hypothetical protein
LKKNJIII_00088	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LKKNJIII_00089	CDS	381				hypothetical protein
LKKNJIII_00090	CDS	705				hypothetical protein
LKKNJIII_00091	CDS	744				hypothetical protein
LKKNJIII_00092	CDS	348				hypothetical protein
LKKNJIII_00093	CDS	315				hypothetical protein
LKKNJIII_00094	CDS	285	traQ			Protein TraQ
LKKNJIII_00095	CDS	546				hypothetical protein
LKKNJIII_00096	CDS	282				hypothetical protein
LKKNJIII_00097	CDS	381				hypothetical protein
LKKNJIII_00098	tRNA	72				tRNA-Thr(ggt)
LKKNJIII_00099	CDS	2823				hypothetical protein
LKKNJIII_00100	CDS	492				hypothetical protein
LKKNJIII_00101	CDS	777	ylpA			Lipoprotein YlpA
LKKNJIII_00102	CDS	1149	traD_2			Coupling protein TraD
LKKNJIII_00103	CDS	3039	traI_4			Multifunctional conjugation protein TraI
LKKNJIII_00104	CDS	747				hypothetical protein
LKKNJIII_00105	CDS	861	ycjY		COG1073	putative protein YcjY
LKKNJIII_00106	CDS	561	finO			Fertility inhibition protein
LKKNJIII_00107	CDS	213				hypothetical protein
LKKNJIII_00108	CDS	207	pndA_1			Protein PndA
LKKNJIII_00109	CDS	258				hypothetical protein
LKKNJIII_00110	CDS	294				hypothetical protein
LKKNJIII_00111	CDS	858				hypothetical protein
LKKNJIII_00112	CDS	654				hypothetical protein
LKKNJIII_00113	CDS	258	pemI			Antitoxin PemI
LKKNJIII_00114	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
LKKNJIII_00115	CDS	276				hypothetical protein
LKKNJIII_00116	CDS	534				hypothetical protein
LKKNJIII_00117	CDS	705				hypothetical protein
LKKNJIII_00118	CDS	126				hypothetical protein
LKKNJIII_00119	CDS	390	tnpR_2			Transposon Tn3 resolvase
LKKNJIII_00120	CDS	858	bla_2	3.5.2.6		Beta-lactamase TEM
LKKNJIII_00121	CDS	477				hypothetical protein
LKKNJIII_00122	CDS	876	bla_3	3.5.2.6		Beta-lactamase CTX-M-1
LKKNJIII_00123	CDS	123				hypothetical protein
LKKNJIII_00124	CDS	1263				hypothetical protein
LKKNJIII_00125	CDS	375				hypothetical protein
LKKNJIII_00126	CDS	156	pndA_2			Protein PndA
LKKNJIII_00127	CDS	252				hypothetical protein
LKKNJIII_00128	CDS	243				hypothetical protein
LKKNJIII_00129	CDS	177				hypothetical protein
LKKNJIII_00130	CDS	210				hypothetical protein
LKKNJIII_00131	CDS	663				hypothetical protein
LKKNJIII_00132	CDS	2169				hypothetical protein
LKKNJIII_00133	CDS	585				hypothetical protein
LKKNJIII_00134	CDS	1203				hypothetical protein
LKKNJIII_00135	CDS	615				hypothetical protein
LKKNJIII_00136	CDS	3045				hypothetical protein
LKKNJIII_00137	CDS	801				hypothetical protein
LKKNJIII_00138	CDS	189				hypothetical protein
LKKNJIII_00139	CDS	405				hypothetical protein
LKKNJIII_00140	CDS	528				hypothetical protein
LKKNJIII_00141	CDS	705				hypothetical protein
LKKNJIII_00142	CDS	1290				hypothetical protein
LKKNJIII_00143	CDS	984				hypothetical protein
LKKNJIII_00144	CDS	693				hypothetical protein
LKKNJIII_00145	CDS	348				hypothetical protein
LKKNJIII_00146	CDS	3768	traC	2.7.7.-		DNA primase TraC
LKKNJIII_00147	CDS	552	pld	3.1.4.4		Phospholipase D
LKKNJIII_00148	CDS	291				hypothetical protein
LKKNJIII_00149	CDS	1149	yggR		COG2805	putative protein YggR
LKKNJIII_00150	CDS	819				hypothetical protein
LKKNJIII_00151	CDS	459				hypothetical protein
LKKNJIII_00152	CDS	585	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
LKKNJIII_00153	CDS	1203				hypothetical protein
LKKNJIII_00154	CDS	825				hypothetical protein
LKKNJIII_00155	CDS	1155	xerC			Tyrosine recombinase XerC
LKKNJIII_00156	CDS	1425				hypothetical protein
LKKNJIII_00157	CDS	657				hypothetical protein
LKKNJIII_00158	CDS	510				hypothetical protein
LKKNJIII_00159	CDS	615				hypothetical protein
LKKNJIII_00160	CDS	1086	tcpE			Toxin coregulated pilus biosynthesis protein E
LKKNJIII_00161	CDS	1554	tcpT		COG2804	Toxin coregulated pilus biosynthesis protein T
LKKNJIII_00162	CDS	453				hypothetical protein
LKKNJIII_00163	CDS	1296				hypothetical protein
LKKNJIII_00164	CDS	1683	bfpB			Outer membrane lipoprotein BfpB
LKKNJIII_00165	CDS	438				hypothetical protein
LKKNJIII_00166	CDS	1068				hypothetical protein
LKKNJIII_00167	CDS	594				hypothetical protein
LKKNJIII_00168	CDS	255				hypothetical protein
LKKNJIII_00169	CDS	684				hypothetical protein
LKKNJIII_00170	CDS	534	rfaH			Transcription antitermination protein RfaH
LKKNJIII_00171	CDS	288				hypothetical protein
