locus_tag	ftype	length_bp	gene	EC_number	COG	product
NOGGAJBB_00001	CDS	597				hypothetical protein
NOGGAJBB_00002	CDS	645				hypothetical protein
NOGGAJBB_00003	CDS	651				hypothetical protein
NOGGAJBB_00004	CDS	309				hypothetical protein
NOGGAJBB_00005	CDS	561	pld	3.1.4.4		Phospholipase D
NOGGAJBB_00006	CDS	204				hypothetical protein
NOGGAJBB_00007	CDS	552				hypothetical protein
NOGGAJBB_00008	CDS	1014	repA_1			Replication initiation protein
NOGGAJBB_00009	CDS	1392				hypothetical protein
NOGGAJBB_00010	CDS	573	hin		COG1961	DNA-invertase hin
NOGGAJBB_00011	CDS	546				hypothetical protein
NOGGAJBB_00012	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
NOGGAJBB_00013	CDS	648	aadB	2.7.7.46		2''-aminoglycoside nucleotidyltransferase
NOGGAJBB_00014	CDS	789	aphA	2.7.1.95		Aminoglycoside 3'-phosphotransferase
NOGGAJBB_00015	CDS	858	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
NOGGAJBB_00016	CDS	828	bla_1	3.5.2.6		Beta-lactamase OXA-2
NOGGAJBB_00017	CDS	705				hypothetical protein
NOGGAJBB_00018	CDS	327				hypothetical protein
NOGGAJBB_00019	CDS	153				hypothetical protein
NOGGAJBB_00020	CDS	138				hypothetical protein
NOGGAJBB_00021	CDS	714	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
NOGGAJBB_00022	CDS	267	flhD			Flagellar transcriptional regulator FlhD
NOGGAJBB_00023	CDS	1977	uvrB		COG0556	UvrABC system protein B
NOGGAJBB_00024	CDS	276	frmR_1		COG1937	Transcriptional repressor FrmR
NOGGAJBB_00025	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
NOGGAJBB_00026	CDS	399				hypothetical protein
NOGGAJBB_00027	CDS	1335				hypothetical protein
NOGGAJBB_00028	CDS	831		3.1.2.12	COG0627	S-formylglutathione hydrolase
NOGGAJBB_00029	CDS	1311	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
NOGGAJBB_00030	CDS	2652	uvrA		COG0178	UvrABC system protein A
NOGGAJBB_00031	CDS	432				hypothetical protein
NOGGAJBB_00032	CDS	276	frmR_2		COG1937	Transcriptional repressor FrmR
NOGGAJBB_00033	CDS	1152	adhB	1.1.1.1		Alcohol dehydrogenase 2
