locus_tag	ftype	length_bp	gene	EC_number	COG	product
GFPPOPLA_00001	CDS	756	repE			Replication initiation protein
GFPPOPLA_00002	CDS	1539				hypothetical protein
GFPPOPLA_00003	CDS	348				hypothetical protein
GFPPOPLA_00004	CDS	405				hypothetical protein
GFPPOPLA_00005	CDS	1206	parA			Plasmid partition protein A
GFPPOPLA_00006	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
GFPPOPLA_00007	CDS	1272	umuC_1		COG0389	Protein UmuC
GFPPOPLA_00008	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
GFPPOPLA_00009	CDS	972	parM			Plasmid segregation protein ParM
GFPPOPLA_00010	CDS	672				hypothetical protein
GFPPOPLA_00011	CDS	231				hypothetical protein
GFPPOPLA_00012	CDS	702	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GFPPOPLA_00013	CDS	222				hypothetical protein
GFPPOPLA_00014	CDS	420				hypothetical protein
GFPPOPLA_00015	CDS	768				hypothetical protein
GFPPOPLA_00016	CDS	429	klcA_1			Antirestriction protein KlcA
GFPPOPLA_00017	CDS	507				hypothetical protein
GFPPOPLA_00018	CDS	192				hypothetical protein
GFPPOPLA_00019	CDS	264	holE_1	2.7.7.7		DNA polymerase III subunit theta
GFPPOPLA_00020	CDS	321				hypothetical protein
GFPPOPLA_00021	CDS	558	ssb_1			Plasmid-derived single-stranded DNA-binding protein
GFPPOPLA_00022	CDS	249				hypothetical protein
GFPPOPLA_00023	CDS	2001	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
GFPPOPLA_00024	CDS	432	psiB_1			Protein PsiB
GFPPOPLA_00025	CDS	729				hypothetical protein
GFPPOPLA_00026	CDS	324				hypothetical protein
GFPPOPLA_00027	CDS	228				hypothetical protein
GFPPOPLA_00028	CDS	231				hypothetical protein
GFPPOPLA_00029	CDS	876				hypothetical protein
GFPPOPLA_00030	CDS	339				hypothetical protein
GFPPOPLA_00031	CDS	348				hypothetical protein
GFPPOPLA_00032	CDS	147				hypothetical protein
GFPPOPLA_00033	CDS	543				hypothetical protein
GFPPOPLA_00034	CDS	543	klcA_2			Antirestriction protein KlcA
GFPPOPLA_00035	CDS	483				hypothetical protein
GFPPOPLA_00036	CDS	393	traM			Relaxosome protein TraM
GFPPOPLA_00037	CDS	702	traJ			Protein TraJ
GFPPOPLA_00038	CDS	201	traY			Relaxosome protein TraY
GFPPOPLA_00039	CDS	369	traA			Pilin
GFPPOPLA_00040	CDS	306				hypothetical protein
GFPPOPLA_00041	CDS	567				hypothetical protein
GFPPOPLA_00042	CDS	741				hypothetical protein
GFPPOPLA_00043	CDS	1425				hypothetical protein
GFPPOPLA_00044	CDS	573	traV			Protein TraV
GFPPOPLA_00045	CDS	411				hypothetical protein
GFPPOPLA_00046	CDS	219				hypothetical protein
GFPPOPLA_00047	CDS	312				hypothetical protein
GFPPOPLA_00048	CDS	132				hypothetical protein
GFPPOPLA_00049	CDS	147				hypothetical protein
GFPPOPLA_00050	CDS	393				hypothetical protein
GFPPOPLA_00051	CDS	2640	traC			Protein TraC
GFPPOPLA_00052	CDS	393				hypothetical protein
GFPPOPLA_00053	CDS	636				hypothetical protein
GFPPOPLA_00054	CDS	402				hypothetical protein
GFPPOPLA_00055	CDS	990				hypothetical protein
GFPPOPLA_00056	CDS	639				hypothetical protein
GFPPOPLA_00057	CDS	1956				hypothetical protein
GFPPOPLA_00058	CDS	255				hypothetical protein
GFPPOPLA_00059	CDS	249				hypothetical protein
GFPPOPLA_00060	CDS	327				hypothetical protein
GFPPOPLA_00061	CDS	753				hypothetical protein
GFPPOPLA_00062	CDS	240	traQ			Protein TraQ
GFPPOPLA_00063	CDS	558				hypothetical protein
GFPPOPLA_00064	CDS	444				hypothetical protein
GFPPOPLA_00065	CDS	1368				hypothetical protein
GFPPOPLA_00066	CDS	2850				hypothetical protein
GFPPOPLA_00067	CDS	549	traS			Protein TraS
GFPPOPLA_00068	CDS	732	ylpA			Lipoprotein YlpA
GFPPOPLA_00069	CDS	690				hypothetical protein
GFPPOPLA_00070	CDS	2313	traD			Coupling protein TraD
GFPPOPLA_00071	CDS	5262	traI			Multifunctional conjugation protein TraI
GFPPOPLA_00072	CDS	726				hypothetical protein
GFPPOPLA_00073	CDS	594	finO			Fertility inhibition protein
GFPPOPLA_00074	CDS	222				hypothetical protein
GFPPOPLA_00075	CDS	624				hypothetical protein
GFPPOPLA_00076	CDS	651				hypothetical protein
GFPPOPLA_00077	CDS	309				hypothetical protein
GFPPOPLA_00078	CDS	558	pld	3.1.4.4		Phospholipase D
GFPPOPLA_00079	CDS	258				hypothetical protein
GFPPOPLA_00080	CDS	1020	repA_1			Replication initiation protein
GFPPOPLA_00081	CDS	906				hypothetical protein
GFPPOPLA_00082	CDS	1200				hypothetical protein
GFPPOPLA_00083	CDS	189				hypothetical protein
GFPPOPLA_00084	CDS	738				hypothetical protein
GFPPOPLA_00085	CDS	954	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
GFPPOPLA_00086	CDS	588	pinR_1	3.1.22.-	COG1961	Serine recombinase PinR
GFPPOPLA_00087	CDS	519				hypothetical protein
GFPPOPLA_00088	CDS	648				Iron-sulfur cluster carrier protein
GFPPOPLA_00089	CDS	276				hypothetical protein
GFPPOPLA_00090	CDS	201				hypothetical protein
GFPPOPLA_00091	CDS	1272	umuC_2		COG0389	Protein UmuC
GFPPOPLA_00092	CDS	462	umuD_2	3.4.21.-	COG1974	Protein UmuD
GFPPOPLA_00093	CDS	246				hypothetical protein
GFPPOPLA_00094	CDS	231				hypothetical protein
GFPPOPLA_00095	CDS	177				hypothetical protein
GFPPOPLA_00096	CDS	369				hypothetical protein
GFPPOPLA_00097	CDS	1200				hypothetical protein
GFPPOPLA_00098	CDS	189				hypothetical protein
GFPPOPLA_00099	CDS	561				hypothetical protein
GFPPOPLA_00100	CDS	234				hypothetical protein
GFPPOPLA_00101	CDS	336				hypothetical protein
GFPPOPLA_00102	CDS	702	yhdJ_2	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GFPPOPLA_00103	CDS	222				hypothetical protein
GFPPOPLA_00104	CDS	420				hypothetical protein
GFPPOPLA_00105	CDS	768				hypothetical protein
GFPPOPLA_00106	CDS	429	klcA_3			Antirestriction protein KlcA
GFPPOPLA_00107	CDS	582				hypothetical protein
GFPPOPLA_00108	CDS	192				hypothetical protein
GFPPOPLA_00109	CDS	261	holE_2	2.7.7.7		DNA polymerase III subunit theta
GFPPOPLA_00110	CDS	321				hypothetical protein
GFPPOPLA_00111	CDS	543	ssb_2			Plasmid-derived single-stranded DNA-binding protein
GFPPOPLA_00112	CDS	249				hypothetical protein
GFPPOPLA_00113	CDS	2001	spo0C_2		COG1475	Chromosome-partitioning protein Spo0J
GFPPOPLA_00114	CDS	432	psiB_2			Protein PsiB
GFPPOPLA_00115	CDS	729				hypothetical protein
GFPPOPLA_00116	CDS	327				hypothetical protein
GFPPOPLA_00117	CDS	510				hypothetical protein
GFPPOPLA_00118	CDS	810				hypothetical protein
GFPPOPLA_00119	CDS	1041	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GFPPOPLA_00120	CDS	2511				hypothetical protein
GFPPOPLA_00121	CDS	1533				hypothetical protein
GFPPOPLA_00122	CDS	1341				hypothetical protein
GFPPOPLA_00123	CDS	411	ygiW		COG3111	Protein YgiW
GFPPOPLA_00124	CDS	1131	rcnA		COG2215	Nickel/cobalt efflux system RcnA
GFPPOPLA_00125	CDS	270	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
GFPPOPLA_00126	CDS	1299	mdtG			Multidrug resistance protein MdtG
GFPPOPLA_00127	CDS	759				hypothetical protein
GFPPOPLA_00128	CDS	921				hypothetical protein
GFPPOPLA_00129	CDS	372				hypothetical protein
GFPPOPLA_00130	CDS	330				hypothetical protein
GFPPOPLA_00131	CDS	1320				hypothetical protein
GFPPOPLA_00132	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GFPPOPLA_00133	CDS	294				hypothetical protein
GFPPOPLA_00134	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
GFPPOPLA_00135	CDS	1200				hypothetical protein
GFPPOPLA_00136	CDS	189				hypothetical protein
GFPPOPLA_00137	CDS	882				hypothetical protein
GFPPOPLA_00138	CDS	3030				hypothetical protein
GFPPOPLA_00139	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
GFPPOPLA_00140	CDS	909				hypothetical protein
GFPPOPLA_00141	CDS	480	tnpR			Transposon Tn3 resolvase
GFPPOPLA_00142	CDS	705				hypothetical protein
GFPPOPLA_00143	CDS	228				hypothetical protein
GFPPOPLA_00144	CDS	312				hypothetical protein
GFPPOPLA_00145	CDS	642				hypothetical protein
GFPPOPLA_00146	CDS	207				hypothetical protein
GFPPOPLA_00147	CDS	267				hypothetical protein
GFPPOPLA_00148	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GFPPOPLA_00149	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
GFPPOPLA_00150	CDS	765				hypothetical protein
GFPPOPLA_00151	CDS	267				hypothetical protein
GFPPOPLA_00152	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
GFPPOPLA_00153	CDS	930	xerD_2		COG4974	Tyrosine recombinase XerD
GFPPOPLA_00154	CDS	705				hypothetical protein
GFPPOPLA_00155	CDS	237	recF			DNA replication and repair protein RecF
GFPPOPLA_00156	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
GFPPOPLA_00157	CDS	231	vapB		COG4456	Antitoxin VapB
GFPPOPLA_00158	CDS	189				hypothetical protein
GFPPOPLA_00159	CDS	1200				hypothetical protein
GFPPOPLA_00160	CDS	534	umuC_3		COG0389	Protein UmuC
GFPPOPLA_00161	CDS	876	repA_2			Replication protein RepA
GFPPOPLA_00162	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
GFPPOPLA_00163	CDS	303				hypothetical protein
GFPPOPLA_00164	CDS	795	xerD_3		COG4974	Tyrosine recombinase XerD
GFPPOPLA_00165	CDS	1017				hypothetical protein
GFPPOPLA_00166	CDS	324				hypothetical protein
GFPPOPLA_00167	CDS	396				hypothetical protein
GFPPOPLA_00168	CDS	306	ccdB			Toxin CcdB
GFPPOPLA_00169	CDS	219	ccdA		COG5302	Antitoxin CcdA
GFPPOPLA_00170	CDS	1200				hypothetical protein
GFPPOPLA_00171	CDS	189				hypothetical protein
GFPPOPLA_00172	CDS	1131				hypothetical protein
GFPPOPLA_00173	CDS	3153				hypothetical protein
GFPPOPLA_00174	CDS	981				hypothetical protein
GFPPOPLA_00175	CDS	2700				hypothetical protein
