locus_tag	ftype	length_bp	gene	EC_number	COG	product
OKJIIKJM_00001	CDS	858				hypothetical protein
OKJIIKJM_00002	CDS	564	proQ		COG3109	RNA chaperone ProQ
OKJIIKJM_00003	CDS	612				hypothetical protein
OKJIIKJM_00004	CDS	993				hypothetical protein
OKJIIKJM_00005	CDS	156				hypothetical protein
OKJIIKJM_00006	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
OKJIIKJM_00007	CDS	3030				hypothetical protein
OKJIIKJM_00008	CDS	1026				hypothetical protein
OKJIIKJM_00009	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
OKJIIKJM_00010	CDS	240				hypothetical protein
OKJIIKJM_00011	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
OKJIIKJM_00012	CDS	1320				hypothetical protein
OKJIIKJM_00013	CDS	1185				hypothetical protein
OKJIIKJM_00014	CDS	213				hypothetical protein
OKJIIKJM_00015	CDS	360				hypothetical protein
OKJIIKJM_00016	CDS	117				hypothetical protein
OKJIIKJM_00017	CDS	411				hypothetical protein
OKJIIKJM_00018	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
OKJIIKJM_00019	CDS	2898				hypothetical protein
OKJIIKJM_00020	CDS	705				hypothetical protein
OKJIIKJM_00021	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
OKJIIKJM_00022	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
OKJIIKJM_00023	CDS	252	tnpR			Transposon Tn3 resolvase
OKJIIKJM_00024	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
OKJIIKJM_00025	CDS	411				hypothetical protein
OKJIIKJM_00026	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
OKJIIKJM_00027	CDS	708			COG2200	putative signaling protein
OKJIIKJM_00028	CDS	237				hypothetical protein
OKJIIKJM_00029	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
OKJIIKJM_00030	CDS	1695	merA	1.16.1.1		Mercuric reductase
OKJIIKJM_00031	CDS	423	merC			Mercuric transport protein MerC
OKJIIKJM_00032	CDS	378				hypothetical protein
OKJIIKJM_00033	CDS	276				hypothetical protein
OKJIIKJM_00034	CDS	711	recF			DNA replication and repair protein RecF
OKJIIKJM_00035	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
OKJIIKJM_00036	CDS	231	vapB		COG4456	Antitoxin VapB
OKJIIKJM_00037	CDS	252				hypothetical protein
OKJIIKJM_00038	CDS	309				hypothetical protein
OKJIIKJM_00039	CDS	330				hypothetical protein
OKJIIKJM_00040	CDS	399				hypothetical protein
OKJIIKJM_00041	CDS	333				hypothetical protein
OKJIIKJM_00042	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
OKJIIKJM_00043	CDS	474				hypothetical protein
OKJIIKJM_00044	CDS	1320				hypothetical protein
OKJIIKJM_00045	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
OKJIIKJM_00046	CDS	1317				hypothetical protein
OKJIIKJM_00047	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
OKJIIKJM_00048	CDS	174				hypothetical protein
OKJIIKJM_00049	CDS	333				hypothetical protein
OKJIIKJM_00050	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
OKJIIKJM_00051	CDS	1206	parA			Plasmid partition protein A
OKJIIKJM_00052	CDS	897	repA			Replication protein RepA
OKJIIKJM_00053	CDS	1272	umuC		COG0389	Protein UmuC
OKJIIKJM_00054	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
OKJIIKJM_00055	CDS	972	parM			Plasmid segregation protein ParM
OKJIIKJM_00056	CDS	672				hypothetical protein
OKJIIKJM_00057	CDS	231				hypothetical protein
OKJIIKJM_00058	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OKJIIKJM_00059	CDS	222				hypothetical protein
OKJIIKJM_00060	CDS	420				hypothetical protein
OKJIIKJM_00061	CDS	768				hypothetical protein
OKJIIKJM_00062	CDS	429	klcA			Antirestriction protein KlcA
OKJIIKJM_00063	CDS	507				hypothetical protein
OKJIIKJM_00064	CDS	192				hypothetical protein
OKJIIKJM_00065	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
OKJIIKJM_00066	CDS	318				hypothetical protein
OKJIIKJM_00067	CDS	228				hypothetical protein
OKJIIKJM_00068	CDS	231				hypothetical protein
OKJIIKJM_00069	CDS	1356				hypothetical protein
OKJIIKJM_00070	CDS	564				hypothetical protein
OKJIIKJM_00071	CDS	330				hypothetical protein
OKJIIKJM_00072	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
OKJIIKJM_00073	CDS	243				hypothetical protein
OKJIIKJM_00074	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
OKJIIKJM_00075	CDS	432	psiB			Protein PsiB
OKJIIKJM_00076	CDS	723				hypothetical protein
OKJIIKJM_00077	CDS	357				hypothetical protein
OKJIIKJM_00078	CDS	273				hypothetical protein
OKJIIKJM_00079	CDS	351				hypothetical protein
OKJIIKJM_00080	CDS	354				hypothetical protein
OKJIIKJM_00081	CDS	348				hypothetical protein
OKJIIKJM_00082	CDS	147				hypothetical protein
OKJIIKJM_00083	CDS	834				hypothetical protein
OKJIIKJM_00084	CDS	822				hypothetical protein
OKJIIKJM_00085	CDS	315				hypothetical protein
OKJIIKJM_00086	CDS	486				hypothetical protein
OKJIIKJM_00087	CDS	399	traM			Relaxosome protein TraM
OKJIIKJM_00088	CDS	687	traJ			Protein TraJ
OKJIIKJM_00089	CDS	387	traY			Relaxosome protein TraY
OKJIIKJM_00090	CDS	369	traA			Pilin
OKJIIKJM_00091	CDS	306				hypothetical protein
OKJIIKJM_00092	CDS	567				hypothetical protein
OKJIIKJM_00093	CDS	741				hypothetical protein
OKJIIKJM_00094	CDS	1425				hypothetical protein
OKJIIKJM_00095	CDS	573	traV			Protein TraV
OKJIIKJM_00096	CDS	411				hypothetical protein
OKJIIKJM_00097	CDS	219				hypothetical protein
OKJIIKJM_00098	CDS	312				hypothetical protein
OKJIIKJM_00099	CDS	390				hypothetical protein
OKJIIKJM_00100	CDS	390				hypothetical protein
OKJIIKJM_00101	CDS	2640	traC			Protein TraC
OKJIIKJM_00102	CDS	390				hypothetical protein
OKJIIKJM_00103	CDS	627				hypothetical protein
OKJIIKJM_00104	CDS	390				hypothetical protein
OKJIIKJM_00105	CDS	990				hypothetical protein
OKJIIKJM_00106	CDS	639				hypothetical protein
OKJIIKJM_00107	CDS	1956				hypothetical protein
OKJIIKJM_00108	CDS	255				hypothetical protein
OKJIIKJM_00109	CDS	267				hypothetical protein
OKJIIKJM_00110	CDS	327				hypothetical protein
OKJIIKJM_00111	CDS	753				hypothetical protein
OKJIIKJM_00112	CDS	240	traQ			Protein TraQ
OKJIIKJM_00113	CDS	558				hypothetical protein
OKJIIKJM_00114	CDS	444				hypothetical protein
OKJIIKJM_00115	CDS	1368				hypothetical protein
OKJIIKJM_00116	CDS	2850				hypothetical protein
OKJIIKJM_00117	CDS	549	traS			Protein TraS
OKJIIKJM_00118	CDS	732	ylpA			Lipoprotein YlpA
OKJIIKJM_00119	CDS	690				hypothetical protein
OKJIIKJM_00120	CDS	2313	traD			Coupling protein TraD
OKJIIKJM_00121	CDS	5262	traI			Multifunctional conjugation protein TraI
OKJIIKJM_00122	CDS	726				hypothetical protein
OKJIIKJM_00123	CDS	597	finO			Fertility inhibition protein
OKJIIKJM_00124	CDS	348				hypothetical protein
OKJIIKJM_00125	CDS	546				hypothetical protein
OKJIIKJM_00126	CDS	2322	pys2	3.1.-.-	COG3209	Pyocin-S2
OKJIIKJM_00127	CDS	279	imm			Colicin-E9 immunity protein
OKJIIKJM_00128	CDS	561	pld	3.1.4.4		Phospholipase D
OKJIIKJM_00129	CDS	279				hypothetical protein
