locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKEFGFPF_00001	CDS	909				hypothetical protein
DKEFGFPF_00002	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
DKEFGFPF_00003	CDS	3030				hypothetical protein
DKEFGFPF_00004	CDS	1026				hypothetical protein
DKEFGFPF_00005	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
DKEFGFPF_00006	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
DKEFGFPF_00007	CDS	1320				hypothetical protein
DKEFGFPF_00008	CDS	2148				hypothetical protein
DKEFGFPF_00009	CDS	420				hypothetical protein
DKEFGFPF_00010	CDS	264				hypothetical protein
DKEFGFPF_00011	CDS	300				hypothetical protein
DKEFGFPF_00012	CDS	378				hypothetical protein
DKEFGFPF_00013	CDS	180	rop			Regulatory protein rop
DKEFGFPF_00014	CDS	531				hypothetical protein
DKEFGFPF_00015	CDS	732				hypothetical protein
DKEFGFPF_00016	CDS	1965				hypothetical protein
DKEFGFPF_00017	CDS	129				hypothetical protein
DKEFGFPF_00018	CDS	258	cim			Cloacin immunity protein
DKEFGFPF_00019	CDS	1686	ceaC	3.1.-.-		Colicin-E3
DKEFGFPF_00020	CDS	705				hypothetical protein
DKEFGFPF_00021	CDS	258	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
DKEFGFPF_00022	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
DKEFGFPF_00023	CDS	558	tnpR			Transposon Tn3 resolvase
