locus_tag	ftype	length_bp	gene	EC_number	COG	product
FIHGLODP_00001	CDS	720	repE			Replication initiation protein
FIHGLODP_00002	CDS	342				hypothetical protein
FIHGLODP_00003	CDS	792				hypothetical protein
FIHGLODP_00004	CDS	1266	umuC		COG0389	Protein UmuC
FIHGLODP_00005	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
FIHGLODP_00006	CDS	426	klcA			Antirestriction protein KlcA
FIHGLODP_00007	CDS	405				hypothetical protein
FIHGLODP_00008	CDS	240				hypothetical protein
FIHGLODP_00009	CDS	105				hypothetical protein
FIHGLODP_00010	CDS	477				hypothetical protein
FIHGLODP_00011	CDS	297				hypothetical protein
FIHGLODP_00012	CDS	360				hypothetical protein
FIHGLODP_00013	CDS	285				hypothetical protein
FIHGLODP_00014	CDS	333				hypothetical protein
FIHGLODP_00015	CDS	108				hypothetical protein
FIHGLODP_00016	CDS	180				hypothetical protein
FIHGLODP_00017	CDS	345				hypothetical protein
FIHGLODP_00018	CDS	369				hypothetical protein
FIHGLODP_00019	CDS	717				hypothetical protein
FIHGLODP_00020	CDS	387				hypothetical protein
FIHGLODP_00021	CDS	417				hypothetical protein
FIHGLODP_00022	CDS	1530	traD			Coupling protein TraD
FIHGLODP_00023	CDS	3237	traI			Multifunctional conjugation protein TraI
FIHGLODP_00024	CDS	399				hypothetical protein
FIHGLODP_00025	CDS	291				hypothetical protein
FIHGLODP_00026	CDS	402				hypothetical protein
FIHGLODP_00027	CDS	357				hypothetical protein
FIHGLODP_00028	CDS	315				hypothetical protein
FIHGLODP_00029	CDS	372	pld	3.1.4.4		Phospholipase D
FIHGLODP_00030	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
FIHGLODP_00031	CDS	3030				hypothetical protein
FIHGLODP_00032	CDS	1026				hypothetical protein
FIHGLODP_00033	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
FIHGLODP_00034	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FIHGLODP_00035	CDS	1320				hypothetical protein
FIHGLODP_00036	CDS	180				hypothetical protein
FIHGLODP_00037	CDS	996			COG0630	Type IV secretion system protein VirB11
FIHGLODP_00038	CDS	1161				Protein virB10
FIHGLODP_00039	CDS	885	virB9			Type IV secretion system protein virB9
FIHGLODP_00040	CDS	699	virB8			Type IV secretion system protein virB8
FIHGLODP_00041	CDS	1041	virB6			Type IV secretion system protein VirB6
FIHGLODP_00042	CDS	228				hypothetical protein
FIHGLODP_00043	CDS	714	virB5			Type IV secretion system protein virB5
FIHGLODP_00044	CDS	2601	virB4			Type IV secretion system protein virB4
FIHGLODP_00045	CDS	318				hypothetical protein
FIHGLODP_00046	CDS	294				hypothetical protein
FIHGLODP_00047	CDS	282				hypothetical protein
FIHGLODP_00048	CDS	738	virB1			Type IV secretion system protein virB1
FIHGLODP_00049	CDS	306	hvrA			Trans-acting regulatory protein HvrA
FIHGLODP_00050	CDS	345				hypothetical protein
FIHGLODP_00051	CDS	315				hypothetical protein
FIHGLODP_00052	CDS	312				hypothetical protein
FIHGLODP_00053	CDS	924				hypothetical protein
FIHGLODP_00054	CDS	255				hypothetical protein
FIHGLODP_00055	CDS	207				hypothetical protein
FIHGLODP_00056	CDS	246				hypothetical protein
FIHGLODP_00057	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
FIHGLODP_00058	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
FIHGLODP_00059	CDS	570	hin		COG1961	DNA-invertase hin
FIHGLODP_00060	CDS	912				hypothetical protein
FIHGLODP_00061	CDS	1476	secA		COG0653	Protein translocase subunit SecA
