locus_tag	ftype	length_bp	gene	EC_number	COG	product
BKFMMFJP_00001	CDS	546				hypothetical protein
BKFMMFJP_00002	CDS	573	hin_1		COG1961	DNA-invertase hin
BKFMMFJP_00003	CDS	1392				hypothetical protein
BKFMMFJP_00004	CDS	237				hypothetical protein
BKFMMFJP_00005	CDS	273				hypothetical protein
BKFMMFJP_00006	CDS	327				hypothetical protein
BKFMMFJP_00007	CDS	360				hypothetical protein
BKFMMFJP_00008	CDS	693	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
BKFMMFJP_00009	CDS	198				hypothetical protein
BKFMMFJP_00010	CDS	519				hypothetical protein
BKFMMFJP_00011	CDS	1443				hypothetical protein
BKFMMFJP_00012	CDS	846				hypothetical protein
BKFMMFJP_00013	CDS	723				hypothetical protein
BKFMMFJP_00014	CDS	975				hypothetical protein
BKFMMFJP_00015	CDS	456				hypothetical protein
BKFMMFJP_00016	CDS	816				hypothetical protein
BKFMMFJP_00017	CDS	2580	virB4		COG3451	Type IV secretion system protein virB4
BKFMMFJP_00018	CDS	360				hypothetical protein
BKFMMFJP_00019	CDS	369				hypothetical protein
BKFMMFJP_00020	CDS	342				hypothetical protein
BKFMMFJP_00021	CDS	420				hypothetical protein
BKFMMFJP_00022	CDS	1017			COG4962	Putative conjugal transfer protein
BKFMMFJP_00023	CDS	714				hypothetical protein
BKFMMFJP_00024	CDS	2040				hypothetical protein
BKFMMFJP_00025	CDS	837				hypothetical protein
BKFMMFJP_00026	CDS	456				hypothetical protein
BKFMMFJP_00027	CDS	603				hypothetical protein
BKFMMFJP_00028	CDS	372				hypothetical protein
BKFMMFJP_00029	CDS	255				hypothetical protein
BKFMMFJP_00030	CDS	192				hypothetical protein
BKFMMFJP_00031	CDS	756	xerD		COG4974	Tyrosine recombinase XerD
BKFMMFJP_00032	CDS	453				hypothetical protein
BKFMMFJP_00033	CDS	654				hypothetical protein
BKFMMFJP_00034	CDS	264				hypothetical protein
BKFMMFJP_00035	CDS	282				hypothetical protein
BKFMMFJP_00036	CDS	204				hypothetical protein
BKFMMFJP_00037	CDS	288				hypothetical protein
BKFMMFJP_00038	CDS	441				hypothetical protein
BKFMMFJP_00039	CDS	426				hypothetical protein
BKFMMFJP_00040	CDS	1392				hypothetical protein
BKFMMFJP_00041	CDS	573	hin_2		COG1961	DNA-invertase hin
BKFMMFJP_00042	CDS	546				hypothetical protein
BKFMMFJP_00043	CDS	1440				hypothetical protein
BKFMMFJP_00044	CDS	558	tnpR			Transposon Tn3 resolvase
BKFMMFJP_00045	CDS	981				hypothetical protein
BKFMMFJP_00046	CDS	483	bla_1	3.5.2.6		Beta-lactamase TEM
BKFMMFJP_00047	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BKFMMFJP_00048	CDS	981				hypothetical protein
BKFMMFJP_00049	CDS	297				hypothetical protein
BKFMMFJP_00050	CDS	156				hypothetical protein
BKFMMFJP_00051	CDS	426	klcA			Antirestriction protein KlcA
BKFMMFJP_00052	CDS	279				hypothetical protein
