locus_tag	ftype	length_bp	gene	EC_number	COG	product
CDFDHNHC_00001	CDS	840				hypothetical protein
CDFDHNHC_00002	CDS	2967				hypothetical protein
CDFDHNHC_00003	CDS	561	hin		COG1961	DNA-invertase hin
CDFDHNHC_00004	CDS	561				hypothetical protein
CDFDHNHC_00005	CDS	279				hypothetical protein
CDFDHNHC_00006	CDS	426	klcA			Antirestriction protein KlcA
CDFDHNHC_00007	CDS	156				hypothetical protein
CDFDHNHC_00008	CDS	297				hypothetical protein
CDFDHNHC_00009	CDS	981				hypothetical protein
CDFDHNHC_00010	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
CDFDHNHC_00011	CDS	981				hypothetical protein
CDFDHNHC_00012	CDS	765				hypothetical protein
CDFDHNHC_00013	CDS	207				hypothetical protein
CDFDHNHC_00014	CDS	480				hypothetical protein
CDFDHNHC_00015	CDS	210				hypothetical protein
CDFDHNHC_00016	CDS	240				hypothetical protein
CDFDHNHC_00017	CDS	180				hypothetical protein
CDFDHNHC_00018	CDS	114				hypothetical protein
CDFDHNHC_00019	CDS	243				hypothetical protein
CDFDHNHC_00020	CDS	534				hypothetical protein
CDFDHNHC_00021	CDS	675	yedK	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
CDFDHNHC_00022	CDS	423				hypothetical protein
CDFDHNHC_00023	CDS	240				hypothetical protein
CDFDHNHC_00024	CDS	204				hypothetical protein
CDFDHNHC_00025	CDS	279	higB	3.1.-.-		Endoribonuclease HigB
CDFDHNHC_00026	CDS	297	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
CDFDHNHC_00027	CDS	363				hypothetical protein
CDFDHNHC_00028	CDS	543				hypothetical protein
CDFDHNHC_00029	CDS	411				hypothetical protein
CDFDHNHC_00030	CDS	816	nreC		COG2197	Oxygen regulatory protein NreC
CDFDHNHC_00031	CDS	1104	spuD			Putrescine-binding periplasmic protein SpuD
CDFDHNHC_00032	CDS	348				hypothetical protein
CDFDHNHC_00033	CDS	507	rfaH		COG0250	Transcription antitermination protein RfaH
CDFDHNHC_00034	CDS	234				hypothetical protein
CDFDHNHC_00035	CDS	708	virB1			Type IV secretion system protein virB1
CDFDHNHC_00036	CDS	339				hypothetical protein
CDFDHNHC_00037	CDS	399				hypothetical protein
CDFDHNHC_00038	CDS	2436	virB4			Type IV secretion system protein virB4
CDFDHNHC_00039	CDS	228				hypothetical protein
CDFDHNHC_00040	CDS	669				hypothetical protein
CDFDHNHC_00041	CDS	345				hypothetical protein
CDFDHNHC_00042	CDS	966				hypothetical protein
CDFDHNHC_00043	CDS	816	virB8		COG3736	Type IV secretion system protein virB8
CDFDHNHC_00044	CDS	813	ptlF		COG3504	Type IV secretion system protein PtlF
CDFDHNHC_00045	CDS	321				hypothetical protein
CDFDHNHC_00046	CDS	1353				Type IV secretion system protein virB10
CDFDHNHC_00047	CDS	1035				Type IV secretion system protein VirB11
CDFDHNHC_00048	CDS	345				hypothetical protein
CDFDHNHC_00049	CDS	636				hypothetical protein
CDFDHNHC_00050	CDS	1614	traG			Conjugal transfer protein TraG
CDFDHNHC_00051	CDS	2274	upaG			Autotransporter adhesin UpaG
CDFDHNHC_00052	CDS	1764				hypothetical protein
CDFDHNHC_00053	CDS	2196	topB	5.99.1.2	COG0550	DNA topoisomerase 3
CDFDHNHC_00054	CDS	135				hypothetical protein
CDFDHNHC_00055	CDS	435	ssb		COG0629	Single-stranded DNA-binding protein
CDFDHNHC_00056	CDS	756	traL			Protein TraL
CDFDHNHC_00057	CDS	492				hypothetical protein
CDFDHNHC_00058	CDS	393				hypothetical protein
CDFDHNHC_00059	CDS	357				hypothetical protein
CDFDHNHC_00060	CDS	360				hypothetical protein
CDFDHNHC_00061	CDS	2031				hypothetical protein
CDFDHNHC_00062	CDS	651				hypothetical protein
CDFDHNHC_00063	CDS	363				hypothetical protein
