locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDEKAEFB_00001	CDS	873	pir			PI protein
JDEKAEFB_00002	CDS	444				hypothetical protein
JDEKAEFB_00003	CDS	354				hypothetical protein
JDEKAEFB_00004	CDS	285				hypothetical protein
JDEKAEFB_00005	CDS	312				hypothetical protein
JDEKAEFB_00006	CDS	285				hypothetical protein
JDEKAEFB_00007	CDS	663				Iron-sulfur cluster carrier protein
JDEKAEFB_00008	CDS	663	bin3			Putative transposon Tn552 DNA-invertase bin3
JDEKAEFB_00009	CDS	240				hypothetical protein
JDEKAEFB_00010	CDS	357	umuD	3.4.21.-	COG1974	Protein UmuD
JDEKAEFB_00011	CDS	705				hypothetical protein
JDEKAEFB_00012	CDS	861	bla_1	3.5.2.6		Beta-lactamase SHV-1
JDEKAEFB_00013	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
JDEKAEFB_00014	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
JDEKAEFB_00015	CDS	633	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
JDEKAEFB_00016	CDS	639	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
JDEKAEFB_00017	CDS	1737				hypothetical protein
JDEKAEFB_00018	CDS	1320				hypothetical protein
JDEKAEFB_00019	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JDEKAEFB_00020	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JDEKAEFB_00021	CDS	1026				hypothetical protein
JDEKAEFB_00022	CDS	3030				hypothetical protein
JDEKAEFB_00023	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
JDEKAEFB_00024	CDS	1407				hypothetical protein
JDEKAEFB_00025	CDS	534				hypothetical protein
JDEKAEFB_00026	CDS	96				hypothetical protein
JDEKAEFB_00027	CDS	147				hypothetical protein
JDEKAEFB_00028	CDS	279				hypothetical protein
JDEKAEFB_00029	CDS	276				hypothetical protein
JDEKAEFB_00030	CDS	255				hypothetical protein
JDEKAEFB_00031	CDS	822				hypothetical protein
JDEKAEFB_00032	CDS	180				hypothetical protein
JDEKAEFB_00033	CDS	651				hypothetical protein
JDEKAEFB_00034	CDS	456	stpA		COG2916	DNA-binding protein StpA
JDEKAEFB_00035	CDS	2328	topB	5.99.1.2	COG0550	DNA topoisomerase 3
JDEKAEFB_00036	CDS	1263	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
JDEKAEFB_00037	CDS	495	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
JDEKAEFB_00038	CDS	327				hypothetical protein
JDEKAEFB_00039	CDS	315				hypothetical protein
JDEKAEFB_00040	CDS	393				hypothetical protein
JDEKAEFB_00041	CDS	1836	virD4			Protein VirD4
JDEKAEFB_00042	CDS	1035	ptlH		COG0630	Type IV secretion system protein PtlH
JDEKAEFB_00043	CDS	198				hypothetical protein
JDEKAEFB_00044	CDS	1215				Type IV secretion system protein virB10
JDEKAEFB_00045	CDS	930	virB9			Type IV secretion system protein virB9
JDEKAEFB_00046	CDS	729	virB8			Type IV secretion system protein virB8
JDEKAEFB_00047	CDS	1056				hypothetical protein
JDEKAEFB_00048	CDS	258				hypothetical protein
JDEKAEFB_00049	CDS	771				hypothetical protein
JDEKAEFB_00050	CDS	2754	virB4			Type IV secretion system protein virB4
JDEKAEFB_00051	CDS	291				hypothetical protein
JDEKAEFB_00052	CDS	645	virB1			Type IV secretion system protein virB1
JDEKAEFB_00053	CDS	237				hypothetical protein
JDEKAEFB_00054	CDS	651	rfaH		COG0250	Transcription antitermination protein RfaH
JDEKAEFB_00055	CDS	1161				hypothetical protein
JDEKAEFB_00056	CDS	546				hypothetical protein
JDEKAEFB_00057	CDS	258				hypothetical protein
JDEKAEFB_00058	CDS	165				hypothetical protein
JDEKAEFB_00059	CDS	339				hypothetical protein
JDEKAEFB_00060	CDS	243				hypothetical protein
JDEKAEFB_00061	CDS	270				hypothetical protein
JDEKAEFB_00062	CDS	552				hypothetical protein
JDEKAEFB_00063	CDS	237				hypothetical protein
JDEKAEFB_00064	CDS	516	dnaJ			Chaperone protein DnaJ
