locus_tag	ftype	length_bp	gene	EC_number	COG	product
BJALGMCH_00001	CDS	417				hypothetical protein
BJALGMCH_00002	CDS	420				hypothetical protein
BJALGMCH_00003	CDS	717				hypothetical protein
BJALGMCH_00004	CDS	369				hypothetical protein
BJALGMCH_00005	CDS	345				hypothetical protein
BJALGMCH_00006	CDS	321				hypothetical protein
BJALGMCH_00007	CDS	180				hypothetical protein
BJALGMCH_00008	CDS	546				hypothetical protein
BJALGMCH_00009	CDS	156				hypothetical protein
BJALGMCH_00010	CDS	240				hypothetical protein
BJALGMCH_00011	CDS	405				hypothetical protein
BJALGMCH_00012	CDS	426	klcA			Antirestriction protein KlcA
BJALGMCH_00013	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
BJALGMCH_00014	CDS	1266	umuC		COG0389	Protein UmuC
BJALGMCH_00015	CDS	792				hypothetical protein
BJALGMCH_00016	CDS	342				hypothetical protein
BJALGMCH_00017	CDS	720	repE			Replication initiation protein
BJALGMCH_00018	CDS	780				hypothetical protein
BJALGMCH_00019	CDS	570	hin		COG1961	DNA-invertase hin
BJALGMCH_00020	CDS	1014	xerD		COG4974	Tyrosine recombinase XerD
BJALGMCH_00021	CDS	600	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
BJALGMCH_00022	CDS	453				hypothetical protein
BJALGMCH_00023	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
BJALGMCH_00024	CDS	846	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
BJALGMCH_00025	CDS	348	emrE		COG2076	Multidrug transporter EmrE
BJALGMCH_00026	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BJALGMCH_00027	CDS	501				hypothetical protein
BJALGMCH_00028	CDS	765				hypothetical protein
BJALGMCH_00029	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
BJALGMCH_00030	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
BJALGMCH_00031	CDS	267				hypothetical protein
BJALGMCH_00032	CDS	207				hypothetical protein
BJALGMCH_00033	CDS	648				hypothetical protein
BJALGMCH_00034	CDS	312				hypothetical protein
BJALGMCH_00035	CDS	315				hypothetical protein
BJALGMCH_00036	CDS	345				hypothetical protein
BJALGMCH_00037	CDS	306	hvrA			Trans-acting regulatory protein HvrA
BJALGMCH_00038	CDS	735	virB1			Type IV secretion system protein virB1
BJALGMCH_00039	CDS	282				hypothetical protein
BJALGMCH_00040	CDS	294				hypothetical protein
BJALGMCH_00041	CDS	318				hypothetical protein
BJALGMCH_00042	CDS	2601	virB4			Type IV secretion system protein virB4
BJALGMCH_00043	CDS	714	virB5			Type IV secretion system protein virB5
BJALGMCH_00044	CDS	228				hypothetical protein
BJALGMCH_00045	CDS	1041	virB6			Type IV secretion system protein VirB6
BJALGMCH_00046	CDS	699	virB8			Type IV secretion system protein virB8
BJALGMCH_00047	CDS	885	virB9			Type IV secretion system protein virB9
BJALGMCH_00048	CDS	1161				Protein virB10
BJALGMCH_00049	CDS	996			COG0630	Type IV secretion system protein VirB11
BJALGMCH_00050	CDS	255				hypothetical protein
BJALGMCH_00051	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
BJALGMCH_00052	CDS	483	bla_2	3.5.2.6		Beta-lactamase TEM
BJALGMCH_00053	CDS	558	tnpR			Transposon Tn3 resolvase
BJALGMCH_00054	CDS	3009				hypothetical protein
BJALGMCH_00055	CDS	174				hypothetical protein
BJALGMCH_00056	CDS	3243	traI			Multifunctional conjugation protein TraI
BJALGMCH_00057	CDS	1473	traD			Coupling protein TraD
