locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGPMPAJN_00001	CDS	720	repE			Replication initiation protein
EGPMPAJN_00002	CDS	1173				hypothetical protein
EGPMPAJN_00003	CDS	570	hin		COG1961	DNA-invertase hin
EGPMPAJN_00004	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
EGPMPAJN_00005	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
EGPMPAJN_00006	CDS	285				hypothetical protein
EGPMPAJN_00007	CDS	765				hypothetical protein
EGPMPAJN_00008	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
EGPMPAJN_00009	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
EGPMPAJN_00010	CDS	267				hypothetical protein
EGPMPAJN_00011	CDS	207				hypothetical protein
EGPMPAJN_00012	CDS	648				hypothetical protein
EGPMPAJN_00013	CDS	312				hypothetical protein
EGPMPAJN_00014	CDS	315				hypothetical protein
EGPMPAJN_00015	CDS	345				hypothetical protein
EGPMPAJN_00016	CDS	306	hvrA			Trans-acting regulatory protein HvrA
EGPMPAJN_00017	CDS	735	virB1			Type IV secretion system protein virB1
EGPMPAJN_00018	CDS	282				hypothetical protein
EGPMPAJN_00019	CDS	294				hypothetical protein
EGPMPAJN_00020	CDS	318				hypothetical protein
EGPMPAJN_00021	CDS	2601	virB4			Type IV secretion system protein virB4
EGPMPAJN_00022	CDS	714	virB5			Type IV secretion system protein virB5
EGPMPAJN_00023	CDS	228				hypothetical protein
EGPMPAJN_00024	CDS	1041	virB6			Type IV secretion system protein VirB6
EGPMPAJN_00025	CDS	699	virB8			Type IV secretion system protein virB8
EGPMPAJN_00026	CDS	885	virB9			Type IV secretion system protein virB9
EGPMPAJN_00027	CDS	1161				Protein virB10
EGPMPAJN_00028	CDS	996			COG0630	Type IV secretion system protein VirB11
EGPMPAJN_00029	CDS	534	pld	3.1.4.4		Phospholipase D
EGPMPAJN_00030	CDS	198				hypothetical protein
EGPMPAJN_00031	CDS	657				hypothetical protein
EGPMPAJN_00032	CDS	2148				hypothetical protein
EGPMPAJN_00033	CDS	1320				hypothetical protein
EGPMPAJN_00034	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
EGPMPAJN_00035	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
EGPMPAJN_00036	CDS	1026				hypothetical protein
EGPMPAJN_00037	CDS	3030				hypothetical protein
EGPMPAJN_00038	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
EGPMPAJN_00039	CDS	867				hypothetical protein
EGPMPAJN_00040	CDS	705				hypothetical protein
EGPMPAJN_00041	CDS	108				hypothetical protein
EGPMPAJN_00042	CDS	558	tnpR_1			Transposon Tn3 resolvase
EGPMPAJN_00043	CDS	606	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
EGPMPAJN_00044	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
EGPMPAJN_00045	CDS	825	bla_2	3.5.2.6		Beta-lactamase OXA-18
EGPMPAJN_00046	CDS	252	tnpR_2			Transposon Tn3 resolvase
EGPMPAJN_00047	CDS	861	bla_3	3.5.2.6		Beta-lactamase TEM
EGPMPAJN_00048	CDS	540				hypothetical protein
EGPMPAJN_00049	CDS	837				hypothetical protein
EGPMPAJN_00050	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
EGPMPAJN_00051	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
EGPMPAJN_00052	CDS	177				hypothetical protein
EGPMPAJN_00053	CDS	1005				hypothetical protein
EGPMPAJN_00054	CDS	1707				hypothetical protein
EGPMPAJN_00055	CDS	705				hypothetical protein
EGPMPAJN_00056	CDS	429				hypothetical protein
EGPMPAJN_00057	CDS	366				hypothetical protein
EGPMPAJN_00058	CDS	3237	traI			Multifunctional conjugation protein TraI
EGPMPAJN_00059	CDS	1530	traD			Coupling protein TraD
EGPMPAJN_00060	CDS	417				hypothetical protein
EGPMPAJN_00061	CDS	420				hypothetical protein
EGPMPAJN_00062	CDS	717				hypothetical protein
EGPMPAJN_00063	CDS	369				hypothetical protein
EGPMPAJN_00064	CDS	345				hypothetical protein
EGPMPAJN_00065	CDS	321				hypothetical protein
EGPMPAJN_00066	CDS	180				hypothetical protein
EGPMPAJN_00067	CDS	510				hypothetical protein
EGPMPAJN_00068	CDS	108				hypothetical protein
EGPMPAJN_00069	CDS	333				hypothetical protein
EGPMPAJN_00070	CDS	285				hypothetical protein
EGPMPAJN_00071	CDS	360				hypothetical protein
EGPMPAJN_00072	CDS	297				hypothetical protein
EGPMPAJN_00073	CDS	546				hypothetical protein
EGPMPAJN_00074	CDS	156				hypothetical protein
EGPMPAJN_00075	CDS	240				hypothetical protein
EGPMPAJN_00076	CDS	405				hypothetical protein
EGPMPAJN_00077	CDS	426	klcA			Antirestriction protein KlcA
EGPMPAJN_00078	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
EGPMPAJN_00079	CDS	1266	umuC		COG0389	Protein UmuC
EGPMPAJN_00080	CDS	792				hypothetical protein
EGPMPAJN_00081	CDS	342				hypothetical protein
