locus_tag	ftype	length_bp	gene	EC_number	COG	product
MEAJCEOB_00001	CDS	858				hypothetical protein
MEAJCEOB_00002	CDS	612				hypothetical protein
MEAJCEOB_00003	CDS	258	pemI			Antitoxin PemI
MEAJCEOB_00004	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
MEAJCEOB_00005	CDS	606				hypothetical protein
MEAJCEOB_00006	CDS	705				hypothetical protein
MEAJCEOB_00007	CDS	123				hypothetical protein
MEAJCEOB_00008	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
MEAJCEOB_00009	CDS	969				hypothetical protein
MEAJCEOB_00010	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
MEAJCEOB_00011	CDS	705				hypothetical protein
MEAJCEOB_00012	CDS	576				hypothetical protein
MEAJCEOB_00013	CDS	705				hypothetical protein
MEAJCEOB_00014	CDS	519				hypothetical protein
MEAJCEOB_00015	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
MEAJCEOB_00016	CDS	705				hypothetical protein
MEAJCEOB_00017	CDS	723				hypothetical protein
MEAJCEOB_00018	CDS	189				hypothetical protein
MEAJCEOB_00019	CDS	516	tnpR_1			Transposon Tn3 resolvase
MEAJCEOB_00020	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
MEAJCEOB_00021	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
MEAJCEOB_00022	CDS	282				hypothetical protein
MEAJCEOB_00023	CDS	705				hypothetical protein
MEAJCEOB_00024	CDS	144				hypothetical protein
MEAJCEOB_00025	CDS	237				hypothetical protein
MEAJCEOB_00026	CDS	282				hypothetical protein
MEAJCEOB_00027	CDS	354	stbB			Protein StbB
MEAJCEOB_00028	CDS	963	parM_1			Plasmid segregation protein ParM
MEAJCEOB_00029	CDS	426				hypothetical protein
MEAJCEOB_00030	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
MEAJCEOB_00031	CDS	222				hypothetical protein
MEAJCEOB_00032	CDS	435				hypothetical protein
MEAJCEOB_00033	CDS	777				hypothetical protein
MEAJCEOB_00034	CDS	426	klcA_1			Antirestriction protein KlcA
MEAJCEOB_00035	CDS	423				hypothetical protein
MEAJCEOB_00036	CDS	192				hypothetical protein
MEAJCEOB_00037	CDS	1668	ltrA_1		COG3344	Group II intron-encoded protein LtrA
MEAJCEOB_00038	CDS	258				hypothetical protein
MEAJCEOB_00039	CDS	231				hypothetical protein
MEAJCEOB_00040	CDS	1362				hypothetical protein
MEAJCEOB_00041	CDS	564	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
MEAJCEOB_00042	CDS	456				hypothetical protein
MEAJCEOB_00043	CDS	237				hypothetical protein
MEAJCEOB_00044	CDS	528	ssb_1			Plasmid-derived single-stranded DNA-binding protein
MEAJCEOB_00045	CDS	234				hypothetical protein
MEAJCEOB_00046	CDS	1422	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
MEAJCEOB_00047	CDS	576				hypothetical protein
MEAJCEOB_00048	CDS	435	psiB_1			Protein PsiB
MEAJCEOB_00049	CDS	720				hypothetical protein
MEAJCEOB_00050	CDS	216				hypothetical protein
MEAJCEOB_00051	CDS	378				hypothetical protein
MEAJCEOB_00052	CDS	237				hypothetical protein
MEAJCEOB_00053	CDS	705				hypothetical protein
MEAJCEOB_00054	CDS	1023				hypothetical protein
MEAJCEOB_00055	CDS	378				hypothetical protein
MEAJCEOB_00056	CDS	354				hypothetical protein
MEAJCEOB_00057	CDS	1005				hypothetical protein
MEAJCEOB_00058	CDS	435	merR			Mercuric resistance operon regulatory protein
MEAJCEOB_00059	CDS	351	merT			Mercuric transport protein MerT
MEAJCEOB_00060	CDS	276	merP			Mercuric transport protein periplasmic component
MEAJCEOB_00061	CDS	462	merC			Mercuric transport protein MerC
MEAJCEOB_00062	CDS	1695	merA	1.16.1.1		Mercuric reductase
MEAJCEOB_00063	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
MEAJCEOB_00064	CDS	237				hypothetical protein
MEAJCEOB_00065	CDS	708			COG2200	putative signaling protein
MEAJCEOB_00066	CDS	1191	tnsB			Transposon Tn7 transposition protein TnsB
MEAJCEOB_00067	CDS	705				hypothetical protein
MEAJCEOB_00068	CDS	396	tnpR_2			Transposon Tn3 resolvase
