locus_tag	ftype	length_bp	gene	EC_number	COG	product
ALHPLLAG_00001	CDS	1377				hypothetical protein
ALHPLLAG_00002	CDS	930	hin		COG1961	DNA-invertase hin
ALHPLLAG_00003	CDS	240				hypothetical protein
ALHPLLAG_00004	CDS	411				hypothetical protein
ALHPLLAG_00005	CDS	2994				hypothetical protein
ALHPLLAG_00006	CDS	213				hypothetical protein
ALHPLLAG_00007	CDS	276	merP			Mercuric transport protein periplasmic component
ALHPLLAG_00008	CDS	216	merT_1			Mercuric transport protein MerT
ALHPLLAG_00009	CDS	1005				hypothetical protein
ALHPLLAG_00010	CDS	177	merT_2			Mercuric transport protein MerT
ALHPLLAG_00011	CDS	399	merR			Mercuric resistance operon regulatory protein
ALHPLLAG_00012	CDS	162				hypothetical protein
ALHPLLAG_00013	CDS	912	smc			Chromosome partition protein Smc
ALHPLLAG_00014	CDS	192				hypothetical protein
ALHPLLAG_00015	CDS	828		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
ALHPLLAG_00016	CDS	723				hypothetical protein
ALHPLLAG_00017	CDS	651				hypothetical protein
ALHPLLAG_00018	CDS	684				hypothetical protein
ALHPLLAG_00019	CDS	357				hypothetical protein
ALHPLLAG_00020	CDS	321				hypothetical protein
ALHPLLAG_00021	CDS	2673	traI			Protein TraI
ALHPLLAG_00022	CDS	279				hypothetical protein
ALHPLLAG_00023	CDS	321				hypothetical protein
ALHPLLAG_00024	CDS	423				hypothetical protein
ALHPLLAG_00025	CDS	561				hypothetical protein
ALHPLLAG_00026	CDS	279				hypothetical protein
ALHPLLAG_00027	CDS	426	klcA			Antirestriction protein KlcA
ALHPLLAG_00028	CDS	156				hypothetical protein
ALHPLLAG_00029	CDS	297				hypothetical protein
ALHPLLAG_00030	CDS	981				hypothetical protein
ALHPLLAG_00031	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
ALHPLLAG_00032	CDS	651	bla_2	3.5.2.6		Beta-lactamase TEM
ALHPLLAG_00033	CDS	981				hypothetical protein
ALHPLLAG_00034	CDS	558	tnpR			Transposon Tn3 resolvase
ALHPLLAG_00035	CDS	411				hypothetical protein
ALHPLLAG_00036	CDS	1275				hypothetical protein
ALHPLLAG_00037	CDS	372				hypothetical protein
ALHPLLAG_00038	CDS	1269				hypothetical protein
ALHPLLAG_00039	CDS	2550				hypothetical protein
ALHPLLAG_00040	CDS	675				hypothetical protein
ALHPLLAG_00041	CDS	444	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
ALHPLLAG_00042	CDS	540	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
ALHPLLAG_00043	CDS	705	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
ALHPLLAG_00044	CDS	969	corA		COG0598	Cobalt/magnesium transport protein CorA
ALHPLLAG_00045	CDS	573				hypothetical protein
ALHPLLAG_00046	CDS	513	paeR7IR	3.1.21.4		Type-2 restriction enzyme PaeR7I
ALHPLLAG_00047	CDS	249				hypothetical protein
ALHPLLAG_00048	CDS	639	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
ALHPLLAG_00049	CDS	222				hypothetical protein
ALHPLLAG_00050	CDS	387				hypothetical protein
