locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLKPIIGB_00001	CDS	1020	repA			Replication initiation protein
GLKPIIGB_00002	CDS	177	merT			Mercuric transport protein MerT
GLKPIIGB_00003	CDS	399	merR			Mercuric resistance operon regulatory protein
GLKPIIGB_00004	CDS	162				hypothetical protein
GLKPIIGB_00005	CDS	912	smc			Chromosome partition protein Smc
GLKPIIGB_00006	CDS	192				hypothetical protein
GLKPIIGB_00007	CDS	828		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
GLKPIIGB_00008	CDS	723				hypothetical protein
GLKPIIGB_00009	CDS	651				hypothetical protein
GLKPIIGB_00010	CDS	684				hypothetical protein
GLKPIIGB_00011	CDS	357				hypothetical protein
GLKPIIGB_00012	CDS	321				hypothetical protein
GLKPIIGB_00013	CDS	2673	traI_1			Protein TraI
GLKPIIGB_00014	CDS	279				hypothetical protein
GLKPIIGB_00015	CDS	321				hypothetical protein
GLKPIIGB_00016	CDS	423				hypothetical protein
GLKPIIGB_00017	CDS	561				hypothetical protein
GLKPIIGB_00018	CDS	279				hypothetical protein
GLKPIIGB_00019	CDS	426	klcA			Antirestriction protein KlcA
GLKPIIGB_00020	CDS	156				hypothetical protein
GLKPIIGB_00021	CDS	297				hypothetical protein
GLKPIIGB_00022	CDS	981				hypothetical protein
GLKPIIGB_00023	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GLKPIIGB_00024	CDS	981				hypothetical protein
GLKPIIGB_00025	CDS	558	tnpR			Transposon Tn3 resolvase
GLKPIIGB_00026	CDS	2895				hypothetical protein
GLKPIIGB_00027	CDS	705				hypothetical protein
GLKPIIGB_00028	CDS	780	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
GLKPIIGB_00029	CDS	348	emrE		COG2076	Multidrug transporter EmrE
GLKPIIGB_00030	CDS	840	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GLKPIIGB_00031	CDS	483				hypothetical protein
GLKPIIGB_00032	CDS	705				hypothetical protein
GLKPIIGB_00033	CDS	1476	secA		COG0653	Protein translocase subunit SecA
GLKPIIGB_00034	CDS	912				hypothetical protein
GLKPIIGB_00035	CDS	705				hypothetical protein
GLKPIIGB_00036	CDS	606				hypothetical protein
GLKPIIGB_00037	CDS	279				hypothetical protein
GLKPIIGB_00038	CDS	612				hypothetical protein
GLKPIIGB_00039	CDS	954	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
GLKPIIGB_00040	CDS	267				hypothetical protein
GLKPIIGB_00041	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
GLKPIIGB_00042	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GLKPIIGB_00043	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
GLKPIIGB_00044	CDS	171				hypothetical protein
GLKPIIGB_00045	CDS	2754				putative protein
GLKPIIGB_00046	CDS	597	pinR	3.1.22.-	COG1961	Serine recombinase PinR
GLKPIIGB_00047	CDS	519				hypothetical protein
GLKPIIGB_00048	CDS	627				hypothetical protein
GLKPIIGB_00049	CDS	228				hypothetical protein
GLKPIIGB_00050	CDS	1275	umuC		COG0389	Protein UmuC
GLKPIIGB_00051	CDS	462	umuD	3.4.21.-	COG1974	Protein UmuD
GLKPIIGB_00052	CDS	246				hypothetical protein
GLKPIIGB_00053	CDS	231				hypothetical protein
GLKPIIGB_00054	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
GLKPIIGB_00055	CDS	222				hypothetical protein
GLKPIIGB_00056	CDS	2154	traD			Coupling protein TraD
GLKPIIGB_00057	CDS	5259	traI_2			Multifunctional conjugation protein TraI
GLKPIIGB_00058	CDS	726				hypothetical protein
GLKPIIGB_00059	CDS	594	finO			Fertility inhibition protein
GLKPIIGB_00060	CDS	222				hypothetical protein
GLKPIIGB_00061	CDS	165				hypothetical protein
GLKPIIGB_00062	CDS	1032	mcpQ		COG0840	Methyl-accepting chemotaxis protein McpQ
GLKPIIGB_00063	CDS	1263				hypothetical protein
GLKPIIGB_00064	CDS	123				hypothetical protein
GLKPIIGB_00065	CDS	876	bla_2	3.5.2.6		Beta-lactamase CTX-M-97
GLKPIIGB_00066	CDS	969				hypothetical protein
GLKPIIGB_00067	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
GLKPIIGB_00068	CDS	630	aer		COG0840	Aerotaxis receptor
GLKPIIGB_00069	CDS	561	hin		COG1961	DNA-invertase hin
GLKPIIGB_00070	CDS	2967				hypothetical protein
GLKPIIGB_00071	CDS	492				hypothetical protein
GLKPIIGB_00072	CDS	309				hypothetical protein
GLKPIIGB_00073	CDS	558	pld	3.1.4.4		Phospholipase D
