locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBANCIBC_00001	CDS	651				hypothetical protein
GBANCIBC_00002	CDS	951	bla_1	3.5.2.6		Beta-lactamase TEM
GBANCIBC_00003	CDS	558	tnpR			Transposon Tn3 resolvase
GBANCIBC_00004	CDS	975				hypothetical protein
GBANCIBC_00005	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
GBANCIBC_00006	CDS	3030				hypothetical protein
GBANCIBC_00007	CDS	1026				hypothetical protein
GBANCIBC_00008	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
GBANCIBC_00009	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GBANCIBC_00010	CDS	1320				hypothetical protein
GBANCIBC_00011	CDS	240				hypothetical protein
GBANCIBC_00012	CDS	258				hypothetical protein
GBANCIBC_00013	CDS	429	fitB	3.1.-.-		Toxin FitB
