locus_tag	ftype	length_bp	gene	EC_number	COG	product
NMDGKKJC_00001	CDS	561	pld	3.1.4.4		Phospholipase D
NMDGKKJC_00002	CDS	258				hypothetical protein
NMDGKKJC_00003	CDS	864				hypothetical protein
NMDGKKJC_00004	CDS	1242	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
NMDGKKJC_00005	CDS	894				hypothetical protein
NMDGKKJC_00006	CDS	1998				hypothetical protein
NMDGKKJC_00007	CDS	912				hypothetical protein
NMDGKKJC_00008	CDS	333				hypothetical protein
NMDGKKJC_00009	CDS	504				hypothetical protein
NMDGKKJC_00010	CDS	315				hypothetical protein
NMDGKKJC_00011	CDS	474				hypothetical protein
NMDGKKJC_00012	CDS	195				hypothetical protein
NMDGKKJC_00013	CDS	2967				hypothetical protein
NMDGKKJC_00014	CDS	561	hin		COG1961	DNA-invertase hin
NMDGKKJC_00015	CDS	561				hypothetical protein
NMDGKKJC_00016	CDS	279				hypothetical protein
NMDGKKJC_00017	CDS	426	klcA_1			Antirestriction protein KlcA
NMDGKKJC_00018	CDS	156				hypothetical protein
NMDGKKJC_00019	CDS	297				hypothetical protein
NMDGKKJC_00020	CDS	981				hypothetical protein
NMDGKKJC_00021	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
NMDGKKJC_00022	CDS	981				hypothetical protein
NMDGKKJC_00023	CDS	402	tnpR			Transposon Tn3 resolvase
NMDGKKJC_00024	CDS	705				hypothetical protein
NMDGKKJC_00025	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
NMDGKKJC_00026	CDS	708			COG2200	putative signaling protein
NMDGKKJC_00027	CDS	237				hypothetical protein
NMDGKKJC_00028	CDS	2076	merA	1.16.1.1		Mercuric reductase
NMDGKKJC_00029	CDS	462	merC			Mercuric transport protein MerC
NMDGKKJC_00030	CDS	276	merP			Mercuric transport protein periplasmic component
NMDGKKJC_00031	CDS	351	merT			Mercuric transport protein MerT
NMDGKKJC_00032	CDS	435	merR			Mercuric resistance operon regulatory protein
NMDGKKJC_00033	CDS	1005				hypothetical protein
NMDGKKJC_00034	CDS	381				hypothetical protein
NMDGKKJC_00035	CDS	378				hypothetical protein
NMDGKKJC_00036	CDS	1023				hypothetical protein
NMDGKKJC_00037	CDS	1563	recF			DNA replication and repair protein RecF
NMDGKKJC_00038	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
NMDGKKJC_00039	CDS	231	vapB		COG4456	Antitoxin VapB
NMDGKKJC_00040	CDS	219	ccdA		COG5302	Antitoxin CcdA
NMDGKKJC_00041	CDS	306	ccdB			Toxin CcdB
