locus_tag	ftype	length_bp	gene	EC_number	COG	product
GEAGFMNK_00001	CDS	720	repE			Replication initiation protein
GEAGFMNK_00002	CDS	780				hypothetical protein
GEAGFMNK_00003	CDS	570	hin_1		COG1961	DNA-invertase hin
GEAGFMNK_00004	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
GEAGFMNK_00005	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
GEAGFMNK_00006	CDS	285				hypothetical protein
GEAGFMNK_00007	CDS	765				hypothetical protein
GEAGFMNK_00008	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
GEAGFMNK_00009	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GEAGFMNK_00010	CDS	207				hypothetical protein
GEAGFMNK_00011	CDS	648				hypothetical protein
GEAGFMNK_00012	CDS	312				hypothetical protein
GEAGFMNK_00013	CDS	315				hypothetical protein
GEAGFMNK_00014	CDS	345				hypothetical protein
GEAGFMNK_00015	CDS	306	hvrA			Trans-acting regulatory protein HvrA
GEAGFMNK_00016	CDS	735	virB1			Type IV secretion system protein virB1
GEAGFMNK_00017	CDS	282				hypothetical protein
GEAGFMNK_00018	CDS	294				hypothetical protein
GEAGFMNK_00019	CDS	318				hypothetical protein
GEAGFMNK_00020	CDS	2601	virB4			Type IV secretion system protein virB4
GEAGFMNK_00021	CDS	714	virB5			Type IV secretion system protein virB5
GEAGFMNK_00022	CDS	228				hypothetical protein
GEAGFMNK_00023	CDS	1041	virB6			Type IV secretion system protein VirB6
GEAGFMNK_00024	CDS	699	virB8			Type IV secretion system protein virB8
GEAGFMNK_00025	CDS	885	virB9			Type IV secretion system protein virB9
GEAGFMNK_00026	CDS	1161				Protein virB10
GEAGFMNK_00027	CDS	996			COG0630	Type IV secretion system protein VirB11
GEAGFMNK_00028	CDS	534	pld	3.1.4.4		Phospholipase D
GEAGFMNK_00029	CDS	2967				hypothetical protein
GEAGFMNK_00030	CDS	561	hin_2		COG1961	DNA-invertase hin
GEAGFMNK_00031	CDS	432				hypothetical protein
GEAGFMNK_00032	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
GEAGFMNK_00033	CDS	465	aacC1	2.3.1.60		Gentamicin 3-N-acetyltransferase
GEAGFMNK_00034	CDS	333	emrE_1		COG2076	Multidrug transporter EmrE
GEAGFMNK_00035	CDS	348	emrE_2		COG2076	Multidrug transporter EmrE
GEAGFMNK_00036	CDS	840	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
GEAGFMNK_00037	CDS	1542				hypothetical protein
GEAGFMNK_00038	CDS	651	sapA		COG4166	Peptide transport periplasmic protein SapA
GEAGFMNK_00039	CDS	453				hypothetical protein
GEAGFMNK_00040	CDS	645			COG1357	Pentapeptide repeat protein
GEAGFMNK_00041	CDS	291	pspF		COG1221	Psp operon transcriptional activator
GEAGFMNK_00042	CDS	840	folP_2	2.5.1.15	COG0294	Dihydropteroate synthase
GEAGFMNK_00043	CDS	501				hypothetical protein
GEAGFMNK_00044	CDS	717				hypothetical protein
GEAGFMNK_00045	CDS	648				hypothetical protein
GEAGFMNK_00046	CDS	1716	xerD_3		COG4974	Tyrosine recombinase XerD
GEAGFMNK_00047	CDS	3030				hypothetical protein
GEAGFMNK_00048	CDS	564				hypothetical protein
GEAGFMNK_00049	CDS	1023				hypothetical protein
GEAGFMNK_00050	CDS	3066				hypothetical protein
GEAGFMNK_00051	CDS	636	bin3			Putative transposon Tn552 DNA-invertase bin3
GEAGFMNK_00052	CDS	852	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
GEAGFMNK_00053	CDS	399				hypothetical protein
GEAGFMNK_00054	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
GEAGFMNK_00055	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
GEAGFMNK_00056	CDS	111				hypothetical protein
GEAGFMNK_00057	CDS	522				hypothetical protein
GEAGFMNK_00058	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
GEAGFMNK_00059	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GEAGFMNK_00060	CDS	1320				hypothetical protein
GEAGFMNK_00061	CDS	3066				hypothetical protein
GEAGFMNK_00062	CDS	558	tnpR			Transposon Tn3 resolvase
GEAGFMNK_00063	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
GEAGFMNK_00064	CDS	261				hypothetical protein
GEAGFMNK_00065	CDS	816	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
GEAGFMNK_00066	CDS	189				hypothetical protein
GEAGFMNK_00067	CDS	1200				hypothetical protein
GEAGFMNK_00068	CDS	258				hypothetical protein
