locus_tag	ftype	length_bp	gene	EC_number	COG	product
LGECLOIH_00001	CDS	195				hypothetical protein
LGECLOIH_00002	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
LGECLOIH_00003	CDS	558	tnpR			Transposon Tn3 resolvase
LGECLOIH_00004	CDS	909				hypothetical protein
LGECLOIH_00005	CDS	1716	xerD		COG4974	Tyrosine recombinase XerD
LGECLOIH_00006	CDS	3030				hypothetical protein
LGECLOIH_00007	CDS	1026				hypothetical protein
LGECLOIH_00008	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
LGECLOIH_00009	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
LGECLOIH_00010	CDS	1320				hypothetical protein
LGECLOIH_00011	CDS	264				hypothetical protein
LGECLOIH_00012	CDS	300				hypothetical protein
LGECLOIH_00013	CDS	378				hypothetical protein
LGECLOIH_00014	CDS	180	rop			Regulatory protein rop
LGECLOIH_00015	CDS	531				hypothetical protein
LGECLOIH_00016	CDS	732				hypothetical protein
LGECLOIH_00017	CDS	1965				hypothetical protein
LGECLOIH_00018	CDS	129				hypothetical protein
LGECLOIH_00019	CDS	258	cim			Cloacin immunity protein
LGECLOIH_00020	CDS	1686	ceaC	3.1.-.-		Colicin-E3
