locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGAKOHEC_00001	CDS	222				hypothetical protein
KGAKOHEC_00002	CDS	645				hypothetical protein
KGAKOHEC_00003	CDS	651				hypothetical protein
KGAKOHEC_00004	CDS	309				hypothetical protein
KGAKOHEC_00005	CDS	561	pld	3.1.4.4		Phospholipase D
KGAKOHEC_00006	CDS	858				hypothetical protein
KGAKOHEC_00007	CDS	564	proQ		COG3109	RNA chaperone ProQ
KGAKOHEC_00008	CDS	612				hypothetical protein
KGAKOHEC_00009	CDS	993				hypothetical protein
KGAKOHEC_00010	CDS	156				hypothetical protein
KGAKOHEC_00011	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
KGAKOHEC_00012	CDS	3030				hypothetical protein
KGAKOHEC_00013	CDS	1026				hypothetical protein
KGAKOHEC_00014	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
KGAKOHEC_00015	CDS	240				hypothetical protein
KGAKOHEC_00016	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
KGAKOHEC_00017	CDS	1320				hypothetical protein
KGAKOHEC_00018	CDS	1185				hypothetical protein
KGAKOHEC_00019	CDS	213				hypothetical protein
KGAKOHEC_00020	CDS	360				hypothetical protein
KGAKOHEC_00021	CDS	117				hypothetical protein
KGAKOHEC_00022	CDS	411				hypothetical protein
KGAKOHEC_00023	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
KGAKOHEC_00024	CDS	2898				hypothetical protein
KGAKOHEC_00025	CDS	705				hypothetical protein
KGAKOHEC_00026	CDS	336	bla_2	3.5.2.6		Beta-lactamase OXA-18
KGAKOHEC_00027	CDS	360	bla_3	3.5.2.6		Beta-lactamase OXA-18
KGAKOHEC_00028	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
KGAKOHEC_00029	CDS	411				hypothetical protein
KGAKOHEC_00030	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
KGAKOHEC_00031	CDS	708			COG2200	putative signaling protein
KGAKOHEC_00032	CDS	237				hypothetical protein
KGAKOHEC_00033	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
KGAKOHEC_00034	CDS	1695	merA	1.16.1.1		Mercuric reductase
KGAKOHEC_00035	CDS	423	merC			Mercuric transport protein MerC
KGAKOHEC_00036	CDS	378				hypothetical protein
KGAKOHEC_00037	CDS	276				hypothetical protein
KGAKOHEC_00038	CDS	711	recF			DNA replication and repair protein RecF
KGAKOHEC_00039	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
KGAKOHEC_00040	CDS	231	vapB		COG4456	Antitoxin VapB
KGAKOHEC_00041	CDS	252				hypothetical protein
KGAKOHEC_00042	CDS	309				hypothetical protein
KGAKOHEC_00043	CDS	330				hypothetical protein
KGAKOHEC_00044	CDS	399				hypothetical protein
KGAKOHEC_00045	CDS	333				hypothetical protein
KGAKOHEC_00046	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
KGAKOHEC_00047	CDS	249				hypothetical protein
KGAKOHEC_00048	CDS	474				hypothetical protein
KGAKOHEC_00049	CDS	1269				hypothetical protein
KGAKOHEC_00050	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
KGAKOHEC_00051	CDS	1317				hypothetical protein
KGAKOHEC_00052	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
KGAKOHEC_00053	CDS	174				hypothetical protein
KGAKOHEC_00054	CDS	333				hypothetical protein
KGAKOHEC_00055	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
KGAKOHEC_00056	CDS	1206	parA			Plasmid partition protein A
KGAKOHEC_00057	CDS	897	repA			Replication protein RepA
KGAKOHEC_00058	CDS	1272	umuC		COG0389	Protein UmuC
KGAKOHEC_00059	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
KGAKOHEC_00060	CDS	972	parM			Plasmid segregation protein ParM
KGAKOHEC_00061	CDS	672				hypothetical protein
KGAKOHEC_00062	CDS	231				hypothetical protein
KGAKOHEC_00063	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
KGAKOHEC_00064	CDS	222				hypothetical protein
KGAKOHEC_00065	CDS	420				hypothetical protein
KGAKOHEC_00066	CDS	768				hypothetical protein
KGAKOHEC_00067	CDS	429	klcA			Antirestriction protein KlcA
KGAKOHEC_00068	CDS	507				hypothetical protein
KGAKOHEC_00069	CDS	192				hypothetical protein
KGAKOHEC_00070	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
KGAKOHEC_00071	CDS	318				hypothetical protein
KGAKOHEC_00072	CDS	228				hypothetical protein
KGAKOHEC_00073	CDS	231				hypothetical protein
KGAKOHEC_00074	CDS	1356				hypothetical protein
KGAKOHEC_00075	CDS	564				hypothetical protein
KGAKOHEC_00076	CDS	321				hypothetical protein
KGAKOHEC_00077	CDS	513	ssb		COG0629	Single-stranded DNA-binding protein
KGAKOHEC_00078	CDS	243				hypothetical protein
KGAKOHEC_00079	CDS	2010	spo0C		COG1475	Chromosome-partitioning protein Spo0J
KGAKOHEC_00080	CDS	432	psiB			Protein PsiB
KGAKOHEC_00081	CDS	723				hypothetical protein
KGAKOHEC_00082	CDS	357				hypothetical protein
KGAKOHEC_00083	CDS	273				hypothetical protein
KGAKOHEC_00084	CDS	351				hypothetical protein
KGAKOHEC_00085	CDS	354				hypothetical protein
KGAKOHEC_00086	CDS	348				hypothetical protein
KGAKOHEC_00087	CDS	147				hypothetical protein
KGAKOHEC_00088	CDS	834				hypothetical protein
KGAKOHEC_00089	CDS	822				hypothetical protein
KGAKOHEC_00090	CDS	315				hypothetical protein
KGAKOHEC_00091	CDS	486				hypothetical protein
KGAKOHEC_00092	CDS	399	traM			Relaxosome protein TraM
KGAKOHEC_00093	CDS	687	traJ			Protein TraJ
KGAKOHEC_00094	CDS	387	traY			Relaxosome protein TraY
KGAKOHEC_00095	CDS	369	traA			Pilin
KGAKOHEC_00096	CDS	306				hypothetical protein
KGAKOHEC_00097	CDS	567				hypothetical protein
KGAKOHEC_00098	CDS	741				hypothetical protein
KGAKOHEC_00099	CDS	1425				hypothetical protein
KGAKOHEC_00100	CDS	573	traV			Protein TraV
KGAKOHEC_00101	CDS	411				hypothetical protein
KGAKOHEC_00102	CDS	219				hypothetical protein
KGAKOHEC_00103	CDS	312				hypothetical protein
KGAKOHEC_00104	CDS	390				hypothetical protein
KGAKOHEC_00105	CDS	393				hypothetical protein
KGAKOHEC_00106	CDS	2640	traC			Protein TraC
KGAKOHEC_00107	CDS	390				hypothetical protein
KGAKOHEC_00108	CDS	627				hypothetical protein
KGAKOHEC_00109	CDS	390				hypothetical protein
KGAKOHEC_00110	CDS	990				hypothetical protein
KGAKOHEC_00111	CDS	639				hypothetical protein
KGAKOHEC_00112	CDS	1956				hypothetical protein
KGAKOHEC_00113	CDS	255				hypothetical protein
KGAKOHEC_00114	CDS	267				hypothetical protein
KGAKOHEC_00115	CDS	327				hypothetical protein
KGAKOHEC_00116	CDS	753				hypothetical protein
KGAKOHEC_00117	CDS	240	traQ			Protein TraQ
KGAKOHEC_00118	CDS	558				hypothetical protein
KGAKOHEC_00119	CDS	444				hypothetical protein
KGAKOHEC_00120	CDS	1368				hypothetical protein
KGAKOHEC_00121	CDS	2850				hypothetical protein
KGAKOHEC_00122	CDS	549	traS			Protein TraS
KGAKOHEC_00123	CDS	732	ylpA			Lipoprotein YlpA
KGAKOHEC_00124	CDS	690				hypothetical protein
KGAKOHEC_00125	CDS	2313	traD			Coupling protein TraD
KGAKOHEC_00126	CDS	5262	traI			Multifunctional conjugation protein TraI
KGAKOHEC_00127	CDS	726				hypothetical protein
KGAKOHEC_00128	CDS	594	finO			Fertility inhibition protein
