locus_tag	ftype	length_bp	gene	EC_number	COG	product
BDGHPKBD_00001	CDS	756	repE			Replication initiation protein
BDGHPKBD_00002	CDS	1539				hypothetical protein
BDGHPKBD_00003	CDS	348				hypothetical protein
BDGHPKBD_00004	CDS	405				hypothetical protein
BDGHPKBD_00005	CDS	1206	parA			Plasmid partition protein A
BDGHPKBD_00006	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
BDGHPKBD_00007	CDS	1272	umuC_1		COG0389	Protein UmuC
BDGHPKBD_00008	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
BDGHPKBD_00009	CDS	972	parM			Plasmid segregation protein ParM
BDGHPKBD_00010	CDS	672				hypothetical protein
BDGHPKBD_00011	CDS	231				hypothetical protein
BDGHPKBD_00012	CDS	777	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
BDGHPKBD_00013	CDS	222				hypothetical protein
BDGHPKBD_00014	CDS	420				hypothetical protein
BDGHPKBD_00015	CDS	768				hypothetical protein
BDGHPKBD_00016	CDS	429	klcA_1			Antirestriction protein KlcA
BDGHPKBD_00017	CDS	507				hypothetical protein
BDGHPKBD_00018	CDS	192				hypothetical protein
BDGHPKBD_00019	CDS	264	holE_1	2.7.7.7		DNA polymerase III subunit theta
BDGHPKBD_00020	CDS	321				hypothetical protein
BDGHPKBD_00021	CDS	558	ssb_1			Plasmid-derived single-stranded DNA-binding protein
BDGHPKBD_00022	CDS	249				hypothetical protein
BDGHPKBD_00023	CDS	2001	spo0C_1		COG1475	Chromosome-partitioning protein Spo0J
BDGHPKBD_00024	CDS	432	psiB_1			Protein PsiB
BDGHPKBD_00025	CDS	729				hypothetical protein
BDGHPKBD_00026	CDS	324				hypothetical protein
BDGHPKBD_00027	CDS	228				hypothetical protein
BDGHPKBD_00028	CDS	231				hypothetical protein
BDGHPKBD_00029	CDS	876				hypothetical protein
BDGHPKBD_00030	CDS	339				hypothetical protein
BDGHPKBD_00031	CDS	348				hypothetical protein
BDGHPKBD_00032	CDS	147				hypothetical protein
BDGHPKBD_00033	CDS	543				hypothetical protein
BDGHPKBD_00034	CDS	543	klcA_2			Antirestriction protein KlcA
BDGHPKBD_00035	CDS	483				hypothetical protein
BDGHPKBD_00036	CDS	393	traM			Relaxosome protein TraM
BDGHPKBD_00037	CDS	702	traJ			Protein TraJ
BDGHPKBD_00038	CDS	369	traA			Pilin
BDGHPKBD_00039	CDS	306				hypothetical protein
BDGHPKBD_00040	CDS	567				hypothetical protein
BDGHPKBD_00041	CDS	741				hypothetical protein
BDGHPKBD_00042	CDS	1425				hypothetical protein
BDGHPKBD_00043	CDS	573	traV			Protein TraV
BDGHPKBD_00044	CDS	411				hypothetical protein
BDGHPKBD_00045	CDS	219				hypothetical protein
BDGHPKBD_00046	CDS	312				hypothetical protein
BDGHPKBD_00047	CDS	390				hypothetical protein
BDGHPKBD_00048	CDS	393				hypothetical protein
BDGHPKBD_00049	CDS	2640	traC			Protein TraC
BDGHPKBD_00050	CDS	393				hypothetical protein
BDGHPKBD_00051	CDS	636				hypothetical protein
BDGHPKBD_00052	CDS	402				hypothetical protein
BDGHPKBD_00053	CDS	990				hypothetical protein
BDGHPKBD_00054	CDS	639				hypothetical protein
BDGHPKBD_00055	CDS	1956				hypothetical protein
BDGHPKBD_00056	CDS	255				hypothetical protein
BDGHPKBD_00057	CDS	267				hypothetical protein
BDGHPKBD_00058	CDS	327				hypothetical protein
BDGHPKBD_00059	CDS	753				hypothetical protein
BDGHPKBD_00060	CDS	240	traQ			Protein TraQ
BDGHPKBD_00061	CDS	558				hypothetical protein
BDGHPKBD_00062	CDS	444				hypothetical protein
BDGHPKBD_00063	CDS	1368				hypothetical protein
BDGHPKBD_00064	CDS	2850				hypothetical protein
BDGHPKBD_00065	CDS	549	traS			Protein TraS
BDGHPKBD_00066	CDS	732	ylpA			Lipoprotein YlpA
BDGHPKBD_00067	CDS	690				hypothetical protein
BDGHPKBD_00068	CDS	2313	traD			Coupling protein TraD
BDGHPKBD_00069	CDS	5262	traI			Multifunctional conjugation protein TraI
BDGHPKBD_00070	CDS	726				hypothetical protein
BDGHPKBD_00071	CDS	594	finO			Fertility inhibition protein
BDGHPKBD_00072	CDS	597				hypothetical protein
BDGHPKBD_00073	CDS	624				hypothetical protein
BDGHPKBD_00074	CDS	651				hypothetical protein
BDGHPKBD_00075	CDS	309				hypothetical protein
BDGHPKBD_00076	CDS	558	pld	3.1.4.4		Phospholipase D
BDGHPKBD_00077	CDS	258				hypothetical protein
BDGHPKBD_00078	CDS	1020	repA			Replication initiation protein
BDGHPKBD_00079	CDS	906				hypothetical protein
BDGHPKBD_00080	CDS	801				hypothetical protein
BDGHPKBD_00081	CDS	954	rpnA	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
BDGHPKBD_00082	CDS	588	pinR	3.1.22.-	COG1961	Serine recombinase PinR
BDGHPKBD_00083	CDS	519				hypothetical protein
BDGHPKBD_00084	CDS	648				Iron-sulfur cluster carrier protein
BDGHPKBD_00085	CDS	276				hypothetical protein
BDGHPKBD_00086	CDS	201				hypothetical protein
BDGHPKBD_00087	CDS	1272	umuC_2		COG0389	Protein UmuC
BDGHPKBD_00088	CDS	462	umuD_2	3.4.21.-	COG1974	Protein UmuD
BDGHPKBD_00089	CDS	246				hypothetical protein
BDGHPKBD_00090	CDS	231				hypothetical protein
BDGHPKBD_00091	CDS	177				hypothetical protein
BDGHPKBD_00092	CDS	933				hypothetical protein
BDGHPKBD_00093	CDS	234				hypothetical protein
BDGHPKBD_00094	CDS	336				hypothetical protein
BDGHPKBD_00095	CDS	777	yhdJ_2	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
BDGHPKBD_00096	CDS	222				hypothetical protein
BDGHPKBD_00097	CDS	420				hypothetical protein
BDGHPKBD_00098	CDS	768				hypothetical protein
BDGHPKBD_00099	CDS	429	klcA_3			Antirestriction protein KlcA
BDGHPKBD_00100	CDS	507				hypothetical protein
BDGHPKBD_00101	CDS	192				hypothetical protein
BDGHPKBD_00102	CDS	261	holE_2	2.7.7.7		DNA polymerase III subunit theta
BDGHPKBD_00103	CDS	321				hypothetical protein
BDGHPKBD_00104	CDS	543	ssb_2			Plasmid-derived single-stranded DNA-binding protein
BDGHPKBD_00105	CDS	249				hypothetical protein
BDGHPKBD_00106	CDS	2001	spo0C_2		COG1475	Chromosome-partitioning protein Spo0J
BDGHPKBD_00107	CDS	432	psiB_2			Protein PsiB
BDGHPKBD_00108	CDS	729				hypothetical protein
BDGHPKBD_00109	CDS	327				hypothetical protein
BDGHPKBD_00110	CDS	510				hypothetical protein
BDGHPKBD_00111	CDS	612				hypothetical protein
