locus_tag	ftype	length_bp	gene	EC_number	COG	product
KLHOJEEI_00001	CDS	840	repA			Regulatory protein RepA
KLHOJEEI_00002	CDS	852				hypothetical protein
KLHOJEEI_00003	CDS	558	tnpR			Transposon Tn3 resolvase
KLHOJEEI_00004	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
KLHOJEEI_00005	CDS	840				hypothetical protein
KLHOJEEI_00006	CDS	147				hypothetical protein
KLHOJEEI_00007	CDS	780	aphA	2.7.1.95		Aminoglycoside 3'-phosphotransferase
KLHOJEEI_00008	CDS	108				hypothetical protein
KLHOJEEI_00009	CDS	285				hypothetical protein
KLHOJEEI_00010	CDS	2130	mobA			Mobilization protein A
KLHOJEEI_00011	CDS	213				hypothetical protein
KLHOJEEI_00012	CDS	207				hypothetical protein
