locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOGOPJDL_00001	CDS	372				hypothetical protein
OOGOPJDL_00002	CDS	1275				hypothetical protein
OOGOPJDL_00003	CDS	411				hypothetical protein
OOGOPJDL_00004	CDS	558	tnpR			Transposon Tn3 resolvase
OOGOPJDL_00005	CDS	981				hypothetical protein
OOGOPJDL_00006	CDS	651	bla_1	3.5.2.6		Beta-lactamase TEM
OOGOPJDL_00007	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
OOGOPJDL_00008	CDS	981				hypothetical protein
OOGOPJDL_00009	CDS	297				hypothetical protein
OOGOPJDL_00010	CDS	156				hypothetical protein
OOGOPJDL_00011	CDS	426	klcA			Antirestriction protein KlcA
OOGOPJDL_00012	CDS	279				hypothetical protein
OOGOPJDL_00013	CDS	498				hypothetical protein
