locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAEPLKKO_00001	CDS	705				hypothetical protein
JAEPLKKO_00002	CDS	1245				hypothetical protein
JAEPLKKO_00003	CDS	279				hypothetical protein
JAEPLKKO_00004	CDS	423	klcA			Antirestriction protein KlcA
JAEPLKKO_00005	CDS	156				hypothetical protein
JAEPLKKO_00006	CDS	297				hypothetical protein
JAEPLKKO_00007	CDS	981				hypothetical protein
JAEPLKKO_00008	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JAEPLKKO_00009	CDS	558	tnpR			Transposon Tn3 resolvase
JAEPLKKO_00010	CDS	969	bin3			Putative transposon Tn552 DNA-invertase bin3
JAEPLKKO_00011	CDS	669				Iron-sulfur cluster carrier protein
JAEPLKKO_00012	CDS	216				hypothetical protein
JAEPLKKO_00013	CDS	285				hypothetical protein
JAEPLKKO_00014	CDS	483				hypothetical protein
JAEPLKKO_00015	CDS	255				hypothetical protein
JAEPLKKO_00016	CDS	354				hypothetical protein
JAEPLKKO_00017	CDS	444				hypothetical protein
JAEPLKKO_00018	CDS	873	pir			PI protein
JAEPLKKO_00019	CDS	516	dnaJ			Chaperone protein DnaJ
JAEPLKKO_00020	CDS	237				hypothetical protein
JAEPLKKO_00021	CDS	552				hypothetical protein
JAEPLKKO_00022	CDS	270				hypothetical protein
JAEPLKKO_00023	CDS	243				hypothetical protein
JAEPLKKO_00024	CDS	339				hypothetical protein
JAEPLKKO_00025	CDS	165				hypothetical protein
JAEPLKKO_00026	CDS	258				hypothetical protein
JAEPLKKO_00027	CDS	546				hypothetical protein
JAEPLKKO_00028	CDS	1161				hypothetical protein
JAEPLKKO_00029	CDS	510	rfaH		COG0250	Transcription antitermination protein RfaH
JAEPLKKO_00030	CDS	228				hypothetical protein
JAEPLKKO_00031	CDS	645	virB1			Type IV secretion system protein virB1
JAEPLKKO_00032	CDS	291				hypothetical protein
JAEPLKKO_00033	CDS	2754	virB4			Type IV secretion system protein virB4
JAEPLKKO_00034	CDS	771				hypothetical protein
JAEPLKKO_00035	CDS	258				hypothetical protein
JAEPLKKO_00036	CDS	1056				hypothetical protein
JAEPLKKO_00037	CDS	729	virB8			Type IV secretion system protein virB8
JAEPLKKO_00038	CDS	930	virB9			Type IV secretion system protein virB9
JAEPLKKO_00039	CDS	1203				Type IV secretion system protein virB10
JAEPLKKO_00040	CDS	1032	ptlH		COG0630	Type IV secretion system protein PtlH
JAEPLKKO_00041	CDS	198				hypothetical protein
JAEPLKKO_00042	CDS	1836	virD4			Protein VirD4
JAEPLKKO_00043	CDS	393				hypothetical protein
JAEPLKKO_00044	CDS	315				hypothetical protein
JAEPLKKO_00045	CDS	387				hypothetical protein
JAEPLKKO_00046	CDS	417				hypothetical protein
JAEPLKKO_00047	CDS	474	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
JAEPLKKO_00048	CDS	774				hypothetical protein
JAEPLKKO_00049	CDS	591				hypothetical protein
JAEPLKKO_00050	CDS	396				hypothetical protein
JAEPLKKO_00051	CDS	2328	topB	5.99.1.2	COG0550	DNA topoisomerase 3
JAEPLKKO_00052	CDS	456	stpA		COG2916	DNA-binding protein StpA
JAEPLKKO_00053	CDS	408				hypothetical protein
JAEPLKKO_00054	CDS	180				hypothetical protein
JAEPLKKO_00055	CDS	825				hypothetical protein
JAEPLKKO_00056	CDS	255				hypothetical protein
JAEPLKKO_00057	CDS	276				hypothetical protein
JAEPLKKO_00058	CDS	279				hypothetical protein
JAEPLKKO_00059	CDS	240				hypothetical protein
JAEPLKKO_00060	CDS	327	xerD			Tyrosine recombinase XerD
JAEPLKKO_00061	CDS	537	xerH		COG0582	Tyrosine recombinase XerH
JAEPLKKO_00062	CDS	525	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
JAEPLKKO_00063	CDS	462				hypothetical protein
