locus_tag	ftype	length_bp	gene	EC_number	COG	product
FBJOKEJA_00001	CDS	795	xerD_1		COG4974	Tyrosine recombinase XerD
FBJOKEJA_00002	CDS	198				hypothetical protein
FBJOKEJA_00003	CDS	627	soj	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
FBJOKEJA_00004	CDS	933	repA			Replication protein RepA
FBJOKEJA_00005	CDS	1272	umuC		COG0389	Protein UmuC
FBJOKEJA_00006	CDS	432	umuD	3.4.21.-	COG1974	Protein UmuD
FBJOKEJA_00007	CDS	972	parM			Plasmid segregation protein ParM
FBJOKEJA_00008	CDS	672				hypothetical protein
FBJOKEJA_00009	CDS	231				hypothetical protein
FBJOKEJA_00010	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
FBJOKEJA_00011	CDS	222				hypothetical protein
FBJOKEJA_00012	CDS	420				hypothetical protein
FBJOKEJA_00013	CDS	768				hypothetical protein
FBJOKEJA_00014	CDS	429	klcA_1			Antirestriction protein KlcA
FBJOKEJA_00015	CDS	507				hypothetical protein
FBJOKEJA_00016	CDS	192				hypothetical protein
FBJOKEJA_00017	CDS	255	holE	2.7.7.7		DNA polymerase III subunit theta
FBJOKEJA_00018	CDS	321				hypothetical protein
FBJOKEJA_00019	CDS	228				hypothetical protein
FBJOKEJA_00020	CDS	231				hypothetical protein
FBJOKEJA_00021	CDS	1356				hypothetical protein
FBJOKEJA_00022	CDS	564				hypothetical protein
FBJOKEJA_00023	CDS	330				hypothetical protein
FBJOKEJA_00024	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
FBJOKEJA_00025	CDS	249				hypothetical protein
FBJOKEJA_00026	CDS	2058	spo0C		COG1475	Chromosome-partitioning protein Spo0J
FBJOKEJA_00027	CDS	432	psiB			Protein PsiB
FBJOKEJA_00028	CDS	729				hypothetical protein
FBJOKEJA_00029	CDS	327				hypothetical protein
FBJOKEJA_00030	CDS	375				hypothetical protein
FBJOKEJA_00031	CDS	159	flmA			Stable plasmid inheritance protein
FBJOKEJA_00032	CDS	273				hypothetical protein
FBJOKEJA_00033	CDS	351				hypothetical protein
FBJOKEJA_00034	CDS	318				hypothetical protein
FBJOKEJA_00035	CDS	357				hypothetical protein
FBJOKEJA_00036	CDS	213				hypothetical protein
FBJOKEJA_00037	CDS	225				hypothetical protein
FBJOKEJA_00038	CDS	321				hypothetical protein
FBJOKEJA_00039	CDS	279	higA1		COG1396	Antitoxin HigA1
FBJOKEJA_00040	CDS	108	higA		COG5499	Antitoxin HigA
FBJOKEJA_00041	CDS	822				hypothetical protein
FBJOKEJA_00042	CDS	315				hypothetical protein
FBJOKEJA_00043	CDS	486				hypothetical protein
FBJOKEJA_00044	CDS	384	traM			Relaxosome protein TraM
FBJOKEJA_00045	CDS	738	traJ			Protein TraJ
FBJOKEJA_00046	CDS	369	traA			Pilin
FBJOKEJA_00047	CDS	306				hypothetical protein
FBJOKEJA_00048	CDS	567				hypothetical protein
FBJOKEJA_00049	CDS	741				hypothetical protein
FBJOKEJA_00050	CDS	1425				hypothetical protein
FBJOKEJA_00051	CDS	585	traV			Protein TraV
FBJOKEJA_00052	CDS	219				hypothetical protein
FBJOKEJA_00053	CDS	312				hypothetical protein
FBJOKEJA_00054	CDS	405				hypothetical protein
FBJOKEJA_00055	CDS	393				hypothetical protein
FBJOKEJA_00056	CDS	2640	traC			Protein TraC
FBJOKEJA_00057	CDS	390				hypothetical protein
FBJOKEJA_00058	CDS	636				hypothetical protein
FBJOKEJA_00059	CDS	402				hypothetical protein
FBJOKEJA_00060	CDS	990				hypothetical protein
FBJOKEJA_00061	CDS	639				hypothetical protein
FBJOKEJA_00062	CDS	1956				hypothetical protein
FBJOKEJA_00063	CDS	255				hypothetical protein
FBJOKEJA_00064	CDS	249				hypothetical protein
FBJOKEJA_00065	CDS	327				hypothetical protein
FBJOKEJA_00066	CDS	753				hypothetical protein
FBJOKEJA_00067	CDS	174	traQ			Protein TraQ
FBJOKEJA_00068	CDS	558				hypothetical protein
FBJOKEJA_00069	CDS	444				hypothetical protein
FBJOKEJA_00070	CDS	1368				hypothetical protein
FBJOKEJA_00071	CDS	2850				hypothetical protein
FBJOKEJA_00072	CDS	534	traS			Protein TraS
FBJOKEJA_00073	CDS	732	ylpA			Lipoprotein YlpA
FBJOKEJA_00074	CDS	690				hypothetical protein
FBJOKEJA_00075	CDS	2313	traD			Coupling protein TraD
FBJOKEJA_00076	CDS	5262	traI			Multifunctional conjugation protein TraI
FBJOKEJA_00077	CDS	726				hypothetical protein
FBJOKEJA_00078	CDS	594	finO			Fertility inhibition protein
FBJOKEJA_00079	CDS	597				hypothetical protein
FBJOKEJA_00080	CDS	645				hypothetical protein
FBJOKEJA_00081	CDS	651				hypothetical protein
FBJOKEJA_00082	CDS	309				hypothetical protein
FBJOKEJA_00083	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
FBJOKEJA_00084	CDS	330	tnpR_1			Transposon Tn3 resolvase
FBJOKEJA_00085	CDS	705				hypothetical protein
FBJOKEJA_00086	CDS	183				hypothetical protein
FBJOKEJA_00087	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
FBJOKEJA_00088	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
FBJOKEJA_00089	CDS	348	emrE		COG2076	Multidrug transporter EmrE
FBJOKEJA_00090	CDS	714	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
FBJOKEJA_00091	CDS	1542				hypothetical protein
FBJOKEJA_00092	CDS	594	sapA		COG4166	Peptide transport periplasmic protein SapA
FBJOKEJA_00093	CDS	453				hypothetical protein
FBJOKEJA_00094	CDS	576			COG1357	Pentapeptide repeat protein
FBJOKEJA_00095	CDS	705				hypothetical protein
FBJOKEJA_00096	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
FBJOKEJA_00097	CDS	969				hypothetical protein
FBJOKEJA_00098	CDS	876	bla_2	3.5.2.6		Beta-lactamase CTX-M-97
FBJOKEJA_00099	CDS	123				hypothetical protein
FBJOKEJA_00100	CDS	1263				hypothetical protein
FBJOKEJA_00101	CDS	1032	mcpQ		COG0840	Methyl-accepting chemotaxis protein McpQ
FBJOKEJA_00102	CDS	381	pld	3.1.4.4		Phospholipase D
FBJOKEJA_00103	CDS	252				hypothetical protein
FBJOKEJA_00104	CDS	858				hypothetical protein
FBJOKEJA_00105	CDS	1242	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
FBJOKEJA_00106	CDS	894				hypothetical protein
FBJOKEJA_00107	CDS	1944				hypothetical protein
FBJOKEJA_00108	CDS	954				hypothetical protein
FBJOKEJA_00109	CDS	333				hypothetical protein
FBJOKEJA_00110	CDS	504				hypothetical protein
FBJOKEJA_00111	CDS	264				hypothetical protein
FBJOKEJA_00112	CDS	474				hypothetical protein
FBJOKEJA_00113	CDS	195				hypothetical protein
FBJOKEJA_00114	CDS	2967				hypothetical protein
FBJOKEJA_00115	CDS	561	hin		COG1961	DNA-invertase hin
FBJOKEJA_00116	CDS	561				hypothetical protein
FBJOKEJA_00117	CDS	279				hypothetical protein
FBJOKEJA_00118	CDS	426	klcA_2			Antirestriction protein KlcA
FBJOKEJA_00119	CDS	156				hypothetical protein
FBJOKEJA_00120	CDS	297				hypothetical protein
FBJOKEJA_00121	CDS	981				hypothetical protein
FBJOKEJA_00122	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
FBJOKEJA_00123	CDS	981				hypothetical protein
FBJOKEJA_00124	CDS	402	tnpR_2			Transposon Tn3 resolvase
FBJOKEJA_00125	CDS	705				hypothetical protein
FBJOKEJA_00126	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
FBJOKEJA_00127	CDS	708			COG2200	putative signaling protein
FBJOKEJA_00128	CDS	237				hypothetical protein
FBJOKEJA_00129	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
FBJOKEJA_00130	CDS	1695	merA	1.16.1.1		Mercuric reductase
FBJOKEJA_00131	CDS	462	merC			Mercuric transport protein MerC
FBJOKEJA_00132	CDS	276	merP			Mercuric transport protein periplasmic component
FBJOKEJA_00133	CDS	351	merT			Mercuric transport protein MerT
FBJOKEJA_00134	CDS	435	merR			Mercuric resistance operon regulatory protein
FBJOKEJA_00135	CDS	1005				hypothetical protein
FBJOKEJA_00136	CDS	354				hypothetical protein
FBJOKEJA_00137	CDS	378				hypothetical protein
FBJOKEJA_00138	CDS	276				hypothetical protein
FBJOKEJA_00139	CDS	1023				hypothetical protein
FBJOKEJA_00140	CDS	1563	recF			DNA replication and repair protein RecF
FBJOKEJA_00141	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
FBJOKEJA_00142	CDS	231	vapB		COG4456	Antitoxin VapB
FBJOKEJA_00143	CDS	525	ccdB			Toxin CcdB
FBJOKEJA_00144	CDS	246				hypothetical protein
FBJOKEJA_00145	CDS	96				hypothetical protein
FBJOKEJA_00146	CDS	174				hypothetical protein
FBJOKEJA_00147	CDS	1017				hypothetical protein
FBJOKEJA_00148	CDS	144				hypothetical protein
