locus_tag	ftype	length_bp	gene	EC_number	COG	product
GGFIIJKL_00001	CDS	720	repE			Replication initiation protein
GGFIIJKL_00002	CDS	342				hypothetical protein
GGFIIJKL_00003	CDS	792				hypothetical protein
GGFIIJKL_00004	CDS	1266	umuC		COG0389	Protein UmuC
GGFIIJKL_00005	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
GGFIIJKL_00006	CDS	426	klcA			Antirestriction protein KlcA
GGFIIJKL_00007	CDS	405				hypothetical protein
GGFIIJKL_00008	CDS	240				hypothetical protein
GGFIIJKL_00009	CDS	156				hypothetical protein
GGFIIJKL_00010	CDS	546				hypothetical protein
GGFIIJKL_00011	CDS	297				hypothetical protein
GGFIIJKL_00012	CDS	360				hypothetical protein
GGFIIJKL_00013	CDS	285				hypothetical protein
GGFIIJKL_00014	CDS	333				hypothetical protein
GGFIIJKL_00015	CDS	510				hypothetical protein
GGFIIJKL_00016	CDS	180				hypothetical protein
GGFIIJKL_00017	CDS	345				hypothetical protein
GGFIIJKL_00018	CDS	369				hypothetical protein
GGFIIJKL_00019	CDS	717				hypothetical protein
GGFIIJKL_00020	CDS	387				hypothetical protein
GGFIIJKL_00021	CDS	417				hypothetical protein
GGFIIJKL_00022	CDS	1530	traD			Coupling protein TraD
GGFIIJKL_00023	CDS	3237	traI			Multifunctional conjugation protein TraI
GGFIIJKL_00024	CDS	399				hypothetical protein
GGFIIJKL_00025	CDS	258				hypothetical protein
GGFIIJKL_00026	CDS	705				hypothetical protein
GGFIIJKL_00027	CDS	1263				hypothetical protein
GGFIIJKL_00028	CDS	219				hypothetical protein
GGFIIJKL_00029	CDS	558	tnpR			Transposon Tn3 resolvase
GGFIIJKL_00030	CDS	861	bla_1	3.5.2.6		Beta-lactamase TEM
GGFIIJKL_00031	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
GGFIIJKL_00032	CDS	558				hypothetical protein
GGFIIJKL_00033	CDS	501	pinR	3.1.22.-	COG1961	Serine recombinase PinR
GGFIIJKL_00034	CDS	2898				hypothetical protein
GGFIIJKL_00035	CDS	666				hypothetical protein
GGFIIJKL_00036	CDS	180				hypothetical protein
GGFIIJKL_00037	CDS	996			COG0630	Type IV secretion system protein VirB11
GGFIIJKL_00038	CDS	1161				Protein virB10
GGFIIJKL_00039	CDS	885	virB9			Type IV secretion system protein virB9
GGFIIJKL_00040	CDS	699	virB8			Type IV secretion system protein virB8
GGFIIJKL_00041	CDS	1041	virB6			Type IV secretion system protein VirB6
GGFIIJKL_00042	CDS	228				hypothetical protein
GGFIIJKL_00043	CDS	714	virB5			Type IV secretion system protein virB5
GGFIIJKL_00044	CDS	2601	virB4			Type IV secretion system protein virB4
GGFIIJKL_00045	CDS	318				hypothetical protein
GGFIIJKL_00046	CDS	294				hypothetical protein
GGFIIJKL_00047	CDS	282				hypothetical protein
GGFIIJKL_00048	CDS	738	virB1			Type IV secretion system protein virB1
GGFIIJKL_00049	CDS	306	hvrA			Trans-acting regulatory protein HvrA
GGFIIJKL_00050	CDS	345				hypothetical protein
GGFIIJKL_00051	CDS	315				hypothetical protein
GGFIIJKL_00052	CDS	312				hypothetical protein
GGFIIJKL_00053	CDS	675				hypothetical protein
GGFIIJKL_00054	CDS	255				hypothetical protein
GGFIIJKL_00055	CDS	207				hypothetical protein
GGFIIJKL_00056	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GGFIIJKL_00057	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
GGFIIJKL_00058	CDS	570	hin		COG1961	DNA-invertase hin
GGFIIJKL_00059	CDS	726				hypothetical protein
GGFIIJKL_00060	CDS	1476	secA		COG0653	Protein translocase subunit SecA
