locus_tag	ftype	length_bp	gene	EC_number	COG	product
KPEAFMHO_00001	CDS	249				hypothetical protein
KPEAFMHO_00002	CDS	858				hypothetical protein
KPEAFMHO_00003	CDS	654				hypothetical protein
KPEAFMHO_00004	CDS	258	pemI			Antitoxin PemI
KPEAFMHO_00005	CDS	333	pemK	3.1.-.-		Endoribonuclease PemK
KPEAFMHO_00006	CDS	216				hypothetical protein
KPEAFMHO_00007	CDS	534				hypothetical protein
KPEAFMHO_00008	CDS	705				hypothetical protein
KPEAFMHO_00009	CDS	123				hypothetical protein
KPEAFMHO_00010	CDS	876	bla_1	3.5.2.6		Beta-lactamase Toho-1
KPEAFMHO_00011	CDS	969				hypothetical protein
KPEAFMHO_00012	CDS	1026	fiu		COG4774	Catecholate siderophore receptor Fiu
KPEAFMHO_00013	CDS	450	aer		COG0840	Aerotaxis receptor
KPEAFMHO_00014	CDS	705				hypothetical protein
KPEAFMHO_00015	CDS	576				hypothetical protein
KPEAFMHO_00016	CDS	705				hypothetical protein
KPEAFMHO_00017	CDS	519				hypothetical protein
KPEAFMHO_00018	CDS	417	fosA	2.5.1.18		Glutathione transferase FosA
KPEAFMHO_00019	CDS	705				hypothetical protein
KPEAFMHO_00020	CDS	723				hypothetical protein
KPEAFMHO_00021	CDS	189				hypothetical protein
KPEAFMHO_00022	CDS	516	tnpR_1			Transposon Tn3 resolvase
KPEAFMHO_00023	CDS	861	bla_2	3.5.2.6		Beta-lactamase TEM
KPEAFMHO_00024	CDS	756	rmtB	2.1.1.179		16S rRNA (guanine(1405)-N(7))-methyltransferase
KPEAFMHO_00025	CDS	282				hypothetical protein
KPEAFMHO_00026	CDS	705				hypothetical protein
KPEAFMHO_00027	CDS	282				hypothetical protein
KPEAFMHO_00028	CDS	354	stbB			Protein StbB
KPEAFMHO_00029	CDS	720	parM_1			Plasmid segregation protein ParM
KPEAFMHO_00030	CDS	195	parM_2			Plasmid segregation protein ParM
KPEAFMHO_00031	CDS	684	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
KPEAFMHO_00032	CDS	222				hypothetical protein
