locus_tag	ftype	length_bp	gene	EC_number	COG	product
MOLCIPCG_00001	CDS	216				hypothetical protein
MOLCIPCG_00002	CDS	552	lexA	3.4.21.88		LexA repressor
MOLCIPCG_00003	CDS	237				hypothetical protein
MOLCIPCG_00004	CDS	291				hypothetical protein
MOLCIPCG_00005	CDS	402				hypothetical protein
MOLCIPCG_00006	CDS	771				hypothetical protein
MOLCIPCG_00007	CDS	492				hypothetical protein
MOLCIPCG_00008	CDS	252				hypothetical protein
MOLCIPCG_00009	CDS	600				hypothetical protein
MOLCIPCG_00010	CDS	891	tus			DNA replication terminus site-binding protein
MOLCIPCG_00011	CDS	1266	umuC		COG0389	Protein UmuC
MOLCIPCG_00012	CDS	417	umuD	3.4.21.-	COG1974	Protein UmuD
MOLCIPCG_00013	CDS	504				hypothetical protein
MOLCIPCG_00014	CDS	273				hypothetical protein
MOLCIPCG_00015	CDS	1023				hypothetical protein
MOLCIPCG_00016	CDS	3066				hypothetical protein
MOLCIPCG_00017	CDS	642	bin3_1			Putative transposon Tn552 DNA-invertase bin3
MOLCIPCG_00018	CDS	1659	cdr	1.8.1.14	COG0446	Coenzyme A disulfide reductase
MOLCIPCG_00019	CDS	351	bigR		COG0640	Biofilm growth-associated repressor
MOLCIPCG_00020	CDS	477			COG0783	putative protein
MOLCIPCG_00021	CDS	438				hypothetical protein
MOLCIPCG_00022	CDS	462				hypothetical protein
MOLCIPCG_00023	CDS	321				hypothetical protein
MOLCIPCG_00024	CDS	228	ynfN			putative protein YnfN
MOLCIPCG_00025	CDS	981				hypothetical protein
MOLCIPCG_00026	CDS	882				hypothetical protein
MOLCIPCG_00027	CDS	1230	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
MOLCIPCG_00028	CDS	1899	tar		COG0840	Methyl-accepting chemotaxis protein II
MOLCIPCG_00029	CDS	216				hypothetical protein
MOLCIPCG_00030	CDS	873				hypothetical protein
MOLCIPCG_00031	CDS	843	gltC			HTH-type transcriptional regulator GltC
MOLCIPCG_00032	CDS	291				hypothetical protein
MOLCIPCG_00033	CDS	255			COG0693	HTH-type transcriptional regulator
MOLCIPCG_00034	CDS	141				hypothetical protein
MOLCIPCG_00035	CDS	705				hypothetical protein
MOLCIPCG_00036	CDS	570	hin_1		COG1961	DNA-invertase hin
MOLCIPCG_00037	CDS	1752				hypothetical protein
MOLCIPCG_00038	CDS	2148				hypothetical protein
MOLCIPCG_00039	CDS	1320				hypothetical protein
MOLCIPCG_00040	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
MOLCIPCG_00041	CDS	339				hypothetical protein
MOLCIPCG_00042	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
MOLCIPCG_00043	CDS	1026				hypothetical protein
MOLCIPCG_00044	CDS	3030				hypothetical protein
MOLCIPCG_00045	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
MOLCIPCG_00046	CDS	909				hypothetical protein
MOLCIPCG_00047	CDS	207	tnpR_1		COG1961	Transposon gamma-delta resolvase
MOLCIPCG_00048	CDS	705				hypothetical protein
MOLCIPCG_00049	CDS	312				hypothetical protein
MOLCIPCG_00050	CDS	642				hypothetical protein
MOLCIPCG_00051	CDS	207				hypothetical protein
MOLCIPCG_00052	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
MOLCIPCG_00053	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
MOLCIPCG_00054	CDS	765				hypothetical protein
MOLCIPCG_00055	CDS	138				hypothetical protein
MOLCIPCG_00056	CDS	501				hypothetical protein
MOLCIPCG_00057	CDS	840	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
MOLCIPCG_00058	CDS	657			COG1357	Pentapeptide repeat protein
MOLCIPCG_00059	CDS	1542				hypothetical protein
MOLCIPCG_00060	CDS	840	folP_2	2.5.1.15	COG0294	Dihydropteroate synthase
MOLCIPCG_00061	CDS	348	emrE		COG2076	Multidrug transporter EmrE
MOLCIPCG_00062	CDS	648	aadB	2.7.7.46		2''-aminoglycoside nucleotidyltransferase
MOLCIPCG_00063	CDS	1014	xerD_2		COG4974	Tyrosine recombinase XerD
MOLCIPCG_00064	CDS	558	hin_2		COG1961	DNA-invertase hin
MOLCIPCG_00065	CDS	2973				hypothetical protein
MOLCIPCG_00066	CDS	1005				hypothetical protein
MOLCIPCG_00067	CDS	222				hypothetical protein
MOLCIPCG_00068	CDS	279				hypothetical protein
MOLCIPCG_00069	CDS	1728				hypothetical protein
MOLCIPCG_00070	CDS	387				hypothetical protein
MOLCIPCG_00071	CDS	147				hypothetical protein
MOLCIPCG_00072	CDS	852				hypothetical protein
MOLCIPCG_00073	CDS	558				hypothetical protein
MOLCIPCG_00074	CDS	219				hypothetical protein
MOLCIPCG_00075	CDS	270				hypothetical protein
MOLCIPCG_00076	CDS	606	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
MOLCIPCG_00077	CDS	204				hypothetical protein
MOLCIPCG_00078	CDS	2454				hypothetical protein
MOLCIPCG_00079	CDS	387				hypothetical protein
MOLCIPCG_00080	CDS	555				hypothetical protein
MOLCIPCG_00081	CDS	432				hypothetical protein
MOLCIPCG_00082	CDS	1626	hhaIM	2.1.1.37		Modification methylase HhaI
MOLCIPCG_00083	CDS	303				hypothetical protein
MOLCIPCG_00084	CDS	345				hypothetical protein
MOLCIPCG_00085	CDS	354				hypothetical protein
MOLCIPCG_00086	CDS	192				hypothetical protein
