locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCIGGDAP_00001	CDS	873	pir			PI protein
JCIGGDAP_00002	CDS	444				hypothetical protein
JCIGGDAP_00003	CDS	354				hypothetical protein
JCIGGDAP_00004	CDS	285				hypothetical protein
JCIGGDAP_00005	CDS	312				hypothetical protein
JCIGGDAP_00006	CDS	285				hypothetical protein
JCIGGDAP_00007	CDS	663				Iron-sulfur cluster carrier protein
JCIGGDAP_00008	CDS	663	bin3			Putative transposon Tn552 DNA-invertase bin3
JCIGGDAP_00009	CDS	240				hypothetical protein
JCIGGDAP_00010	CDS	357	umuD	3.4.21.-	COG1974	Protein UmuD
JCIGGDAP_00011	CDS	705				hypothetical protein
JCIGGDAP_00012	CDS	861	bla_1	3.5.2.6		Beta-lactamase SHV-1
JCIGGDAP_00013	CDS	762	glpR		COG1349	Glycerol-3-phosphate regulon repressor
JCIGGDAP_00014	CDS	903	ltnD	1.1.1.411		L-threonate dehydrogenase
JCIGGDAP_00015	CDS	633	otnK_1	2.7.1.217	COG3395	3-oxo-tetronate kinase
JCIGGDAP_00016	CDS	639	otnK_2	2.7.1.217	COG3395	3-oxo-tetronate kinase
JCIGGDAP_00017	CDS	1245				hypothetical protein
JCIGGDAP_00018	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
JCIGGDAP_00019	CDS	3030				hypothetical protein
JCIGGDAP_00020	CDS	1026				hypothetical protein
JCIGGDAP_00021	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JCIGGDAP_00022	CDS	882	bla_2	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JCIGGDAP_00023	CDS	1320				hypothetical protein
JCIGGDAP_00024	CDS	1743				hypothetical protein
JCIGGDAP_00025	CDS	534				hypothetical protein
JCIGGDAP_00026	CDS	96				hypothetical protein
JCIGGDAP_00027	CDS	147				hypothetical protein
JCIGGDAP_00028	CDS	279				hypothetical protein
JCIGGDAP_00029	CDS	276				hypothetical protein
JCIGGDAP_00030	CDS	255				hypothetical protein
JCIGGDAP_00031	CDS	822				hypothetical protein
JCIGGDAP_00032	CDS	180				hypothetical protein
JCIGGDAP_00033	CDS	651				hypothetical protein
JCIGGDAP_00034	CDS	456	stpA		COG2916	DNA-binding protein StpA
JCIGGDAP_00035	CDS	1806	topB_1	5.99.1.2	COG0550	DNA topoisomerase 3
JCIGGDAP_00036	CDS	1320				hypothetical protein
JCIGGDAP_00037	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
JCIGGDAP_00038	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
JCIGGDAP_00039	CDS	1026				hypothetical protein
JCIGGDAP_00040	CDS	3030				hypothetical protein
JCIGGDAP_00041	CDS	1716	xerD_2		COG4974	Tyrosine recombinase XerD
JCIGGDAP_00042	CDS	573	topB_2	5.99.1.2	COG0550	DNA topoisomerase 3
JCIGGDAP_00043	CDS	1263	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
JCIGGDAP_00044	CDS	495	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
JCIGGDAP_00045	CDS	327				hypothetical protein
JCIGGDAP_00046	CDS	315				hypothetical protein
JCIGGDAP_00047	CDS	393				hypothetical protein
JCIGGDAP_00048	CDS	1836	virD4			Protein VirD4
JCIGGDAP_00049	CDS	1035	ptlH		COG0630	Type IV secretion system protein PtlH
JCIGGDAP_00050	CDS	198				hypothetical protein
JCIGGDAP_00051	CDS	1215				Type IV secretion system protein virB10
JCIGGDAP_00052	CDS	930	virB9			Type IV secretion system protein virB9
JCIGGDAP_00053	CDS	729	virB8			Type IV secretion system protein virB8
JCIGGDAP_00054	CDS	1056				hypothetical protein
JCIGGDAP_00055	CDS	258				hypothetical protein
JCIGGDAP_00056	CDS	771				hypothetical protein
JCIGGDAP_00057	CDS	2754	virB4			Type IV secretion system protein virB4
JCIGGDAP_00058	CDS	291				hypothetical protein
JCIGGDAP_00059	CDS	645	virB1			Type IV secretion system protein virB1
JCIGGDAP_00060	CDS	237				hypothetical protein
JCIGGDAP_00061	CDS	510	rfaH		COG0250	Transcription antitermination protein RfaH
JCIGGDAP_00062	CDS	1161				hypothetical protein
JCIGGDAP_00063	CDS	546				hypothetical protein
JCIGGDAP_00064	CDS	258				hypothetical protein
JCIGGDAP_00065	CDS	165				hypothetical protein
JCIGGDAP_00066	CDS	339				hypothetical protein
JCIGGDAP_00067	CDS	243				hypothetical protein
JCIGGDAP_00068	CDS	270				hypothetical protein
JCIGGDAP_00069	CDS	552				hypothetical protein
JCIGGDAP_00070	CDS	237				hypothetical protein
JCIGGDAP_00071	CDS	516	dnaJ			Chaperone protein DnaJ
