locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNPNNOGM_00001	CDS	207				hypothetical protein
KNPNNOGM_00002	CDS	255				hypothetical protein
KNPNNOGM_00003	CDS	924				hypothetical protein
KNPNNOGM_00004	CDS	312				hypothetical protein
KNPNNOGM_00005	CDS	315				hypothetical protein
KNPNNOGM_00006	CDS	345				hypothetical protein
KNPNNOGM_00007	CDS	306	hvrA			Trans-acting regulatory protein HvrA
KNPNNOGM_00008	CDS	738	virB1			Type IV secretion system protein virB1
KNPNNOGM_00009	CDS	282				hypothetical protein
KNPNNOGM_00010	CDS	294				hypothetical protein
KNPNNOGM_00011	CDS	312				hypothetical protein
KNPNNOGM_00012	CDS	2601	virB4			Type IV secretion system protein virB4
KNPNNOGM_00013	CDS	714	virB5			Type IV secretion system protein virB5
KNPNNOGM_00014	CDS	228				hypothetical protein
KNPNNOGM_00015	CDS	1041	virB6			Type IV secretion system protein VirB6
KNPNNOGM_00016	CDS	699	virB8			Type IV secretion system protein virB8
KNPNNOGM_00017	CDS	885	virB9			Type IV secretion system protein virB9
KNPNNOGM_00018	CDS	1161				Protein virB10
KNPNNOGM_00019	CDS	996			COG0630	Type IV secretion system protein VirB11
KNPNNOGM_00020	CDS	180				hypothetical protein
KNPNNOGM_00021	CDS	1320				hypothetical protein
KNPNNOGM_00022	CDS	882	bla	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
KNPNNOGM_00023	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
KNPNNOGM_00024	CDS	1026				hypothetical protein
KNPNNOGM_00025	CDS	3030				hypothetical protein
KNPNNOGM_00026	CDS	1194				hypothetical protein
KNPNNOGM_00027	CDS	3009				hypothetical protein
KNPNNOGM_00028	CDS	381	tnpR			Transposon Tn3 resolvase
KNPNNOGM_00029	CDS	705				hypothetical protein
KNPNNOGM_00030	CDS	612				hypothetical protein
KNPNNOGM_00031	CDS	282				hypothetical protein
KNPNNOGM_00032	CDS	705				hypothetical protein
KNPNNOGM_00033	CDS	636				hypothetical protein
KNPNNOGM_00034	CDS	2109	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
KNPNNOGM_00035	CDS	1278	cvaA		COG0845	Colicin V secretion protein CvaA
KNPNNOGM_00036	CDS	144				hypothetical protein
KNPNNOGM_00037	CDS	879				hypothetical protein
KNPNNOGM_00038	CDS	417	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
KNPNNOGM_00039	CDS	231	vapB		COG4456	Antitoxin VapB
KNPNNOGM_00040	CDS	312				hypothetical protein
KNPNNOGM_00041	CDS	561				hypothetical protein
KNPNNOGM_00042	CDS	135				hypothetical protein
KNPNNOGM_00043	CDS	765	xerD		COG4974	Tyrosine recombinase XerD
KNPNNOGM_00044	CDS	186	repA			Replication protein RepA
KNPNNOGM_00045	CDS	693	repB			RepFIB replication protein A
KNPNNOGM_00046	CDS	237				hypothetical protein
KNPNNOGM_00047	CDS	618	virC1			Protein virC1
KNPNNOGM_00048	CDS	135				hypothetical protein
KNPNNOGM_00049	CDS	543				hypothetical protein
KNPNNOGM_00050	CDS	264				hypothetical protein
KNPNNOGM_00051	CDS	831				hypothetical protein
KNPNNOGM_00052	CDS	393				hypothetical protein
KNPNNOGM_00053	CDS	1524	ltrA		COG3344	Group II intron-encoded protein LtrA
KNPNNOGM_00054	CDS	279				hypothetical protein
KNPNNOGM_00055	CDS	498				hypothetical protein
KNPNNOGM_00056	CDS	189				hypothetical protein
KNPNNOGM_00057	CDS	924				hypothetical protein
KNPNNOGM_00058	CDS	705				hypothetical protein
KNPNNOGM_00059	CDS	267				hypothetical protein
KNPNNOGM_00060	CDS	798				hypothetical protein
KNPNNOGM_00061	CDS	594	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
KNPNNOGM_00062	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
KNPNNOGM_00063	CDS	267				hypothetical protein
